Chimpanzee gene name,Chinese hamster CHOK1GS gene name,Chinese medaka gene name,Chinese softshell turtle gene name,Chinook salmon gene name,Gene name
FBXL19,Fbxl19,si:ch211-214j8.12,,si:ch73-173p19.1,FBXL19
FBXL19,Fbxl19,si:ch211-214j8.12,,si:ch73-173p19.1,FBXL19
FBXL19,Fbxl19,si:ch211-214j8.12,,,FBXL19
FBXL19,Fbxl19,si:ch211-214j8.12,,zgc:158376,FBXL19
FBXL19,Fbxl19,si:ch211-214j8.12,,zgc:158376,FBXL19
FBXL19,Fbxl19,,,si:ch211-214j8.12,FBXL19
FBXL19,Fbxl19,,,si:ch73-173p19.1,FBXL19
FBXL19,Fbxl19,,,si:ch73-173p19.1,FBXL19
FBXL19,Fbxl19,,,,FBXL19
FBXL19,Fbxl19,,,zgc:158376,FBXL19
FBXL19,Fbxl19,,,zgc:158376,FBXL19
,,,,,
,,,,,
,,,,,RPL21P130
PPARD,Ppard,ppardb,PPARD,fmnl1a,PPARD
PPARD,Ppard,ppardb,PPARD,ppardb,PPARD
PPARD,Ppard,ppardb,PPARD,pparda,PPARD
TIMM29,Timm29,timm29,TIMM29,timm29,TIMM29
TIMM29,Timm29,timm29,TIMM29,TIMM29,TIMM29
,,,,,
CXCL2,,,,,CXCL2
RETREG1,Retreg1,,RETREG1,,RETREG1
,,,,,
TLE5,Tle5,,,,TLE5
OR4K17,,,,,OR4K17
MIA2,,,,mia2,MIA2
MIA2,,,,mia2,MIA2
MIA2,,,,mia2,MIA2
MIA2,,,,mia2,MIA2
EPGN,Epgn,,EPGN,,EPGN
,,,,,
,,,,,
,,,,,
,,,,,DDX39BP2
,,,,,TRIM15
,,,,,DGCR5
ANGEL2,Angel2,,ANGEL2,ANGEL2,ANGEL2
ANGEL2,Angel2,,ANGEL2,,ANGEL2
MFSD5,Mfsd5,mfsd5,MFSD5,MFSD5,MFSD5
MFSD5,Mfsd5,mfsd5,MFSD5,MFSD5,MFSD5
SCN2B,Scn2b,scn2b,SCN2B,SCN2B,SCN2B
SCN2B,Scn2b,scn2b,SCN2B,SCN2B,SCN2B
,,,,,DXO
BCL7C,Bcl7c,,,,BCL7C
RPL10A,,rpl10a,RPL10A,RPL10A,RPL10A
RPL10A,,rpl10a,RPL10A,RPL10A,RPL10A
ESPL1,Espl1,espl1,ESPL1,ESPL1,ESPL1
OR8G3P,,,,,OR8G3P
OR8G3P,,,,,OR8G3P
MIR7111,,,,,MIR7111
TEAD3,Tead3,tead3b,TEAD3,tead3b,TEAD3
TEAD3,Tead3,tead3b,TEAD3,TEAD3,TEAD3
TEAD3,Tead3,tead3a,TEAD3,tead3b,TEAD3
TEAD3,Tead3,tead3a,TEAD3,TEAD3,TEAD3
PLAAT5,Plaat5,,,LRAT,PLAAT5
PLAAT5,Plaat5,,,lratb.1,PLAAT5
,,,,,
TNPO1,Tnpo1,tnpo1,TNPO1,TNPO1,TNPO1
TNPO1,Tnpo1,tnpo1,TNPO1,TNPO1,TNPO1
,,,,,RPS26P13
EXOC8,Exoc8,exoc8,EXOC8,EXOC8,EXOC8
EXOC8,Exoc8,exoc8,EXOC8,EXOC8,EXOC8
,,,,,GAPDHP75
,,,,,
HADH,Hadh,hadh,HADH,,HADH
,,,,,CCNQP1
,,,,,
BRINP2,Brinp2,brinp3a.1,BRINP2,brinp3a.1,BRINP2
BRINP2,Brinp2,brinp3a.1,BRINP2,brinp3b,BRINP2
BRINP2,Brinp2,brinp3a.1,BRINP2,brinp3b,BRINP2
BRINP2,Brinp2,brinp3a.1,BRINP2,brinp3a.1,BRINP2
BRINP2,Brinp2,brinp3a.1,BRINP2,BRINP2,BRINP2
BRINP2,Brinp2,brinp3a.1,BRINP2,BRINP2,BRINP2
BRINP2,Brinp2,brinp3b,BRINP2,brinp3a.1,BRINP2
BRINP2,Brinp2,brinp3b,BRINP2,brinp3b,BRINP2
BRINP2,Brinp2,brinp3b,BRINP2,brinp3b,BRINP2
BRINP2,Brinp2,brinp3b,BRINP2,brinp3a.1,BRINP2
BRINP2,Brinp2,brinp3b,BRINP2,BRINP2,BRINP2
BRINP2,Brinp2,brinp3b,BRINP2,BRINP2,BRINP2
BRINP2,Brinp2,brinp2,BRINP2,brinp3a.1,BRINP2
BRINP2,Brinp2,brinp2,BRINP2,brinp3b,BRINP2
BRINP2,Brinp2,brinp2,BRINP2,brinp3b,BRINP2
BRINP2,Brinp2,brinp2,BRINP2,brinp3a.1,BRINP2
BRINP2,Brinp2,brinp2,BRINP2,BRINP2,BRINP2
BRINP2,Brinp2,brinp2,BRINP2,BRINP2,BRINP2
,,,,,
,,,,,
,,,,,
,,,,,CABP7-DT
,,,,,USP12P2
,,,,,RPS29P8
,,,,,
,,,,,
,,,,,LINC01310
,,,,,RGPD5
RNF40,Rnf40,rnf40,,RNF40,RNF40
RNF40,Rnf40,rnf40,,RNF40,RNF40
RNF40,Rnf40,rnf40,,RNF40,RNF40
RNF40,Rnf40,rnf40,,RNF40,RNF40
,,,,,FAM230I
NEK7,Nek7,nek7,NEK7,NEK7,NEK7
NEK7,Nek7,nek7,NEK7,NEK7,NEK7
,,,,,
,,,,,GPANK1
,,,,,MSH5
OR2F2,Or2f2,,,,OR2F2
OR2F2,Or2f1,,,,OR2F2
OR2F2,Or2f1b,,,,OR2F2
DTX2,Dtx2,dtx2,DTX2,DTX2,DTX2
DTX2,Dtx2,dtx2,DTX2,DTX2,DTX2
TULP1,Tulp1,,TULP1,TULP1,TULP1
TULP1,Tulp1,,TULP1,DEK,TULP1
PPP6R3,Ppp6r3,,PPP6R3,PPP6R3,PPP6R3
PPP6R3,Ppp6r3,,PPP6R3,PPP6R3,PPP6R3
KIRREL2,Kirrel2,kirrel3l,,kirrel3l,KIRREL2
KIRREL2,Kirrel2,kirrel3l,,kirrel3l,KIRREL2
PFDN5,Pfdn5,pfdn5,PFDN5,PFDN5,PFDN5
PFDN5,Pfdn5,pfdn5,PFDN5,PFDN5,PFDN5
,,,,,
PGBD5,Pgbd5,pgbd5,PGBD5,PGBD5,PGBD5
PGBD5,Pgbd5,pgbd5,PGBD5,PGBD5,PGBD5
ECM2,Ecm2,ECM2,ECM2,ECM2,ECM2
ECM2,Ecm2,ECM2,ECM2,ECM2,ECM2
AMT,Amt,amt,AMT,CASP3,AMT
AMT,Amt,amt,AMT,amt,AMT
,,,,,
,,,,,
,,,,,
,,,,,POM121L15P
,,,,,POLR2LP1
,,,,,
,,,,,
,,,,,
,,,,,GABBR1
,,,,,
,,,,,
,,,,,
,,,,,TRNT1P1
,,,,,
,,,,,
,,,,,
ZNF695,,,,,ZNF695
ZNF695,,,,,ZNF695
,,,,,
,,,,,
LHX6,Lhx6,LHX6,LHX6,LHX6,LHX6
LHX6,Lhx6,LHX6,LHX6,LHX6,LHX6
LHX6,Lhx6,LHX6,LHX6,ZUP1,LHX6
LHX6,Lhx6,LHX6,LHX6,LHX6,LHX6
LHX6,Lhx6,lhx6a,LHX6,LHX6,LHX6
LHX6,Lhx6,lhx6a,LHX6,LHX6,LHX6
LHX6,Lhx6,lhx6a,LHX6,ZUP1,LHX6
LHX6,Lhx6,lhx6a,LHX6,LHX6,LHX6
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,GPAA1P1
,,,,,
,,,,,C22orf46P
,,,,,ZBTB45P1
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,MIR4267
,,,,,
MALL,Mall,,MALL,,MALL
,,,,,
MYG1,Myg1,myg1,,,MYG1
,,,,,SMYD3-IT1
,,,,,
,,,,,FAM230H
,,,,,SDAD1-AS1
CXCL9,Cxcl9,,,,CXCL9
,,,,,RPS15AP19
,,,,,RPL36P9
,,,,,
,,,,,MIR4436B1
,,,,,ACTR1AP1
,,,,,
MIR5690,,,,,MIR5690
,,,,,
FAXC,Faxc,FAXC,FAXC,FAXC,FAXC
FAXC,Faxc,FAXC,FAXC,FAXC,FAXC
FAXC,Faxc,FAXC,FAXC,FAXC,FAXC
FAXC,Faxc,FAXC,FAXC,FAXC,FAXC
FAXC,Faxc,faxca,FAXC,FAXC,FAXC
FAXC,Faxc,faxca,FAXC,FAXC,FAXC
FAXC,Faxc,faxca,FAXC,FAXC,FAXC
FAXC,Faxc,faxca,FAXC,FAXC,FAXC
,,,,,RPL12P37
,,,,,MIR4436B2
RPS6KC1,Rps6kc1,rps6kc1,,RPS6KC1,RPS6KC1
RPS6KC1,Rps6kc1,rps6kc1,,RPS6KC1,RPS6KC1
,,,,,
,,,,,
,,,,,ZBTB45P2
,,CHMP6,CHMP6,chmp6b,CHMP6
,,CHMP6,CHMP6,chmp6a,CHMP6
,,CHMP6,CHMP6,chmp6b,CHMP6
,,chmp6a,CHMP6,chmp6b,CHMP6
,,chmp6a,CHMP6,chmp6a,CHMP6
,,chmp6a,CHMP6,chmp6b,CHMP6
,,CHMP6,CHMP6,chmp6b,CHMP6
,,CHMP6,CHMP6,chmp6a,CHMP6
,,CHMP6,CHMP6,chmp6b,CHMP6
,,chmp6a,CHMP6,chmp6b,CHMP6
,,chmp6a,CHMP6,chmp6a,CHMP6
,,chmp6a,CHMP6,chmp6b,CHMP6
CXCL10,Cxcl10,,,,CXCL10
COQ3,Coq3,coq3,COQ3,COQ3,COQ3
COQ3,Coq3,coq3,COQ3,COQ3,COQ3
CXCL11,,,,,CXCL11
TXNDC11,Txndc11,txndc11,TXNDC11,TXNDC11,TXNDC11
MCF2,Mcf2,mcf2a,MCF2,MCF2,MCF2
MCF2,Mcf2,mcf2a,MCF2,mcf2a,MCF2
MCF2,Mcf2,mcf2a,MCF2,mcf2a,MCF2
MCF2,Mcf2,,MCF2,MCF2,MCF2
MCF2,Mcf2,,MCF2,mcf2a,MCF2
MCF2,Mcf2,,MCF2,mcf2a,MCF2
PNISR,Pnisr,pnisr,PNISR,,PNISR
NPHP1,Nphp1,nphp1,NPHP1,NPHP1,NPHP1
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,RPL36P8
AATK,Aatk,aatkb,,,AATK
AATK,Aatk,aatkb,,aatkb,AATK
AATK,Aatk,aatkb,,,AATK
AATK,Aatk,aatkb,,AATK,AATK
AATK,Aatk,AATK,,,AATK
AATK,Aatk,AATK,,aatkb,AATK
AATK,Aatk,AATK,,,AATK
AATK,Aatk,AATK,,AATK,AATK
FAM47E,Fam47e,,,zgc:158260,FAM47E
FAM47E,Fam47e,,,zgc:158260,FAM47E
AAAS,Aaas,aaas,AAAS,AAAS,AAAS
AAAS,Aaas,aaas,AAAS,AAAS,AAAS
AAAS,Aaas,aaas,AAAS,AAAS,AAAS
AAAS,Aaas,aaas,AAAS,AAAS,AAAS
,,,,,
,,,,,PPIAP9
,,,,,SUMO2P1
,,,,,SUCLA2P1
,,,,,SAPCD1-AS1
,,,,,OR2B4P
,,,,,MCCD1P2
,,,,,MOG
TNPO3,Tnpo3,tnpo3,,TNPO3,TNPO3
TNPO3,Tnpo3,tnpo3,,TNPO3,TNPO3
TNPO3,Tnpo3,tnpo3,,TNPO3,TNPO3
TNPO3,Tnpo3,tnpo3,,TNPO3,TNPO3
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,TMEM191A
USP45,Usp45,usp45,USP45,USP45,USP45
USP45,Usp45,usp45,USP45,USP45,USP45
USP45,Usp45,usp45,USP45,USP45,USP45
USP45,Usp45,usp45,USP45,USP45,USP45
Metazoa_SRP,,,,,RN7SL402P
NMRAL1,Nmral1,,,,NMRAL1
,,,,,
HCST,Hcst,,,,HCST
,,,,,
,,,,,FAM47E-STBD1
,,,,,
,,,,,
ERP44,Erp44,erp44,ERP44,ERP44,ERP44
ERP44,Erp44,erp44,ERP44,ERP44,ERP44
TYROBP,Tyrobp,,,,TYROBP
STBD1,Stbd1,,STBD1,,STBD1
,,,,,SNX5P1
U6,U6,,,,RNU6-1000P
,,,,,RPL36AP18
,,,,,
,,,,,
,,,,,MIR657
MIR3065,,,,,MIR3065
,,,,,MIR338
GUF1,Guf1,guf1,GUF1,GUF1,GUF1
ptr-mir-1250,,,,,MIR1250
PVALEF,,,,,PVALEF
TEPSIN,Tepsin,tepsin,TEPSIN,TEPSIN,TEPSIN
,,,,,
,,,,,KRT18P28
,,,,,TGIF2P1
,,,,,RPL23AP16
HAGHL,Haghl,HAGHL,HAGHL,,HAGHL
,,,,,ZNF670-ZNF695
GNPDA2,Gnpda2,,GNPDA2,GNPDA2,GNPDA2
,,,,,RPL7P33
,,,,,UPF3AP3
,,,,,
,,,,,
,,,,,
,,,,,RN7SL619P
,,,,,
,,,,,MIR24-2
NUP133,Nup133,,NUP133,NUP133,NUP133
NUP133,Nup133,,NUP133,NUP133,NUP133
ptr-mir-27a,Mir27a,,,,MIR27A
,,,,,
ptr-mir-23a,Mir23a,,,,MIR23A
,,,,,DDX39B
ptr-mir-181c,Mir181c,,,,MIR181C
,,,,,MIR181D
,,,,,LINC02907
RFX1,Rfx1,rfx1a,RFX1,rfx1a,RFX1
RFX1,Rfx1,rfx1a,RFX1,rfx1b,RFX1
RFX1,Rfx1,RFX1,RFX1,rfx1a,RFX1
RFX1,Rfx1,RFX1,RFX1,rfx1b,RFX1
,,,,,
GALK1,Galk1,galk1,GALK1,GALK1,GALK1
SRA1,Sra1,,,SRA1,SRA1
SRA1,Sra1,,,SRA1,SRA1
,,,,,SOCS5P2
,,,PPP1R26,PPP1R26,PPP1R26
,,,PPP1R26,PPP1R26,PPP1R26
,,,PPP1R26,PPP1R26,PPP1R26
,,,PPP1R26,PPP1R26,PPP1R26
PPP1R26,,,PPP1R26,PPP1R26,PPP1R26
PPP1R26,,,PPP1R26,PPP1R26,PPP1R26
PPP1R26,,,PPP1R26,PPP1R26,PPP1R26
PPP1R26,,,PPP1R26,PPP1R26,PPP1R26
,,,,,LINC01589
,,,,,
,,,,,
ptr-mir-367,,,MIR367,,MIR367
ptr-mir-302d,Mir302d,,,,MIR302D
ptr-mir-302a,,,MIR302A,,MIR302A
ptr-mir-302c,Mir302c,,MIR302C,,MIR302C
ptr-mir-302b,,,MIR302B,,MIR302B
,,,,,OSTCP4
,,,,,GET1P1
,,,,,
PIERCE1,Pierce1,,PIERCE1,si:ch211-248e11.2,PIERCE1
,Pierce1,,PIERCE1,si:ch211-248e11.2,PIERCE1
,,,,,
ARSJ,Arsj,arsj,ARSJ,,ARSJ
ARSJ,Arsj,arsj,ARSJ,ARSJ,ARSJ
ARSJ,Arsj,arsj,ARSJ,ARSJ,ARSJ
,,,,,MIRLET7BHG
JADE2,Jade2,jade2,JADE2,JADE2,JADE2
JADE2,Jade2,jade2,JADE2,JADE2,JADE2
,,,,,
,,,,,
RLN3,Rln3,rln3b,RLN3,RLN3,RLN3
RLN3,Rln3,rln3b,RLN3,rln3b,RLN3
RLN3,Rln3,rln3a,RLN3,RLN3,RLN3
RLN3,Rln3,rln3a,RLN3,rln3b,RLN3
,,,,,
TIMM22,Timm22,timm22,TIMM22,TIMM22,TIMM22
TIMM22,Timm22,timm22,TIMM22,TIMM22,TIMM22
SH3TC1,Sh3tc1,SH3TC1,SH3TC1,SH3TC1,SH3TC1
SH3TC1,Sh3tc1,SH3TC1,SH3TC1,SH3TC1,SH3TC1
,,,,,
IL27RA,Il27ra,,,il2rga,IL27RA
IL27RA,Il27ra,,,il2rga,IL27RA
IL27RA,Il27ra,,,cdh24b,IL27RA
IL27RA,Il27ra,,,il11ra,IL27RA
IL27RA,Il27ra,,,il11ra,IL27RA
IL27RA,Il27ra,,,,IL27RA
IL27RA,Il27ra,,,,IL27RA
IL27RA,Il27ra,,,lifra,IL27RA
IL27RA,Il27ra,,,ghra,IL27RA
IL27RA,Il27ra,,,ghrb,IL27RA
IL27RA,Il27ra,,,ghra,IL27RA
IL27RA,Il27ra,,,ghra,IL27RA
IL27RA,Il27ra,il6r,,il2rga,IL27RA
IL27RA,Il27ra,il6r,,il2rga,IL27RA
IL27RA,Il27ra,il6r,,cdh24b,IL27RA
IL27RA,Il27ra,il6r,,il11ra,IL27RA
IL27RA,Il27ra,il6r,,il11ra,IL27RA
IL27RA,Il27ra,il6r,,,IL27RA
IL27RA,Il27ra,il6r,,,IL27RA
IL27RA,Il27ra,il6r,,lifra,IL27RA
IL27RA,Il27ra,il6r,,ghra,IL27RA
IL27RA,Il27ra,il6r,,ghrb,IL27RA
IL27RA,Il27ra,il6r,,ghra,IL27RA
IL27RA,Il27ra,il6r,,ghra,IL27RA
IL27RA,Il27ra,,,il2rga,IL27RA
IL27RA,Il27ra,,,il2rga,IL27RA
IL27RA,Il27ra,,,cdh24b,IL27RA
IL27RA,Il27ra,,,il11ra,IL27RA
IL27RA,Il27ra,,,il11ra,IL27RA
IL27RA,Il27ra,,,,IL27RA
IL27RA,Il27ra,,,,IL27RA
IL27RA,Il27ra,,,lifra,IL27RA
IL27RA,Il27ra,,,ghra,IL27RA
IL27RA,Il27ra,,,ghrb,IL27RA
IL27RA,Il27ra,,,ghra,IL27RA
IL27RA,Il27ra,,,ghra,IL27RA
IL27RA,Il27ra,lifra,,il2rga,IL27RA
IL27RA,Il27ra,lifra,,il2rga,IL27RA
IL27RA,Il27ra,lifra,,cdh24b,IL27RA
IL27RA,Il27ra,lifra,,il11ra,IL27RA
IL27RA,Il27ra,lifra,,il11ra,IL27RA
IL27RA,Il27ra,lifra,,,IL27RA
IL27RA,Il27ra,lifra,,,IL27RA
IL27RA,Il27ra,lifra,,lifra,IL27RA
IL27RA,Il27ra,lifra,,ghra,IL27RA
IL27RA,Il27ra,lifra,,ghrb,IL27RA
IL27RA,Il27ra,lifra,,ghra,IL27RA
IL27RA,Il27ra,lifra,,ghra,IL27RA
IL27RA,Il27ra,ghrb,,il2rga,IL27RA
IL27RA,Il27ra,ghrb,,il2rga,IL27RA
IL27RA,Il27ra,ghrb,,cdh24b,IL27RA
IL27RA,Il27ra,ghrb,,il11ra,IL27RA
IL27RA,Il27ra,ghrb,,il11ra,IL27RA
IL27RA,Il27ra,ghrb,,,IL27RA
IL27RA,Il27ra,ghrb,,,IL27RA
IL27RA,Il27ra,ghrb,,lifra,IL27RA
IL27RA,Il27ra,ghrb,,ghra,IL27RA
IL27RA,Il27ra,ghrb,,ghrb,IL27RA
IL27RA,Il27ra,ghrb,,ghra,IL27RA
IL27RA,Il27ra,ghrb,,ghra,IL27RA
IL27RA,Il27ra,ghra,,il2rga,IL27RA
IL27RA,Il27ra,ghra,,il2rga,IL27RA
IL27RA,Il27ra,ghra,,cdh24b,IL27RA
IL27RA,Il27ra,ghra,,il11ra,IL27RA
IL27RA,Il27ra,ghra,,il11ra,IL27RA
IL27RA,Il27ra,ghra,,,IL27RA
IL27RA,Il27ra,ghra,,,IL27RA
IL27RA,Il27ra,ghra,,lifra,IL27RA
IL27RA,Il27ra,ghra,,ghra,IL27RA
IL27RA,Il27ra,ghra,,ghrb,IL27RA
IL27RA,Il27ra,ghra,,ghra,IL27RA
IL27RA,Il27ra,ghra,,ghra,IL27RA
,,,,,MIR3183
,,,,,LCN1
LCN1,,,,,LCN1
Metazoa_SRP,,,,,Metazoa_SRP
,,,,,
,Bhlha9,bhlha9,,bhlha9,BHLHA9
,Bhlha9,bhlha9,,bhlha9,BHLHA9
,Bhlha9,bhlha9,,,BHLHA9
BHLHA9,Bhlha9,bhlha9,,bhlha9,BHLHA9
BHLHA9,Bhlha9,bhlha9,,bhlha9,BHLHA9
BHLHA9,Bhlha9,bhlha9,,,BHLHA9
TRARG1,Trarg1,trarg1b,,trarg1a,TRARG1
TRARG1,Trarg1,trarg1b,,trarg1a,TRARG1
TRARG1,Trarg1,trarg1b,,trarg1a,TRARG1
TRARG1,Trarg1,trarg1b,,trarg1a,TRARG1
TRARG1,Trarg1,trarg1a,,trarg1a,TRARG1
TRARG1,Trarg1,trarg1a,,trarg1a,TRARG1
,,H2BK1,,H2BE1,H2BK1
,,,,H2BE1,H2BK1
C7orf78,,,,,C7orf78
YWHAE,Ywhae,ywhae2,YWHAE,ywhae2,YWHAE
YWHAE,Ywhae,ywhae2,YWHAE,ywhae2,YWHAE
YWHAE,Ywhae,ywhae2,YWHAE,ywhae1,YWHAE
YWHAE,Ywhae,ywhae2,YWHAE,ywhae2,YWHAE
CIDEB,Cideb,cideb,,CIDEB,CIDEB
CIDEB,Cideb,cideb,,CIDEB,CIDEB
RGS21,Rgs21,,RGS21,si:ch211-196h16.12,RGS21
CMTM1,,,,,CMTM1
TNRC18,Tnrc18,tnrc18,TNRC18,,TNRC18
TNRC18,Tnrc18,tnrc18,TNRC18,,TNRC18
,,,,,RCC2-AS1
RGS1,Rgs1,RGS1,RGS1,RGS1,RGS1
RGS1,Rgs1,RGS1,RGS1,RGS1,RGS1
RGS1,Rgs1,RGS1,RGS1,RGS1,RGS1
RGS1,Rgs1,RGS1,RGS1,RGS1,RGS1
,Obp2b,,,,OBP2A
,,,,,OBP2A
,Obp2a,,,,OBP2A
PALM3,Palm3,,,,PALM3
ABHD4,Abhd4,abhd4,,ABHD4,ABHD4
,,,,,EEF1DP1
ptr-mir-1199,,,,,MIR1199
C19H19orf67,1700067K01Rik,si:ch211-214c7.5,,si:ch211-214c7.5,C19orf67
C19H19orf67,1700067K01Rik,si:ch211-214c7.5,,si:ch211-214c7.5,C19orf67
,,,,,
,,,,,
,,,,,
TSTD3,,,,,TSTD3
WDR55,Wdr55,wdr55,,WDR55,WDR55
Y_RNA,,,,,Y_RNA
,,,,,
WDR37,Wdr37,WDR37,WDR37,WDR37,WDR37
WDR37,Wdr37,WDR37,WDR37,WDR37,WDR37
WDR37,Wdr37,WDR37,WDR37,WDR37,WDR37
ABR,Abr,ABR,,,ABR
ABR,Abr,ABR,,ABR,ABR
,,,,,LINC01639
,,,,,EEF1A1P44
PGBD2,,,,,PGBD2
GPR135,Gpr135,GPR135,,GPR135,GPR135
,,,,,
,,,,,MICE
,,,,,MAS1L
ASF1B,Asf1b,asf1ba,ASF1B,ASF1B,ASF1B
ASF1B,Asf1b,asf1ba,ASF1B,ASF1B,ASF1B
ASF1B,Asf1b,asf1bb,ASF1B,ASF1B,ASF1B
ASF1B,Asf1b,asf1bb,ASF1B,ASF1B,ASF1B
,,,,,LINC02939
,,,,,POLR1HASP
,,,,,RAC1P7
GNG2,,gng2,GNG2,GNG2,GNG2
GNG2,,gng2,GNG2,GNG2,GNG2
,,,,,MUC12
CCNC,Ccnc,ccnc,CCNC,CCNC,CCNC
CCNC,Ccnc,ccnc,CCNC,CCNC,CCNC
NUP214,Nup214,,NUP214,,NUP214
NUP214,Nup214,,NUP214,NUP214,NUP214
FLVCR1,Flvcr1,flvcr1,FLVCR1,FLVCR1,FLVCR1
FLVCR1,Flvcr1,flvcr1,FLVCR1,FLVCR1,FLVCR1
HMHB1,,,,,HMHB1
,,,,,
OR2Y1,Or2y1d,,,,OR2Y1
GPR151,Gpr151,gpr151,GPR151,GPR151,GPR151
,,,,,
,,,,,
SP7,Sp7,sp7,SP7,SP7,SP7
SP7,Sp7,sp7,SP7,SP7,SP7
,,,,,
,,,,,
PCDHGA1,,,,,PCDHGA1
,,,,,
Metazoa_SRP,,,,,RN7SL231P
,,,,,ZNRF3-AS1
GDF1,,,,,GDF1
,,,,,PCDHGA2
,,,,,PCDHGA2
,,,,,PCDHGA2
,,,,,KLHDC7B-DT
SP1,Sp1,,SP1,SP1,SP1
,,,,,
,,,,,HLA-DOA
,,,,,
,,,,,
,,,,,LINC01399
ZCWPW1,Zcwpw1,,,NEXN,ZCWPW1
,Zcwpw1,,,NEXN,ZCWPW1
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
COPE,Cope,cope,COPE,COPE,COPE
,,,,,
,,,,,PCDHGA3
,,,,,HCG25
,,,,,
EML5,Eml5,EML5,EML5,EML5,EML5
EML5,Eml5,EML5,EML5,EML5,EML5
,,,,,
,Pcdhgb1,,,,PCDHGB1
,,,,,
,,,,,
,,,,,
,,,,,LINC02885
,,,,,HSPA1B
,,,,,
PCDHGA4,,,,,PCDHGA4
,,,,,AGER
CDH3,Cdh3,,,cdh31,CDH3
CDH3,Cdh3,,,cdh31,CDH3
CDH3,Cdh3,,,CDH1,CDH3
CDH3,Cdh3,,,cdh31,CDH3
CDH3,Cdh3,,,cdh31,CDH3
CDH3,Cdh3,,,CDH1,CDH3
CDH3,Cdh3,,,cdh31,CDH3
CDH3,Cdh3,,,cdh31,CDH3
CDH3,Cdh3,,,CDH1,CDH3
CDH3,Cdh3,,,cdh31,CDH3
CDH3,Cdh3,,,cdh31,CDH3
CDH3,Cdh3,,,CDH1,CDH3
CDH3,Cdh3,,,cdh31,CDH3
CDH3,Cdh3,,,cdh31,CDH3
CDH3,Cdh3,,,CDH1,CDH3
AMHR2,Amhr2,,,AMHR2,AMHR2
USH2A,Ush2a,,USH2A,USH2A,USH2A
,,,,,SPANXN4
,,,,,MIR4440
,,,,,LINC01634
,,,,,MIR4441
,,,,,
,Pcdhgb2,,,,PCDHGB2
,,,,,
MAGEB16,Mageb16,ndnl2,,,MAGEB16
,,,,,MIR4269
MIR2467,,,,,MIR2467
,,,,,
,,,,,PCDHGA5
,,,,,
TENT5D,Tent5d,TENT5D,TENT5D,TENT5D,TENT5D
TENT5D,Tent5d,TENT5D,TENT5D,TENT5D,TENT5D
TENT5D,Tent5d,,TENT5D,TENT5D,TENT5D
TENT5D,Tent5d,,TENT5D,TENT5D,TENT5D
,,,,,PCDHGB3
LCLAT1,Lclat1,lclat1,LCLAT1,,LCLAT1
,,,,,RNA5SP130
,,,,,PCDHGA6
BSN,Bsn,bsnb,BSN,BSN,BSN
BSN,Bsn,bsnb,BSN,BSN,BSN
BSN,Bsn,bsnb,BSN,bsnb,BSN
BSN,Bsn,bsnb,BSN,bsnb,BSN
,,,,,VWA7
OPN1LW,Opn1mw,,,,OPN1MW3
OPN1LW,Opn1mw,,,opn1lw1,OPN1MW3
OPN1LW,Opn1mw,,,opn1lw1,OPN1MW3
OPN1LW,Opn1mw,,,opn1lw1,OPN1MW3
OPN1LW,Opn1mw,,,opn1lw1,OPN1MW3
OPN1LW,Opn1mw,,,,OPN1MW3
OPN1LW,Opn1mw,,,opn1lw1,OPN1MW3
OPN1LW,Opn1mw,,,opn1lw1,OPN1MW3
OPN1LW,Opn1mw,,,opn1lw1,OPN1MW3
OPN1LW,Opn1mw,,,opn1lw1,OPN1MW3
,,,,,PCDHGA7
,,,,,
,,,,,
,,,,,RPS27P1
,,,,,GAPDHP28
,,,,,SRP9P1
DMP1,Dmp1,,DMP1,,DMP1
,,,,,SLC39A12-AS1
,,,,,
,,,,,
CACNB2,Cacnb2,cacnb2a,CACNB2,,CACNB2
CACNB2,Cacnb2,cacnb2a,CACNB2,cacnb2a,CACNB2
,,,,,H2AL3
,,,,,H2AL3
,,ndnl2,,,MAGEB6B
,,ndnl2,,,MAGEB6B
,,ndnl2,,,MAGEB6B
,,ndnl2,,,MAGEB6B
,,,,,SPANXA1
,,,,,LINC01643
,,,,,PCDHGB4
,Nxf2,nxf1a,,NXF1,NXF2B
,Nxf2,nxf1a,,NXF1,NXF2B
,Nxf2,nxf1a,,zgc:153681,NXF2B
,Nxf7,nxf1a,,NXF1,NXF2B
,Nxf7,nxf1a,,NXF1,NXF2B
,Nxf7,nxf1a,,zgc:153681,NXF2B
,Nxf2,nxf1a,,NXF1,NXF2B
,Nxf2,nxf1a,,NXF1,NXF2B
,Nxf2,nxf1a,,zgc:153681,NXF2B
,Nxf7,nxf1a,,NXF1,NXF2B
,Nxf7,nxf1a,,NXF1,NXF2B
,Nxf7,nxf1a,,zgc:153681,NXF2B
,,,,,BSN-AS1
,Pcdhga8,,,,PCDHGA8
TCAF2,Tcaf2,si:ch211-210b2.3,,si:ch211-210b2.3,TCAF2
TCAF2,Tcaf2,si:ch211-210b2.3,,si:ch211-210b2.3,TCAF2
