,collision,ENSG_ID,gene_symbol,source
607,H3F3AP1,"ENSG00000220875, ENSG00000259389","H3C9P, H3P38",ENSG
608,H4,"ENSG00000077782, ENSG00000108091, ENSG00000274618","FGFR1, CCDC6, H4C6",ENSG
609,H5,"ENSG00000184702, ENSG00000108387, ENSG00000077782","SEPTIN5, SEPTIN4, FGFR1",ENSG
610,HA-1,"ENSG00000292029, ENSG00000180448","KRT31, ARHGAP45",ENSG
611,HA-2,"ENSG00000108759, ENSG00000136286","KRT32, MYO1G",ENSG
612,HAI,"ENSG00000166145, ENSG00000149418","SPINT1, ST14",ENSG
613,HAP,"ENSG00000133318, ENSG00000077092","RTN3, RARB",ENSG
614,HAP2,"ENSG00000173805, ENSG00000001167","HAP1, NFYA",ENSG
615,HARP,"ENSG00000175311, ENSG00000138375, ENSG00000136859, ENSG00000125779","ANKS4B, SMARCAL1, ANGPTL2, PANK2",ENSG
616,HAS1,"ENSG00000241388, ENSG00000088205","HNF1A-AS1, DDX18",ENSG
617,HB-1,"ENSG00000158497, ENSG00000242265, ENSG00000205426","HMHB1, PEG10, KRT81",ENSG
618,HB6,"ENSG00000168032, ENSG00000170442","ENTPD3, KRT86",ENSG
619,HBK,"ENSG00000223609, ENSG00000206177","HBD, HBM",ENSG
620,HBP,"ENSG00000013583, ENSG00000278624, ENSG00000115677, ENSG00000163950, ENSG00000115145","HEBP1, AZU1, HDLBP, SLBP, STAM2",ENSG
621,HBSCI,"ENSG00000144285, ENSG00000136531","SCN1A, SCN2A",ENSG
622,HC2,"ENSG00000259513, ENSG00000129084, ENSG00000099937","CYCSP38, PSMA1, SERPIND1",ENSG
623,HC3,"ENSG00000106588, ENSG00000227666","PSMA2, CYCSP24",ENSG
624,HC5,"ENSG00000008018, ENSG00000271423","PSMB1, CYCSP1",ENSG
625,HC8,"ENSG00000233549, ENSG00000100567","CYCSP35, PSMA3",ENSG
626,HCA2,"ENSG00000182782, ENSG00000143199, ENSG00000165509","HCAR2, ADCY10, MAGEC3",ENSG
627,HCA3,"ENSG00000186675, ENSG00000255398","MAGEE2, HCAR3",ENSG
628,HCAP,"ENSG00000161634, ENSG00000108055, ENSG00000111880","DCD, SMC3, RNGTT",ENSG
629,HCC-1,"ENSG00000205323, ENSG00000277236","SARNP, CCL14",ENSG
630,HCC-2,"ENSG00000181991, ENSG00000239264, ENSG00000275528","MRPS11, TXNDC5, CCL15",ENSG
631,HCC-4,"ENSG00000275095, ENSG00000153250","CCL16, RBMS1",ENSG
632,HCCA2,"ENSG00000163374, ENSG00000291442","YY1AP1, MOB2",ENSG
633,HCCR-2,"ENSG00000050426, ENSG00000184992","LETMD1, BRI3BP",ENSG
634,HCG,"ENSG00000135346, ENSG00000189052","CGA, CGB5",ENSG
635,HCG1,"ENSG00000204616, ENSG00000136243","TRIM31, NUP42",ENSG
636,HCNP,"ENSG00000089220, ENSG00000076924","PEBP1, XAB2",ENSG
637,HCP,"ENSG00000111679, ENSG00000080819, ENSG00000106927","PTPN6, CPOX, AMBP",ENSG
638,HCP1,"ENSG00000205268, ENSG00000076351, ENSG00000229357, ENSG00000126457","PDE7A, SLC46A1, CYCSP51, PRMT1",ENSG
639,HCR,"ENSG00000121797, ENSG00000086232, ENSG00000204536","CCRL2, EIF2AK1, CCHCR1",ENSG
640,HCS,"ENSG00000159267, ENSG00000172115","HLCS, CYCS",ENSG
641,HE2,"ENSG00000288309, ENSG00000285507","SPAG11A, SPAG11B",ENSG
642,HED,"ENSG00000164107, ENSG00000158813, ENSG00000121742","HAND2, EDA, GJB6",ENSG
643,HEN1,"ENSG00000171786, ENSG00000162639","NHLH1, HENMT1",ENSG
644,HEP,"ENSG00000213221, ENSG00000275482","DNLZ, EPHB6",ENSG
645,HEPIS,"ENSG00000166352, ENSG00000258315","IFTAP, C17ORF49",ENSG
646,HGF,"ENSG00000136244, ENSG00000115904","IL6, SOS1",ENSG
647,HGFL,"ENSG00000173531, ENSG00000100100","MST1, PIK3IP1",ENSG
648,HGL,"ENSG00000073350, ENSG00000157168, ENSG00000182333","LLGL2, NRG1, LIPF",ENSG
649,HGPS,"ENSG00000084073, ENSG00000160789, ENSG00000154134","ZMPSTE24, LMNA, ROBO3",ENSG
650,HGRG8,"ENSG00000270503, ENSG00000198492","YTHDF2P1, YTHDF2",ENSG
651,HHM,"ENSG00000087494, ENSG00000166946","PTHLH, CCNDBP1",ENSG
652,HI,"ENSG00000006071, ENSG00000147081","ABCC8, AKAP4",ENSG
653,HIP,"ENSG00000172016, ENSG00000162244, ENSG00000164161, ENSG00000100380","REG3A, RPL29, HHIP, ST13",ENSG
654,HIS,"ENSG00000084110, ENSG00000198074","HAL, AKR1B10",ENSG
655,HIS1,"ENSG00000126550, ENSG00000186834","HTN1, HEXIM1",ENSG
656,HK,"ENSG00000113889, ENSG00000075673","KNG1, ATP12A",ENSG
657,HK1,"ENSG00000134709, ENSG00000182255","HOOK1, KCNA4",ENSG
658,HK2,"ENSG00000095066, ENSG00000068796, ENSG00000130037","HOOK2, KIF2A, KCNA5",ENSG
659,HK4,"ENSG00000106633, ENSG00000177301","GCK, KCNA2",ENSG
660,HL,"ENSG00000166035, ENSG00000117305","LIPC, HMGCL",ENSG
661,HL-2,"ENSG00000115423, ENSG00000158764","DNAH6, ITLN2",ENSG
662,HLAL,"ENSG00000241166, ENSG00000182333","HLA-L, LIPF",ENSG
663,HLP,"ENSG00000223493, ENSG00000173805, ENSG00000100453","SKIC2, HAP1, GZMB",ENSG
664,HLP2,"ENSG00000115756, ENSG00000215301","HPCAL1, DDX3X",ENSG
665,HLP3,"ENSG00000164690, ENSG00000163032","SHH, VSNL1",ENSG
666,HMAT1,"ENSG00000162734, ENSG00000033011","PEA15, ALG1",ENSG
667,HNPCC,"ENSG00000095002, ENSG00000076242","MSH2, MLH1",ENSG
668,HNRNP-G,"ENSG00000216835, ENSG00000147274","RBMXP1, RBMX",ENSG
669,HNRPA3,"ENSG00000170144, ENSG00000226790","HNRNPA3, HNRNPA3P1",ENSG
670,HNT,"ENSG00000182667, ENSG00000124782","NTM, RREB1",ENSG
671,HOKPP,"ENSG00000081248, ENSG00000175538","CACNA1S, KCNE3",ENSG
672,HOP,"ENSG00000171476, ENSG00000168439","HOPX, STIP1",ENSG
673,HOPS,"ENSG00000162551, ENSG00000164897","ALPL, TMUB1",ENSG
674,HOS,"ENSG00000072803, ENSG00000089225","FBXW11, TBX5",ENSG
675,HOX1,"ENSG00000106006, ENSG00000253293, ENSG00000197576, ENSG00000105997, ENSG00000106031, ENSG00000005073, ENSG00000078399, ENSG00000105991, ENSG00000122592, ENSG00000106004","HOXA6, HOXA10, HOXA4, HOXA3, HOXA13, HOXA11, HOXA9, HOXA1, HOXA7, HOXA5",ENSG
676,HOX1D,"ENSG00000197576, ENSG00000128652","HOXA4, HOXD3",ENSG
677,HOX2,"ENSG00000120094, ENSG00000170689, ENSG00000120068, ENSG00000120093, ENSG00000260027, ENSG00000108511, ENSG00000173917, ENSG00000120075, ENSG00000182742","HOXB1, HOXB9, HOXB8, HOXB3, HOXB7, HOXB6, HOXB2, HOXB5, HOXB4",ENSG
678,HOX3,"ENSG00000123364, ENSG00000037965, ENSG00000180806, ENSG00000172789, ENSG00000197757, ENSG00000123407, ENSG00000198353","HOXC13, HOXC8, HOXC9, HOXC5, HOXC6, HOXC12, HOXC4",ENSG
679,HOX4,"ENSG00000128652, ENSG00000128645, ENSG00000175879, ENSG00000128710, ENSG00000128713, ENSG00000170166, ENSG00000128709","HOXD3, HOXD1, HOXD8, HOXD10, HOXD11, HOXD4, HOXD9",ENSG
680,HPC2,"ENSG00000141582, ENSG00000006744","CBX4, ELAC2",ENSG
681,HPIP,"ENSG00000103145, ENSG00000163346","HCFC1R1, PBXIP1",ENSG
682,HPS,"ENSG00000107521, ENSG00000104760","HPS1, FGL1",ENSG
683,HPS2,"ENSG00000160182, ENSG00000132842","TFF1, AP3B1",ENSG
684,HRAS1,"ENSG00000273859, ENSG00000276536","RASSF7, HRAS",ENSG
685,HREP,"ENSG00000171931, ENSG00000241322","FBXW10, FBXW10B",ENSG
686,HRG4,"ENSG00000169752, ENSG00000109103","NRG4, UNC119",ENSG
687,HRMT1L3,"ENSG00000111218, ENSG00000185238","PRMT8, PRMT3",ENSG
688,HRS,"ENSG00000100650, ENSG00000185359","SRSF5, HGS",ENSG
689,HS1,"ENSG00000134308, ENSG00000180353, ENSG00000101210","YWHAQ, HCLS1, EEF1A2",ENSG
690,HSD17,"ENSG00000108786, ENSG00000086696","HSD17B1, HSD17B2",ENSG
691,HSDJ0798C17,"ENSG00000243896, ENSG00000228960","OR2A7, OR2A9P",ENSG
692,HSK1,"ENSG00000097046, ENSG00000105642","CDC7, KCNN1",ENSG
693,HSPC105,"ENSG00000137812, ENSG00000184860","KNL1, SDR42E1",ENSG
694,HSPCA,"ENSG00000224411, ENSG00000080824","HSP90AA2P, HSP90AA1",ENSG
695,HSS,"ENSG00000008294, ENSG00000291944, ENSG00000125779, ENSG00000181523","SPAG9, GFER, PANK2, SGSH",ENSG
696,HSST2,"ENSG00000088002, ENSG00000166507","SULT2B1, NDST2",ENSG
697,HSTF1,"ENSG00000075388, ENSG00000284774","FGF4, HSF1",ENSG
698,HTR3,"ENSG00000146731, ENSG00000166736","CCT6A, HTR3A",ENSG
699,HXBL,"ENSG00000248352, ENSG00000229341","TNXA, TNXB",ENSG
700,HZF2,"ENSG00000185947, ENSG00000174738","ZNF267, NR1D2",ENSG
701,IAP,"ENSG00000196776, ENSG00000163295, ENSG00000102158, ENSG00000121351","CD47, ALPI, MAGT1, IAPP",ENSG
702,IBP,"ENSG00000100300, ENSG00000023892","TSPO, DEF6",ENSG
703,IBP1,"ENSG00000089289, ENSG00000146678","IGBP1, IGFBP1",ENSG
704,ICE,"ENSG00000172831, ENSG00000137752","CES2, CASP1",ENSG
705,ICIS,"ENSG00000129422, ENSG00000132938","MTUS1, MTUS2",ENSG
706,ICLN,"ENSG00000074201, ENSG00000213335","CLNS1A, CLNS1AP1",ENSG
707,IDD,"ENSG00000070413, ENSG00000092758","DGCR2, COL9A3",ENSG
708,IDDM1,"ENSG00000254647, ENSG00000179344","INS, HLA-DQB1",ENSG
709,IF,"ENSG00000134812, ENSG00000205403","CBLIF, CFI",ENSG
710,IFN-ALPHAI,"ENSG00000234829, ENSG00000137080","IFNA17, IFNA21",ENSG
711,IGER,"ENSG00000149534, ENSG00000136147","MS4A2, PHF11",ENSG
712,IGFBP-3R,"ENSG00000149932, ENSG00000123384","TMEM219, LRP1",ENSG
713,IGLC,"ENSG00000211679, ENSG00000254030, ENSG00000211675, ENSG00000211677, ENSG00000254029, ENSG00000222037","IGLC3, IGLC5, IGLC1, IGLC2, IGLC4, IGLC6",ENSG
714,IGNT,"ENSG00000174684, ENSG00000285222","B4GAT1, GCNT2",ENSG
715,IGSF13,"ENSG00000144847, ENSG00000186074","IGSF11, CD300LF",ENSG
716,IL-20,"ENSG00000127743, ENSG00000162891","IL17B, IL20",ENSG
717,IL-21,"ENSG00000124391, ENSG00000127318, ENSG00000138684","IL17C, IL22, IL21",ENSG
718,IL-25,"ENSG00000074842, ENSG00000166090","MYDGF, IL25",ENSG
719,IL-27,"ENSG00000172458, ENSG00000074842, ENSG00000197272","IL17D, MYDGF, IL27",ENSG
720,IL1RA,"ENSG00000136689, ENSG00000115594","IL1RN, IL1R1",ENSG
721,IL27,"ENSG00000074842, ENSG00000172458","MYDGF, IL17D",ENSG
722,ILWEQ,"ENSG00000130787, ENSG00000171914, ENSG00000137076, ENSG00000127946","HIP1R, TLN2, TLN1, HIP1",ENSG
723,IMP1,"ENSG00000159217, ENSG00000101294","IGF2BP1, HM13",ENSG
724,IMP2,"ENSG00000184903, ENSG00000157837","IMMP2L, SPPL3",ENSG
725,IMP3,"ENSG00000138600, ENSG00000136231","SPPL2A, IGF2BP3",ENSG
726,IMP4,"ENSG00000285248, ENSG00000005206","IPO4, SPPL2B",ENSG
727,INOS,"ENSG00000007171, ENSG00000105655","NOS2, ISYNA1",ENSG
728,INT1,"ENSG00000164880, ENSG00000125084","INTS1, WNT1",ENSG
729,INT2,"ENSG00000186895, ENSG00000108506","FGF3, INTS2",ENSG
730,INT3,"ENSG00000262826, ENSG00000204301","INTS3, NOTCH4",ENSG
731,INT4,"ENSG00000277626, ENSG00000149262","WNT3, INTS4",ENSG
732,INT6,"ENSG00000104408, ENSG00000102786","EIF3E, INTS6",ENSG
733,IP,"ENSG00000285390, ENSG00000160013","ATP5IF1, PTGIR",ENSG
734,IPOB,"ENSG00000108424, ENSG00000291237","KPNB1, SOD2",ENSG
735,IRAP,"ENSG00000113441, ENSG00000136689","LNPEP, IL1RN",ENSG
736,ISO1,"ENSG00000167720, ENSG00000173812","SRR, EIF1",ENSG
737,ISWI,"ENSG00000153147, ENSG00000102038","SMARCA5, SMARCA1",ENSG
738,J1,"ENSG00000211690, ENSG00000211597","TRGJ1, IGKJ1",ENSG
739,J2,"ENSG00000211596, ENSG00000211687","IGKJ2, TRGJ2",ENSG
740,JDP1,"ENSG00000108176, ENSG00000123685","DNAJC12, BATF3",ENSG
741,JP1,"ENSG00000104369, ENSG00000211692","JPH1, TRGJP1",ENSG
742,JP2,"ENSG00000211688, ENSG00000149596","TRGJP2, JPH2",ENSG
743,JTK5,"ENSG00000263219, ENSG00000163785","RYKP1, RYK",ENSG
744,K-REV,"ENSG00000127314, ENSG00000125249","RAP1B, RAP2A",ENSG
745,K12,"ENSG00000141574, ENSG00000263243","SECTM1, KRT12",ENSG
746,K13,"ENSG00000171401, ENSG00000026559","KRT13, KCNG1",ENSG
747,KAL,"ENSG00000011201, ENSG00000100665","ANOS1, SERPINA4",ENSG
748,KAP,"ENSG00000100526, ENSG00000131400","CDKN3, NAPSA",ENSG
749,KAP-1,"ENSG00000130726, ENSG00000075945","TRIM28, KIFAP3",ENSG
750,KAT1,"ENSG00000292096, ENSG00000286112","HAT1, KYAT1",ENSG
751,KAT3,"ENSG00000137944, ENSG00000213516","KYAT3, RBMXL1",ENSG
752,KAT4,"ENSG00000125166, ENSG00000147133","GOT2, TAF1",ENSG
753,KDAP,"ENSG00000188508, ENSG00000131400","KRTDAP, NAPSA",ENSG
754,KGA,"ENSG00000115419, ENSG00000162989","GLS, KCNJ3",ENSG
755,KIAA0172,"ENSG00000132854, ENSG00000107104","KANK4, KANK1",ENSG
756,KIAA0229,"ENSG00000124678, ENSG00000064999","TCP11, ANKS1A",ENSG
757,KIAA0266,"ENSG00000253797, ENSG00000253710","UTP14C, ALG11",ENSG
758,KIAA0351,"ENSG00000116191, ENSG00000136828","RALGPS2, RALGPS1",ENSG
759,KIAA0563,"ENSG00000275621, ENSG00000278742","LRRC37A3, LRRC37A",ENSG
760,KIAA0700,"ENSG00000127511, ENSG00000169375","SIN3B, SIN3A",ENSG
761,KIAA0705,"ENSG00000187391, ENSG00000123165","MAGI2, ACTRT1",ENSG
762,KIAA1426,"ENSG00000206053, ENSG00000007545","JPT2, CRAMP1",ENSG
763,KIP2,"ENSG00000136425, ENSG00000273707","CIB2, CDKN1C",ENSG
764,KIR,"ENSG00000164949, ENSG00000283954","GEM, KIR3DL1",ENSG
765,KIR2DL5,"ENSG00000288357, ENSG00000274707","KIR2DL5A, KIR2DL5B",ENSG
766,KLIP1,"ENSG00000137207, ENSG00000151725","YIPF3, CENPU",ENSG
767,KNTC1AP,"ENSG00000086827, ENSG00000174442","ZW10, ZWILCH",ENSG
768,KNTC2AP,"ENSG00000122952, ENSG00000167842","ZWINT, MIS12",ENSG
769,KOX21,"ENSG00000075407, ENSG00000234420","ZNF37A, ZNF37BP",ENSG
770,KOX31,"ENSG00000196693, ENSG00000189180","ZNF33B, ZNF33A",ENSG
771,KS,"ENSG00000182871, ENSG00000151093","COL18A1, OXSM",ENSG
772,KS1,"ENSG00000145824, ENSG00000161298","CXCL14, ZNF382",ENSG
773,KSP37,"ENSG00000187783, ENSG00000137441","TMEM72, FGFBP2",ENSG
774,KSR,"ENSG00000142675, ENSG00000141068","CNKSR1, KSR1",ENSG
775,L11,"ENSG00000142676, ENSG00000206053","RPL11, JPT2",ENSG
776,L12,"ENSG00000171490, ENSG00000197958","RSL1D1, RPL12",ENSG
777,L13,"ENSG00000172172, ENSG00000167526","MRPL13, RPL13",ENSG
778,L13A,"ENSG00000172172, ENSG00000142541","MRPL13, RPL13A",ENSG
779,L15,"ENSG00000174748, ENSG00000109881","RPL15, CCDC34",ENSG
780,L19,"ENSG00000282694, ENSG00000108298, ENSG00000160584","IGKV1-12, RPL19, SIK3",ENSG
781,L2,"ENSG00000110841, ENSG00000186919","PPFIBP1, ZACN",ENSG
782,L30,"ENSG00000156482, ENSG00000137876","RPL30, RSL24D1",ENSG
783,L5,"ENSG00000122406, ENSG00000162456","RPL5, KNCN",ENSG
784,L6,"ENSG00000089009, ENSG00000169908, ENSG00000133398","RPL6, TM4SF1, MED10",ENSG
785,L8,"ENSG00000161016, ENSG00000282758","RPL8, IGKV1-9",ENSG
786,L9,"ENSG00000163682, ENSG00000283113","RPL9, IGKV1-8",ENSG
787,LACS2,"ENSG00000164398, ENSG00000151726","ACSL6, ACSL1",ENSG
788,LAG1,"ENSG00000223802, ENSG00000277943","CERS1, CCL4",ENSG
789,LAGE2A,"ENSG00000268651, ENSG00000184033","CTAG1A, CTAG1B",ENSG
790,LAK,"ENSG00000188042, ENSG00000073331","ARL4C, ALPK1",ENSG
791,LAM,"ENSG00000103197, ENSG00000165699","TSC2, TSC1",ENSG
792,LAMP,"ENSG00000185565, ENSG00000078081","LSAMP, LAMP3",ENSG
793,LAP,"ENSG00000134575, ENSG00000151849, ENSG00000172216, ENSG00000002549","ACP2, CENPJ, CEBPB, LAP3",ENSG
794,LAP1,"ENSG00000143337, ENSG00000166825, ENSG00000131323","TOR1AIP1, ANPEP, TRAF3",ENSG
795,LAP2,"ENSG00000120802, ENSG00000112851","TMPO, ERBIN",ENSG
796,LAS1,"ENSG00000001497, ENSG00000118307","LAS1L, DNAI7",ENSG
797,LAT1,"ENSG00000103257, ENSG00000213658","SLC7A5, LAT",ENSG
798,LCA,"ENSG00000132518, ENSG00000122705, ENSG00000262418","GUCY2D, CLTA, PTPRC",ENSG
799,LCA10,"ENSG00000273769, ENSG00000198707","L1CAM-AS1, CEP290",ENSG
800,LD,"ENSG00000112425, ENSG00000248905","EPM2A, FMN1",ENSG
801,LE,"ENSG00000292063, ENSG00000100099","FUT3, HPS4",ENSG
802,LEU1,"ENSG00000110448, ENSG00000176124","CD5, DLEU1",ENSG
803,LFA-1,"ENSG00000160255, ENSG00000005844","ITGB2, ITGAL",ENSG
804,LGCR,"ENSG00000104447, ENSG00000182197","TRPS1, EXT1",ENSG
805,LGL1,"ENSG00000131899, ENSG00000103196","LLGL1, CRISPLD2",ENSG
806,LGS,"ENSG00000182197, ENSG00000146166","EXT1, LGSN",ENSG
807,LIM1,"ENSG00000135517, ENSG00000274577","MIP, LHX1",ENSG
808,LIN-10,"ENSG00000125149, ENSG00000276495","PHAF1, APBA2",ENSG
809,LIP1,"ENSG00000144589, ENSG00000151849","STK11IP, CENPJ",ENSG
810,LIP2,"ENSG00000216740, ENSG00000182718","ANXA2P3, ANXA2",ENSG
811,LMNL1,"ENSG00000160789, ENSG00000185621","LMNA, LMLN",ENSG
812,LNMAT1,"ENSG00000225210, ENSG00000292986","DUXAP9, DUXAP10",ENSG
813,LNP,"ENSG00000144320, ENSG00000137804","LNPK, NUSAP1",ENSG
814,LOR,"ENSG00000134013, ENSG00000203782","LOXL2, LORICRIN",ENSG
815,LPAP,"ENSG00000162836, ENSG00000213402","ACP6, PTPRCAP",ENSG
816,LPP1,"ENSG00000162738, ENSG00000067113","VANGL2, PLPP1",ENSG
817,LRF,"ENSG00000178951, ENSG00000164463","ZBTB7A, CREBRF",ENSG
818,LRH-1,"ENSG00000083454, ENSG00000116833","P2RX5, NR5A2",ENSG
819,LRP,"ENSG00000132670, ENSG00000123384, ENSG00000168028, ENSG00000013364","PTPRA, LRP1, RPSA, MVP",ENSG
820,LRP9,"ENSG00000197324, ENSG00000137642","LRP10, SORL1",ENSG
821,LSH,"ENSG00000018280, ENSG00000119969","SLC11A1, HELLS",ENSG
822,LST-1,"ENSG00000204482, ENSG00000134538","LST1, SLCO1B1",ENSG
823,LYP,"ENSG00000134242, ENSG00000183918","PTPN22, SH2D1A",ENSG
824,M-ABC1,"ENSG00000033050, ENSG00000197150","ABCF2, ABCB8",ENSG
825,M-ABC2,"ENSG00000274099, ENSG00000135776","ABCB10P1, ABCB10",ENSG
826,M130,"ENSG00000058272, ENSG00000177575","PPP1R12A, CD163",ENSG
827,MAC-1,"ENSG00000160255, ENSG00000169896","ITGB2, ITGAM",ENSG
828,MAD,"ENSG00000059728, ENSG00000116748","MXD1, AMPD1",ENSG
829,MAD1,"ENSG00000002822, ENSG00000059728","MAD1L1, MXD1",ENSG
830,MAD2,"ENSG00000164109, ENSG00000119950","MAD2L1, MXI1",ENSG
831,MADA,"ENSG00000160789, ENSG00000116748","LMNA, AMPD1",ENSG
832,MADH6,"ENSG00000120693, ENSG00000137834","SMAD9, SMAD6",ENSG
833,MADH7,"ENSG00000137834, ENSG00000101665","SMAD6, SMAD7",ENSG
834,MADM,"ENSG00000115216, ENSG00000137845","NRBP1, ADAM10",ENSG
835,MAGE1,"ENSG00000154545, ENSG00000198681","MAGED4, MAGEA1",ENSG
836,MAGE2,"ENSG00000268606, ENSG00000183305","MAGEA2, MAGEA2B",ENSG
837,MAK3,"ENSG00000139977, ENSG00000121579","NAA30, NAA50",ENSG
838,MAL,"ENSG00000196588, ENSG00000150455","MRTFA, TIRAP",ENSG
839,MAP-1,"ENSG00000291559, ENSG00000165943","MASP1, MOAP1",ENSG
840,MART1,"ENSG00000120215, ENSG00000254656","MLANA, RTL1",ENSG
841,MART2,"ENSG00000280680, ENSG00000242265","HHAT, PEG10",ENSG
842,MASA,"ENSG00000145293, ENSG00000198910","ENOPH1, L1CAM",ENSG
843,MASK,"ENSG00000134602, ENSG00000131503","STK26, ANKHD1",ENSG
844,MAST,"ENSG00000090487, ENSG00000165698","SPG21, SPACA9",ENSG
845,MAT1,"ENSG00000162734, ENSG00000020426, ENSG00000235531","PEA15, MNAT1, MSC-AS1",ENSG
846,MB1,"ENSG00000105369, ENSG00000100804","CD79A, PSMB5",ENSG
847,MBP,"ENSG00000186652, ENSG00000165471","PRG2, MBL2",ENSG
848,MBP-1,"ENSG00000095951, ENSG00000074800","HIVEP1, ENO1",ENSG
849,MCAF,"ENSG00000108691, ENSG00000171681","CCL2, ATF7IP",ENSG
850,MCD,"ENSG00000103150, ENSG00000185499","MLYCD, MUC1",ENSG
851,MCDR2,"ENSG00000007062, ENSG00000151632","PROM1, AKR1C2",ENSG
852,MCH2,"ENSG00000152034, ENSG00000138794","MCHR2, CASP6",ENSG
853,MCP,"ENSG00000042493, ENSG00000117335","CAPG, CD46",ENSG
854,MCS,"ENSG00000126970, ENSG00000075643","ZC4H2, MOCOS",ENSG
855,MCSP,"ENSG00000167468, ENSG00000163206, ENSG00000173546","GPX4, SMCP, CSPG4",ENSG
856,MCT,"ENSG00000281917, ENSG00000100294","SLC16A1, MCAT",ENSG
857,MCT1,"ENSG00000281917, ENSG00000100294","SLC16A1, MCAT",ENSG
858,MCT3,"ENSG00000141526, ENSG00000100156","SLC16A3, SLC16A8",ENSG
859,MCT4,"ENSG00000141526, ENSG00000168679","SLC16A3, SLC16A4",ENSG
860,MCT5,"ENSG00000170190, ENSG00000168679","SLC16A5, SLC16A4",ENSG
861,MCT6,"ENSG00000108932, ENSG00000170190","SLC16A6, SLC16A5",ENSG
862,MCT7,"ENSG00000108932, ENSG00000147100","SLC16A6, SLC16A2",ENSG
863,MDC,"ENSG00000073670, ENSG00000102962","ADAM11, CCL22",ENSG
864,MDR1,"ENSG00000085563, ENSG00000109436","ABCB1, TBC1D9",ENSG
865,MDSP,"ENSG00000293543, ENSG00000079393","DUSP13A, DUSP13B",ENSG
866,ME2,"ENSG00000291690, ENSG00000075275","PCDHB11, CELSR1",ENSG
867,MED,"ENSG00000105664, ENSG00000196876, ENSG00000049089, ENSG00000092758","COMP, SCN8A, COL9A2, COL9A3",ENSG
868,MEF,"ENSG00000231265, ENSG00000103313, ENSG00000102034","TRERNA1, MEFV, ELF4",ENSG
869,MEGT1,"ENSG00000244355, ENSG00000250641","LY6G6D, LY6G6F-LY6G6D",ENSG
870,METTL2,"ENSG00000165055, ENSG00000087995","METTL2B, METTL2A",ENSG
871,MGC15397,"ENSG00000166840, ENSG00000163900","GLYATL1, TMEM41A",ENSG
872,MGC22679,"ENSG00000213160, ENSG00000144362","KLHL23, PHOSPHO2",ENSG
873,MGC45441,"ENSG00000159214, ENSG00000177868","CCDC24, SVBP",ENSG
874,MGC5228,"ENSG00000136450, ENSG00000292376","SRSF1, PRSS30P",ENSG
875,MGF,"ENSG00000126561, ENSG00000049130","STAT5A, KITLG",ENSG
876,MIA1,"ENSG00000261857, ENSG00000163885","MIA, CFAP100",ENSG
877,MIC1,"ENSG00000130513, ENSG00000141452","GDF15, RMC1",ENSG
878,MIC10,"ENSG00000117335, ENSG00000173436","CD46, MICOS10",ENSG
879,MIF,"ENSG00000163220, ENSG00000104899","S100A9, AMH",ENSG
880,MIF2,"ENSG00000145241, ENSG00000099977","CENPC, DDT",ENSG
881,MIFR,"ENSG00000189409, ENSG00000215914","MMP23B, MMP23A",ENSG
882,MINERVA,"ENSG00000118855, ENSG00000136830","MFSD1, NIBAN2",ENSG
883,MINK,"ENSG00000180509, ENSG00000141503","KCNE1, MINK1",ENSG
884,MINT,"ENSG00000274768, ENSG00000065526","CISD3, SPEN",ENSG
885,MIO,"ENSG00000164654, ENSG00000009950","MIOS, MLXIPL",ENSG
886,MIP,"ENSG00000274847, ENSG00000083312, ENSG00000027001","MAFIP, TNPO1, MIPEP",ENSG
887,MIP-2A,"ENSG00000081041, ENSG00000256060, ENSG00000196459","CXCL2, TRAPPC2B, TRAPPC2",ENSG
888,MIP1,"ENSG00000119487, ENSG00000083312, ENSG00000141564","MAPKAP1, TNPO1, RPTOR",ENSG
889,MIR,"ENSG00000007944, ENSG00000165406, ENSG00000281178","MYLIP, MARCHF8, MLXIP",ENSG
890,MIZ,"ENSG00000108175, ENSG00000078043","ZMIZ1, PIAS2",ENSG
891,MK,"ENSG00000110492, ENSG00000110921","MDK, MVK",ENSG
892,MK3,"ENSG00000177272, ENSG00000114738","KCNA3, MAPKAPK3",ENSG
893,ML-1,"ENSG00000132932, ENSG00000112116","ATP8A2, IL17F",ENSG
894,MLCK,"ENSG00000065534, ENSG00000140795","MYLK, MYLK3",ENSG
895,MLL2,"ENSG00000272333, ENSG00000167548","KMT2B, KMT2D",ENSG
896,MLL4,"ENSG00000272333, ENSG00000167548","KMT2B, KMT2D",ENSG
897,MLP,"ENSG00000129170, ENSG00000293532, ENSG00000175130","CSRP3, MUC2, MARCKSL1",ENSG
898,MLP1,"ENSG00000275331, ENSG00000175130","ABCC6, MARCKSL1",ENSG
899,MN,"ENSG00000170180, ENSG00000107159","GYPA, CA9",ENSG
900,MNAB,"ENSG00000056586, ENSG00000165204","RC3H2, OR1K1",ENSG
901,MNS,"ENSG00000197465, ENSG00000250361, ENSG00000170180","GYPE, GYPB, GYPA",ENSG
902,MOP,"ENSG00000112038, ENSG00000122375","OPRM1, OPN4",ENSG
903,MOP3,"ENSG00000133794, ENSG00000139697","BMAL1, SBNO1",ENSG
904,MOX1,"ENSG00000007952, ENSG00000005102, ENSG00000091972","NOX1, MEOX1, CD200",ENSG
905,MOX2,"ENSG00000091972, ENSG00000106511","CD200, MEOX2",ENSG
