,collision,ENSG_ID,gene_symbol,source
2778,PRR2,"ENSG00000130202, ENSG00000146278","NECTIN2, PNRC1",NCBI
2779,PRR20,"ENSG00000227151, ENSG00000204918, ENSG00000204919, ENSG00000234278, ENSG00000229665","PRR20D, PRR20B, PRR20A, PRR20E, PRR20C",NCBI
2780,PRR20A,"ENSG00000204918, ENSG00000234278, ENSG00000229665, ENSG00000227151","PRR20B, PRR20E, PRR20C, PRR20D",NCBI
2781,PRR20B,"ENSG00000227151, ENSG00000204919, ENSG00000234278, ENSG00000229665","PRR20D, PRR20A, PRR20E, PRR20C",NCBI
2782,PRR20C,"ENSG00000204919, ENSG00000204918, ENSG00000227151, ENSG00000234278","PRR20A, PRR20B, PRR20D, PRR20E",NCBI
2783,PRR20D,"ENSG00000229665, ENSG00000204918, ENSG00000234278, ENSG00000204919","PRR20C, PRR20B, PRR20E, PRR20A",NCBI
2784,PRR20E,"ENSG00000204918, ENSG00000229665, ENSG00000227151, ENSG00000204919","PRR20B, PRR20C, PRR20D, PRR20A",NCBI
2785,PRSSL1,"ENSG00000185198, ENSG00000129451","PRSS57, KLK10",NCBI
2786,PRX1,"ENSG00000117450, ENSG00000116132","PRDX1, PRRX1",NCBI
2787,PRX2,"ENSG00000167157, ENSG00000167815","PRRX2, PRDX2",NCBI
2788,PS1,"ENSG00000080815, ENSG00000234066","PSEN1, TAS2R62P",NCBI
2789,PS2,"ENSG00000143801, ENSG00000256274, ENSG00000160182","PSEN2, TAS2R64P, TFF1",NCBI
2790,PSA,"ENSG00000141279, ENSG00000142515, ENSG00000135069, ENSG00000184500, ENSG00000181690","NPEPPS, KLK3, PSAT1, PROS1, PLAG1",NCBI
2791,PSAP,"ENSG00000185303, ENSG00000137409, ENSG00000122852","SFTPA2, MTCH1, SFTPA1",NCBI
2792,PSBG-11,"ENSG00000183668, ENSG00000243130","PSG9, PSG11",NCBI
2793,PSBG-9,"ENSG00000183668, ENSG00000243137","PSG9, PSG4",NCBI
2794,PSC5,"ENSG00000143106, ENSG00000008018","PSMA5, PSMB1",NCBI
2795,PSCTK2,"ENSG00000113263, ENSG00000102010","ITK, BMX",NCBI
2796,PSD,"ENSG00000107872, ENSG00000241878","FBXL15, PISD",NCBI
2797,PSEUDO-ICE,"ENSG00000204397, ENSG00000255501","CARD16, CARD18",NCBI
2798,PSF,"ENSG00000163453, ENSG00000116560","IGFBP7, SFPQ",NCBI
2799,PSF1,"ENSG00000101003, ENSG00000168394","GINS1, TAP1",NCBI
2800,PSF2,"ENSG00000204267, ENSG00000131153","TAP2, GINS2",NCBI
2801,PSG1,"ENSG00000221878, ENSG00000242221, ENSG00000124467","PSG7, PSG2, PSG8",NCBI
2802,PSG10,"ENSG00000170848, nan","PSG6, PSG10P",NCBI
2803,PSGGA,"ENSG00000221878, ENSG00000231924","PSG7, PSG1",NCBI
2804,PSISSX8,"nan, ENSG00000241207","SSXP8, SSX18P",NCBI
2805,PSK,"ENSG00000060237, ENSG00000149930, ENSG00000115661","WNK1, TAOK2, STK16",NCBI
2806,PSM,"ENSG00000086205, nan, ENSG00000178188","FOLH1, FOLH1B, SH2B1",NCBI
2807,PSMD15,"ENSG00000127922, nan","SEM1, PSMD4P1",NCBI
2808,PSP,"ENSG00000132541, ENSG00000125650, ENSG00000263639, ENSG00000115386, ENSG00000116266, ENSG00000131050, ENSG00000146733","RIDA, PSPN, MSMB, REG1A, STXBP3, BPIFA2, PSPH",NCBI
2809,PSP-A,"ENSG00000185303, ENSG00000122852","SFTPA2, SFTPA1",NCBI
2810,PSP2,"ENSG00000248643, ENSG00000239306","RBM14-RBM4, RBM14",NCBI
2811,PSPA,"ENSG00000122852, ENSG00000185303","SFTPA1, SFTPA2",NCBI
2812,PSS1,"ENSG00000204539, ENSG00000141527, ENSG00000156471","CDSN, CARD14, PTDSS1",NCBI
2813,PSS2,"ENSG00000104055, ENSG00000174915","TGM5, PTDSS2",NCBI
2814,PST,"ENSG00000196502, ENSG00000113532","SULT1A1, ST8SIA4",NCBI
2815,PTA,"ENSG00000171611, ENSG00000088926","PTCRA, F11",NCBI
2816,PTA1,"ENSG00000125755, ENSG00000150637","SYMPK, CD226",NCBI
2817,PTC,"ENSG00000108091, ENSG00000185920, ENSG00000101981, ENSG00000165731, ENSG00000257138","CCDC6, PTCH1, F9, RET, TAS2R38",NCBI
2818,PTC1,"ENSG00000185920, ENSG00000108091","PTCH1, CCDC6",NCBI
2819,PTE2,"ENSG00000119673, ENSG00000101473","ACOT2, ACOT8",NCBI
2820,PTEN2,"ENSG00000274391, ENSG00000293199","TPTE, PTENP1",NCBI
2821,PTEX,"ENSG00000277008, ENSG00000274962","TEX28P2, TEX28P1",NCBI
2822,PTG,"ENSG00000173281, ENSG00000119938","PPP1R3B, PPP1R3C",NCBI
2823,PTGES3P,"nan, nan","PTGES3P1, PTGES3P3",NCBI
2824,PTH1,"ENSG00000187024, ENSG00000152266","PTRH1, PTH",NCBI
2825,PTH2,"ENSG00000141378, ENSG00000293199","PTRH2, PTENP1",NCBI
2826,PTHR,"ENSG00000087494, ENSG00000160801","PTHLH, PTH1R",NCBI
2827,PTP,"ENSG00000075415, ENSG00000115386, ENSG00000060656","SLC25A3, REG1A, PTPRU",NCBI
2828,PTPRZ,"ENSG00000106278, nan","PTPRZ1, PTPRZ2",NCBI
2829,PTPU2,"ENSG00000060656, ENSG00000151490","PTPRU, PTPRO",NCBI
2830,PTX1,"ENSG00000167815, ENSG00000069011, ENSG00000132693, ENSG00000087502","PRDX2, PITX1, CRP, ERGIC2",NCBI
2831,PTX2,"ENSG00000164093, ENSG00000132703","PITX2, APCS",NCBI
2832,PUM,"ENSG00000129152, ENSG00000185499","MYOD1, MUC1",NCBI
2833,PUMA-G,"ENSG00000182782, ENSG00000255398","HCAR2, HCAR3",NCBI
2834,PUMAG,"ENSG00000182782, ENSG00000255398","HCAR2, HCAR3",NCBI
2835,PUR1,"ENSG00000103495, ENSG00000185129","MAZ, PURA",NCBI
2836,PWCR,"ENSG00000182636, ENSG00000128739","NDN, SNRPN",NCBI
2837,PXMP1,"ENSG00000117528, ENSG00000162735","ABCD3, PEX19",NCBI
2838,PXR1,"ENSG00000139197, ENSG00000254093","PEX5, PINX1",NCBI
2839,PYPAF7,"ENSG00000142405, ENSG00000179873","NLRP12, NLRP11",NCBI
2840,QARS,"ENSG00000172053, ENSG00000136628","QARS1, EPRS1",NCBI
2841,QP-C,"ENSG00000164405, ENSG00000156467","UQCRQ, UQCRB",NCBI
2842,QPC,"ENSG00000164405, ENSG00000156467","UQCRQ, UQCRB",NCBI
2843,R1,"ENSG00000127838, ENSG00000167325, ENSG00000158485, ENSG00000164649","PNKD, RRM1, CD1B, CDCA7L",NCBI
2844,R2,"ENSG00000158488, ENSG00000171848, ENSG00000085117","CD1E, RRM2, CD82",NCBI
2845,R51H3,"ENSG00000108384, ENSG00000185379","RAD51C, RAD51D",NCBI
2846,RAB1,"ENSG00000258818, ENSG00000138069","RNASE4, RAB1A",NCBI
2847,RAB39,"ENSG00000109113, ENSG00000179331","RAB34, RAB39A",NCBI
2848,RAB7,"ENSG00000276600, ENSG00000075785","RAB7B, RAB7A",NCBI
2849,RAD1,"ENSG00000169413, ENSG00000175595, ENSG00000166592","RNASE6, ERCC4, RRAD",NCBI
2850,RAD26L,"ENSG00000186871, ENSG00000182150","ERCC6L, ERCC6L2",NCBI
2851,RAET1H,"ENSG00000155918, ENSG00000131015","RAET1L, ULBP2",NCBI
2852,RAGE,"ENSG00000080823, ENSG00000204305","MOK, AGER",NCBI
2853,RAI,"ENSG00000130283, ENSG00000023191, ENSG00000104881, ENSG00000148082","GDF1, RNH1, PPP1R13L, SHC3",NCBI
2854,RAI1,"ENSG00000258436, ENSG00000204348","RNASE12, DXO",NCBI
2855,RAK,"ENSG00000111816, ENSG00000137845","FRK, ADAM10",NCBI
2856,RAM,"ENSG00000229140, ENSG00000169612, ENSG00000069974","CCDC26, RAMAC, RAB27A",NCBI
2857,RAM1,"ENSG00000181562, ENSG00000168575","EDDM3A, SLC20A2",NCBI
2858,RAM2,"ENSG00000164649, ENSG00000181552","CDCA7L, EDDM3B",NCBI
2859,RAMP,"ENSG00000121741, ENSG00000149090, ENSG00000143476","ZMYM2, PAMR1, DTL",NCBI
2860,RANBP2L1,"ENSG00000183054, ENSG00000169629","RGPD6, RGPD8",NCBI
2861,RANBP2L2,"ENSG00000187627, ENSG00000185304, ENSG00000183054","RGPD1, RGPD2, RGPD6",NCBI
2862,RANBP7,"ENSG00000010017, ENSG00000205339","RANBP9, IPO7",NCBI
2863,RAP1,"ENSG00000166848, ENSG00000116473, ENSG00000154710","TERF2IP, RAP1A, RABGEF1",NCBI
2864,RAP1GA1,"ENSG00000090686, ENSG00000076864","USP48, RAP1GAP",NCBI
2865,RAR,"ENSG00000141542, ENSG00000131759","RAB40B, RARA",NCBI
2866,RAR2,"ENSG00000102128, ENSG00000172476","RAB40AL, RAB40A",NCBI
2867,RARF,"ENSG00000185298, ENSG00000127241","CCDC137, MASP1",NCBI
2868,RAY,"ENSG00000111737, ENSG00000035115","RAB35, SH3YL1",NCBI
2869,RBM,"nan, ENSG00000234414","RBMY2DP, RBMY1A1",NCBI
2870,RBM1,"ENSG00000244395, ENSG00000213516, ENSG00000234414","RBMY1D, RBMXL1, RBMY1A1",NCBI
2871,RBM2,"ENSG00000244395, ENSG00000234414","RBMY1D, RBMY1A1",NCBI
2872,RBM8B,"nan, ENSG00000265241","RMB8AP1, RBM8A",NCBI
2873,RBMY2,"nan, nan","RBMY2DP, RBMY2CP",NCBI
2874,RBP,"ENSG00000102032, ENSG00000105705","RENBP, SUGP1",NCBI
2875,RBP2,"ENSG00000060709, ENSG00000073614","RIMBP2, KDM5A",NCBI
2876,RBPI,"ENSG00000101425, ENSG00000265203","BPI, RBP3",NCBI
2877,RC3,"ENSG00000154146, ENSG00000104093","NRGN, DMXL2",NCBI
2878,RCA1,"ENSG00000170881, ENSG00000134086","RNF139, VHL",NCBI
2879,RCAD,"ENSG00000014123, ENSG00000179242, ENSG00000275410","UFL1, CDH4, HNF1B",NCBI
2880,RCC,"ENSG00000073050, ENSG00000163939","XRCC1, PBRM1",NCBI
2881,RCCP2,"ENSG00000105976, ENSG00000068323","MET, TFE3",NCBI
2882,RCD1,"ENSG00000114982, ENSG00000144580","KANSL3, CNOT9",NCBI
2883,RCK,"ENSG00000110367, ENSG00000176601","DDX6, MAP3K19",NCBI
2884,RCP,"ENSG00000241258, ENSG00000156675, ENSG00000102076","CRCP, RAB11FIP1, OPN1LW",NCBI
2885,RD,"ENSG00000107537, ENSG00000204356, nan, ENSG00000164010, ENSG00000112357, ENSG00000256061","PHYH, NELFE, DYX1, ERMAP, PEX7, DNAAF4",NCBI
2886,RDC-1,"ENSG00000152192, ENSG00000144476","POU4F1, ACKR3",NCBI
2887,RDC1,"ENSG00000144476, ENSG00000114812","ACKR3, VIPR1",NCBI
2888,RDP,"ENSG00000015413, ENSG00000204356, ENSG00000105409","DPEP1, NELFE, ATP1A3",NCBI
2889,RDS,"ENSG00000128311, ENSG00000112619","TST, PRPH2",NCBI
2890,RECQL2,"ENSG00000197299, ENSG00000165392","BLM, WRN",NCBI
2891,RECQL3,"ENSG00000197299, ENSG00000165392","BLM, WRN",NCBI
2892,RED,"ENSG00000143479, ENSG00000113141","DYRK3, IK",NCBI
2893,REF1,"ENSG00000105825, ENSG00000100823, ENSG00000187079","TFPI2, APEX1, TEAD1",NCBI
2894,REG-III,"ENSG00000172016, ENSG00000143954","REG3A, REG3G",NCBI
2895,REGL,"ENSG00000172023, nan","REG1B, REG1CP",NCBI
2896,REH,"ENSG00000198848, ENSG00000079435","CES1, LIPE",NCBI
2897,RETSDR2,"ENSG00000198189, ENSG00000170786","HSD17B11, SDR16C5",NCBI
2898,REX1,"ENSG00000179059, ENSG00000079313","ZFP42, REXO1",NCBI
2899,RF1,"ENSG00000120705, ENSG00000120662","ETF1, MTRF1",NCBI
2900,RFC,"ENSG00000173638, ENSG00000035928","SLC19A1, RFC1",NCBI
2901,RFP2,"ENSG00000231607, ENSG00000204977","DLEU2, TRIM13",NCBI
2902,RGP3,"ENSG00000153165, ENSG00000138835","RGPD3, RGS3",NCBI
2903,RGP4,"ENSG00000196862, ENSG00000117152","RGPD4, RGS4",NCBI
2904,RH,"ENSG00000188672, ENSG00000187010, ENSG00000165732","RHCE, RHD, DDX21",NCBI
2905,RH4,"ENSG00000187010, ENSG00000188672","RHD, RHCE",NCBI
2906,RHA,"nan, ENSG00000135829","HCL2, DHX9",NCBI
2907,RHBDL4,"ENSG00000141314, ENSG00000144468","RHBDL3, RHBDD1",NCBI
2908,RHC,"nan, ENSG00000188672","HCL2, RHCE",NCBI
2909,RHE,"ENSG00000145216, ENSG00000188672","FIP1L1, RHCE",NCBI
2910,RHOGAP2,"ENSG00000128656, ENSG00000128805","CHN1, ARHGAP22",NCBI
2911,RHPI,"ENSG00000187010, ENSG00000188672","RHD, RHCE",NCBI
2912,RIA1,"ENSG00000140598, ENSG00000120690","EFL1, ELF1",NCBI
2913,RIC8,"ENSG00000111785, ENSG00000177963","RIC8B, RIC8A",NCBI
2914,RIF,"ENSG00000139725, ENSG00000170633","RHOF, RNF34",NCBI
2915,RIF1,"ENSG00000121931, ENSG00000120210","LRIF1, INSL6",NCBI
2916,RIG,"ENSG00000050165, ENSG00000176490, ENSG00000115268","DKK3, DIRAS1, RPS15",NCBI
2917,RIG1,"ENSG00000133321, ENSG00000154134, ENSG00000107201","PLAAT4, ROBO3, RIGI",NCBI
2918,RIM,"ENSG00000101773, ENSG00000079841","RBBP8, RIMS1",NCBI
2919,RING2,"ENSG00000121481, ENSG00000204228","RNF2, HSD17B8",NCBI
2920,RING5,"ENSG00000112473, ENSG00000204308","SLC39A7, RNF5",NCBI
2921,RINZF,"ENSG00000130584, ENSG00000205189","ZBTB46, ZBTB10",NCBI
2922,RIP,"ENSG00000273032, ENSG00000137275, ENSG00000145041, ENSG00000173744, ENSG00000129197","DGCR5, RIPK1, DCAF1, AGFG1, RPAIN",NCBI
2923,RIP-1,"ENSG00000137275, ENSG00000111615","RIPK1, KRR1",NCBI
2924,RIP1,"ENSG00000169021, ENSG00000137275, ENSG00000017797","UQCRFS1, RIPK1, RALBP1",NCBI
2925,RIP2,"ENSG00000214944, ENSG00000104312","ARHGEF28, RIPK2",NCBI
2926,RIP3,"ENSG00000129465, ENSG00000133030","RIPK3, MPRIP",NCBI
2927,RIP5,"ENSG00000101084, ENSG00000133059","RAB5IF, DSTYK",NCBI
2928,RIS1,"ENSG00000169021, ENSG00000249992","UQCRFS1, TMEM158",NCBI
2929,RITA,"ENSG00000130844, ENSG00000139405","ZNF331, RITA1",NCBI
2930,RK,"ENSG00000171174, ENSG00000185974, ENSG00000112062","RBKS, GRK1, MAPK14",NCBI
2931,RLP1,"ENSG00000188026, ENSG00000168004","RILPL1, PLAAT5",NCBI
2932,RMD1,"ENSG00000176623, ENSG00000155906","RMDN1, RMND1",NCBI
2933,RMD2,"ENSG00000115841, ENSG00000182533","RMDN2, CAV3",NCBI
2934,RMP,"ENSG00000146535, ENSG00000105176, ENSG00000198691","GNA12, URI1, ABCA4",NCBI
2935,RN,"ENSG00000160201, ENSG00000160094","U2AF1, ZNF362",NCBI
2936,RN18S1,"nan, nan, nan","RNA18SN5, RNA18SN4, RNA18S5",NCBI
2937,RN28S1,"nan, nan, nan","RNA28S5, RNA28SN4, RNA28SN5",NCBI
2938,RN5-8S1,"nan, nan, nan","RNA5-8S5, RNA5-8SN4, RNA5-8SN5",NCBI
2939,RNA18S5,"nan, nan","RNA18SN5, RNA18SN4",NCBI
2940,RNA28S5,"nan, nan","RNA28SN5, RNA28SN4",NCBI
2941,RNA45S5,"nan, nan","RNA45SN5, RNA45SN4",NCBI
2942,RNA5-8S5,"nan, nan","RNA5-8SN5, RNA5-8SN4",NCBI
2943,RNAH,"ENSG00000112249, ENSG00000157349","ASCC3, DDX19B",NCBI
2944,RNF21,"ENSG00000258659, ENSG00000258588","TRIM34, TRIM6-TRIM34",NCBI
2945,RNF3,"ENSG00000204256, ENSG00000185619","BRD2, PCGF3",NCBI
2946,RNF35,"ENSG00000204614, ENSG00000183439","TRIM40, TRIM61",NCBI
2947,RNF51,"ENSG00000269897, ENSG00000168283","COMMD3-BMI1, BMI1",NCBI
2948,RNF89,"ENSG00000121236, ENSG00000258588","TRIM6, TRIM6-TRIM34",NCBI
2949,RNH1,"ENSG00000265790, ENSG00000171865","RNASEH1P1, RNASEH1",NCBI
2950,RNS4,"ENSG00000135828, ENSG00000258818","RNASEL, RNASE4",NCBI
2951,RNTMI2,"nan, nan","TRX-CAT1-2, TRX-CAT2-1",NCBI
2952,RNU1,"ENSG00000206652, ENSG00000207389","RNU1-1, RNU1-4",NCBI
2953,RNU1-12P,"ENSG00000238825, ENSG00000278099","RNVU1-2, RNVU1-2A",NCBI
2954,RNU1-5,"ENSG00000206737, ENSG00000277234","RNVU1-18, RNU1-5P",NCBI
2955,RNU1-6,"ENSG00000206585, ENSG00000277344","RNVU1-7, RNU1-6P",NCBI
2956,RNU1-7,"ENSG00000200975, ENSG00000206596","RNU1-7P, RNU1-27P",NCBI
2957,RNU1-8,"ENSG00000207056, ENSG00000206588","RNU1-8P, RNU1-28P",NCBI
2958,RNU12P,"ENSG00000201659, ENSG00000276027","RNU12-2P, RNU12",NCBI
2959,RNU1P1,"ENSG00000206737, nan","RNVU1-18, RNU1-11P",NCBI
2960,RNU1P2,"ENSG00000238825, ENSG00000278099","RNVU1-2, RNVU1-2A",NCBI
2961,RNU6-6,"ENSG00000207116, ENSG00000272055","RNU6-31P, RNU6-6P",NCBI
2962,ROC1,"ENSG00000143622, ENSG00000100387","RIT1, RBX1",NCBI
2963,ROC2,"ENSG00000114125, ENSG00000152214","RNF7, RIT2",NCBI
2964,ROCHIS,"ENSG00000171608, ENSG00000128944","PIK3CD, KNSTRN",NCBI
2965,ROX,"ENSG00000170854, ENSG00000070444, ENSG00000170468","RIOX2, MNT, RIOX1",NCBI
2966,RP1,"ENSG00000204344, ENSG00000166974, ENSG00000235246","STK19, MAPRE2, TMEM184B-AS1",NCBI
2967,RP2,"ENSG00000213965, nan","NUDT19, STK19B",NCBI
2968,RP3,"ENSG00000156313, ENSG00000165169, ENSG00000084764","RPGR, DYNLT3, MAPRE3",NCBI
2969,RP58,"ENSG00000163795, ENSG00000179456","ZNF513, ZBTB18",NCBI
2970,RP66,"ENSG00000265203, ENSG00000102931","RBP3, ARL2BP",NCBI
2971,RP7,"ENSG00000112619, ENSG00000149489","PRPH2, ROM1",NCBI
2972,RPD3,"ENSG00000116478, ENSG00000147099, ENSG00000171720, ENSG00000196591","HDAC1, HDAC8, HDAC3, HDAC2",NCBI
2973,RPL10P,"ENSG00000217026, ENSG00000174572","RPL10P1, RPL10P2",NCBI
2974,RPL17,"ENSG00000215472, ENSG00000125691","RPL17-C18ORF32, RPL23",NCBI
2975,RPL17L,"ENSG00000158042, ENSG00000244716","MRPL17, RPL17P7",NCBI
2976,RPL23,"ENSG00000214026, ENSG00000265681","MRPL23, RPL17",NCBI
2977,RPL7A,"ENSG00000213272, ENSG00000240522","RPL7AP9, RPL7AP10",NCBI
2978,RPL7P,"ENSG00000214485, ENSG00000231006","RPL7P1, RPL7P32",NCBI
2979,RPML3,"ENSG00000204316, ENSG00000114686","MRPL38, MRPL3",NCBI
2980,RPP2,"ENSG00000172336, ENSG00000177600, ENSG00000167272","POP7, RPLP2, POP5",NCBI
2981,RPP20,"ENSG00000172336, ENSG00000167272","POP7, POP5",NCBI
2982,RPS17L1,"ENSG00000197575, ENSG00000182774","RPS17P2, RPS17",NCBI
2983,RPS17L2,"ENSG00000242439, ENSG00000182774","RPS17P3, RPS17",NCBI
2984,RPS26,"nan, nan","RPS26P32, RPS26P47",NCBI
2985,RPS27AP,"ENSG00000242692, ENSG00000226144","RPS27AP1, RPS27AP3",NCBI
2986,RPT5,"ENSG00000165916, ENSG00000100519","PSMC3, PSMC6",NCBI
2987,RRF,"ENSG00000164347, ENSG00000148187","GFM2, MRRF",NCBI
2988,RRP,"ENSG00000103269, ENSG00000125844","RHBDL1, RRBP1",NCBI
2989,RRP2,"ENSG00000277027, ENSG00000158315","RMRP, RHBDL2",NCBI
2990,RRP4,"ENSG00000144468, ENSG00000130713","RHBDD1, EXOSC2",NCBI
2991,RS,"ENSG00000164093, nan, ENSG00000102104, ENSG00000169057","PITX2, REG1CP, RS1, MECP2",NCBI
2992,RSC6P,"ENSG00000108604, ENSG00000066117, ENSG00000082014","SMARCD2, SMARCD1, SMARCD3",NCBI
2993,RSC8,"ENSG00000173473, ENSG00000139613","SMARCC1, SMARCC2",NCBI
2994,RSK,"ENSG00000071242, ENSG00000117676, ENSG00000177189","RPS6KA2, RPS6KA1, RPS6KA3",NCBI
2995,RSRFR2,"ENSG00000213999, ENSG00000213999","MEF2B, BORCS8-MEF2B",NCBI
2996,RSS,"ENSG00000106070, ENSG00000162430","GRB10, SELENON",NCBI
2997,RT6,"nan, ENSG00000129744","ART2P, ART1",NCBI
2998,RTA,"ENSG00000100320, ENSG00000172935","RBFOX2, MRGPRF",NCBI
2999,RTP,"ENSG00000104419, ENSG00000171160","NDRG1, MORN4",NCBI
3000,RTS,"ENSG00000132199, ENSG00000169057","ENOSF1, MECP2",NCBI
3001,RUS,"ENSG00000140688, ENSG00000244128","RUSF1, LINC01322",NCBI
3002,RWDD4A,"nan, ENSG00000182552","RWDD4P2, RWDD4",NCBI
3003,RYR,"ENSG00000198626, ENSG00000196218","RYR2, RYR1",NCBI
3004,RZF,"ENSG00000082996, ENSG00000161642","RNF13, ZNF385A",NCBI
3005,S10,"ENSG00000198910, ENSG00000163636, ENSG00000124614","L1CAM, PSMD6, RPS10",NCBI
3006,S100,"ENSG00000160307, ENSG00000160678","S100B, S100A1",NCBI
3007,S100A15,"ENSG00000184330, ENSG00000189334","S100A7A, S100A14",NCBI
3008,S11,"ENSG00000185627, ENSG00000142534","PSMD13, RPS11",NCBI
3009,S12,"ENSG00000103035, ENSG00000135312, ENSG00000112306","PSMD7, HTR1B, RPS12",NCBI
3010,S14,"ENSG00000151365, ENSG00000099341, ENSG00000164587","THRSP, PSMD8, RPS14",NCBI
3011,S2,"ENSG00000175166, ENSG00000140988","PSMD2, RPS2",NCBI
3012,S3,"ENSG00000108344, ENSG00000149273","PSMD3, RPS3",NCBI
3013,S31I125,"ENSG00000170348, nan","TMED10, TMED10P1",NCBI
3014,S31III125,"ENSG00000170348, nan","TMED10, TMED10P1",NCBI
3015,S4,"ENSG00000100764, ENSG00000198034, ENSG00000129824","PSMC1, RPS4X, RPS4Y1",NCBI
3016,S6,"ENSG00000013275, ENSG00000137154","PSMC4, RPS6",NCBI
3017,S7,"ENSG00000156738, ENSG00000171863, ENSG00000161057","MS4A1, RPS7, PSMC2",NCBI
3018,S8,"ENSG00000142937, ENSG00000087191","RPS8, PSMC5",NCBI
3019,S9,"ENSG00000108671, ENSG00000170889","PSMD11, RPS9",NCBI
3020,SA,"ENSG00000005187, ENSG00000168028","ACSM3, RPSA",NCBI
3021,SAA,"ENSG00000134339, ENSG00000173432","SAA2, SAA1",NCBI
3022,SAC2,"ENSG00000198825, ENSG00000223501","INPP5F, VPS52",NCBI
3023,SAC3,"ENSG00000160294, ENSG00000112367","MCM3AP, FIG4",NCBI
3024,SAD1,"ENSG00000168883, ENSG00000174672","USP39, BRSK2",NCBI
3025,SAE2,"ENSG00000126261, ENSG00000101773","UBA2, RBBP8",NCBI
3026,SAG,"ENSG00000187908, ENSG00000114125","DMBT1, RNF7",NCBI
3027,SALF,"ENSG00000243244, ENSG00000068781","STON1, STON1-GTF2A1L",NCBI
3028,SAMS,"ENSG00000151224, ENSG00000133937","MAT1A, GSC",NCBI
3029,SAN,"ENSG00000121579, nan","NAA50, DUXAP9",NCBI
3030,SANDO,"ENSG00000140521, ENSG00000107815","POLG, TWNK",NCBI
3031,SAP,"ENSG00000132703, ENSG00000183918","APCS, SH2D1A",NCBI
3032,SAP1,"ENSG00000197746, ENSG00000158711, ENSG00000080031, ENSG00000171711","PSAP, ELK4, PTPRH, DEFB4A",NCBI
3033,SAP190,"ENSG00000105063, ENSG00000100239, ENSG00000110075","PPP6R1, PPP6R2, PPP6R3",NCBI
3034,SAP2,"ENSG00000111145, ENSG00000133739, ENSG00000197746","ELK3, LRRCC1, PSAP",NCBI
3035,SAPL,"ENSG00000137804, ENSG00000110075","NUSAP1, PPP6R3",NCBI
3036,SAR,"ENSG00000185739, ENSG00000144852, ENSG00000123453","SRL, NR1I2, SARDH",NCBI
3037,SAR1,"ENSG00000079332, ENSG00000140575","SAR1A, IQGAP1",NCBI
3038,SARA,"ENSG00000157077, ENSG00000079332","ZFYVE9, SAR1A",NCBI
3039,SARS,"ENSG00000031698, ENSG00000104835","SARS1, SARS2",NCBI
3040,SAS,"ENSG00000095380, ENSG00000135452","NANS, TSPAN31",NCBI
3041,SAST,"ENSG00000152463, ENSG00000105613","OLAH, MAST1",NCBI
3042,SAT1,"ENSG00000145217, ENSG00000111371","SLC26A1, SLC38A1",NCBI
3043,SAX2,"ENSG00000235608, ENSG00000129250","NKX1-1, KIF1C",NCBI
3044,SAX3,"ENSG00000185008, ENSG00000169855","ROBO2, ROBO1",NCBI
3045,SBBI31,"ENSG00000064652, ENSG00000109762","SNX24, SNX25",NCBI
3046,SBP,"ENSG00000204536, ENSG00000129214","CCHCR1, SHBG",NCBI
3047,SBP1,"ENSG00000009844, ENSG00000105429","VTA1, MEGF8",NCBI
3048,SC1,"ENSG00000152583, ENSG00000137310","SPARCL1, TCF19",NCBI
3049,SCA2,"ENSG00000204842, ENSG00000160932","ATXN2, LY6E",NCBI
3050,SCA31,"ENSG00000166548, ENSG00000166546","TK2, BEAN1",NCBI
3051,SCA4,"ENSG00000196155, ENSG00000140836","PLEKHG4, ZFHX3",NCBI
3052,SCA8,"ENSG00000107815, ENSG00000230223","TWNK, ATXN8OS",NCBI
3053,SCAR1,"ENSG00000112290, ENSG00000107290","WASF1, SETX",NCBI
3054,SCAR2,"ENSG00000158195, ENSG00000165688","WASF2, PMPCA",NCBI
3055,SCC1,"ENSG00000149177, ENSG00000164754","PTPRJ, RAD21",NCBI
3056,SCCA1,"ENSG00000057149, ENSG00000206073","SERPINB3, SERPINB4",NCBI
3057,SCCMS,"ENSG00000135902, ENSG00000108556, ENSG00000138435, ENSG00000170175","CHRND, CHRNE, CHRNA1, CHRNB1",NCBI
3058,SCHAD,"ENSG00000072506, ENSG00000138796","HSD17B10, HADH",NCBI
3059,SCKL4,"ENSG00000160299, ENSG00000151849","PCNT, CENPJ",NCBI
3060,SCL,"ENSG00000132330, ENSG00000135480, ENSG00000162367","SCLY, KRT7, TAL1",NCBI
3061,SCN1,"ENSG00000197561, ENSG00000144285","ELANE, SCN1A",NCBI
3062,SCOX,"ENSG00000161533, ENSG00000116171","ACOX1, SCP2",NCBI
3063,SCP,"ENSG00000178473, ENSG00000169241, ENSG00000128683","UCN3, SLC50A1, GAD1",NCBI
3064,SCP-2,"ENSG00000116171, ENSG00000196074","SCP2, SYCP2",NCBI
3065,SCP1,"ENSG00000144579, ENSG00000198765","CTDSP1, SYCP1",NCBI
3066,SCP2,"ENSG00000175215, ENSG00000196074","CTDSP2, SYCP2",NCBI
3067,SCP3,"ENSG00000139351, ENSG00000144677","SYCP3, CTDSPL",NCBI
3068,SCYA15,"nan, ENSG00000275718","CCL15-CCL14, CCL15",NCBI
3069,SCYA2,"ENSG00000108691, ENSG00000275302","CCL2, CCL4",NCBI
3070,SCYA3L,"nan, ENSG00000276085","CCL3L1, CCL3L3",NCBI
