,gene_symbol,alias_symbol,ENSG_ID,HGNC_ID,NCBI_ID,collision,source
258,CLDN5,"CPETRL1,BEC1",ENSG00000184113,2047,7122.0,BEC1,HGNC
259,KCNH3,"Kv12.2,BEC1,elk2",ENSG00000135519,6252,23416.0,BEC1,HGNC
260,DUSP13A,"MDSP,BEDP",ENSG00000293543,56772,128854680.0,BEDP,HGNC
261,APOBEC1,"BEDP,CDAR1,APOBEC-1,HEPR",ENSG00000111701,604,339.0,BEDP,HGNC
262,TUBB3,"beta-4,CFEOM3,CFEOM3A",ENSG00000258947,20772,10381.0,BETA-4,HGNC
263,AP4B1,BETA-4,ENSG00000134262,572,10717.0,BETA-4,HGNC
264,TUBB4B,Beta2,ENSG00000188229,20771,10383.0,BETA2,HGNC
265,NEUROD1,"BETA2,BHF-1,NeuroD,bHLHa3,MODY6",ENSG00000162992,7762,4760.0,BETA2,HGNC
266,CHRNA4,BFNC,ENSG00000101204,1958,1137.0,BFNC,HGNC
267,KCNQ2,"Kv7.2,ENB1,BFNC,KCNA11,HNSPC",ENSG00000075043,6296,3785.0,BFNC,HGNC
268,DMD,"BMD,DXS142,DXS164,DXS206,DXS230,DXS239,DXS268,DXS269,DXS270,DXS272",ENSG00000198947,2928,1756.0,BMD,HGNC
269,BEST1,"BMD,BEST,RP50",ENSG00000167995,12703,7439.0,BMD,HGNC
270,SMYD1,"BOP,ZMYND22,KMT3D",ENSG00000115593,20986,150572.0,BOP,HGNC
271,OPN1SW,"BOP,CBT",ENSG00000128617,1012,611.0,BOP,HGNC
272,RTL10,"FLJ21125,BOP",ENSG00000215012,26112,79680.0,BOP,HGNC
273,BRCA1,"RNF53,BRCC1,PPP1R53,FANCS",ENSG00000012048,1100,672.0,BRCC1,HGNC
274,ICE2,"FLJ11896,BRCC1",ENSG00000128915,29885,79664.0,BRCC1,HGNC
275,BLID,BRCC2,ENSG00000259571,33495,414899.0,BRCC2,HGNC
276,BRCA2,"FAD,FAD1,BRCC2,XRCC11",ENSG00000139618,1101,675.0,BRCC2,HGNC
277,CHIC1,BRX,ENSG00000204116,1934,53344.0,BRX,HGNC
278,AKAP13,"Ht31,BRX,AKAP-Lbc,c-lbc,PROTO-LB,HA-3,ARHGEF13",ENSG00000170776,371,11214.0,BRX,HGNC
279,ERCC3,"XPB,BTF2,RAD25,Ssl2",ENSG00000163161,3435,2071.0,BTF2,HGNC
280,GTF2H3,"BTF2,TFIIH,P34",ENSG00000111358,4657,2967.0,BTF2,HGNC
281,GTF2H2,"BTF2,TFIIH,BTF2P44,T-BTF2P44,p44",ENSG00000145736,4656,2966.0,BTF2,HGNC
282,BTN2A2,"BTF2,BT2.2,BTN2.2",ENSG00000124508,1137,10385.0,BTF2,HGNC
283,GTF2H1,"BTF2,P62,TFIIH",ENSG00000110768,4655,2965.0,BTF2,HGNC
284,GTF2F1,"TFIIF,BTF4,RAP74,TF2F1",ENSG00000125651,4652,2962.0,BTF4,HGNC
285,GTF2F2,"TFIIF,BTF4,RAP30",ENSG00000188342,4653,2963.0,BTF4,HGNC
286,CLN3,"JNCL,BTN1",ENSG00000188603,2074,1201.0,BTN1,HGNC
287,BTN1A1,"BT,BTN1",ENSG00000124557,1135,696.0,BTN1,HGNC
288,BUB1,"hBUB1,BUB1A",ENSG00000169679,1148,699.0,BUB1A,HGNC
289,BUB1B,"BUBR1,MAD3L,Bub1A,SSK1",ENSG00000156970,1149,701.0,BUB1A,HGNC
290,ARHGAP4,"KIAA0131,C1,p115,RhoGAP4,SrGAP4",ENSG00000089820,674,393.0,C1,HGNC
291,TRGC1,C1,ENSG00000211689,12275,6966.0,C1,HGNC
292,PFDN4,"PFD4,C-1,C1",ENSG00000101132,8868,5203.0,C1,HGNC
293,AKR1C4,"DD4,HAKRA,C11,3-alpha-HSD,CDR,MGC22581",ENSG00000198610,387,1109.0,C11,HGNC
294,POLR3K,"RPC11,C11",ENSG00000161980,14121,51728.0,C11,HGNC
295,CRCP,"CGRP-RCP,RCP,RCP9,C17,POLR3I",ENSG00000241258,17888,27297.0,C17,HGNC
296,CYTL1,"C17,C4orf4",ENSG00000170891,24435,54360.0,C17,HGNC
297,ERFE,"FLJ37034,CTRP15,C1QTNF15",ENSG00000178752,26727,151176.0,C1QTNF15,HGNC
298,OTOL1,"C1QTNF15,C1QTNF16",ENSG00000182447,34071,131149.0,C1QTNF15,HGNC
299,CIITA,"C2TA,NLRA",ENSG00000179583,7067,4261.0,C2TA,HGNC
300,DONSON,"B17,C2TA,DKFZP434M035",ENSG00000159147,2993,29980.0,C2TA,HGNC
301,CDK5RAP3,"MST016,FLJ13660,C53,IC53,HSF-27,OK/SW-cl.114,LZAP",ENSG00000108465,18673,80279.0,C53,HGNC
302,POLR3D,"TSBN51,RPC4,C53",ENSG00000168495,1080,661.0,C53,HGNC
303,C5AR1,"C5A,C5AR,CD88",ENSG00000197405,1338,728.0,C5A,HGNC
304,C5,"CPAMD4,C5a,C5b",ENSG00000106804,1331,727.0,C5A,HGNC
305,CHST3,"C6ST,C6ST1",ENSG00000122863,1971,9469.0,C6ST,HGNC
306,CHST1,"C6ST,KSGal6ST",ENSG00000175264,1969,8534.0,C6ST,HGNC
307,CHST2,C6ST,ENSG00000175040,1970,9435.0,C6ST,HGNC
308,MUC16,"CA125,FLJ14303,CA-125",ENSG00000181143,15582,94025.0,CA125,HGNC
309,NBR1,"CA125,KIAA0049,1A1-3B",ENSG00000188554,6746,4077.0,CA125,HGNC
310,DFFB,"CAD,CPAN,DFF-40,DFF40",ENSG00000169598,2773,1677.0,CAD,HGNC
311,B4GALNT2,"Sda,Cad",ENSG00000167080,24136,124872.0,CAD,HGNC
312,ACOD1,CAD,ENSG00000102794,33904,730249.0,CAD,HGNC
313,CHAF1A,"CAF1P150,CAF1B,CAF-1,CAF1,P150,MGC71229",ENSG00000167670,1910,10036.0,CAF-1,HGNC
314,CHAF1B,"CAF1P60,CAF-1,CAF1,CAF1A,MPP7,MPHOSPH7",ENSG00000159259,1911,8208.0,CAF-1,HGNC
315,CHAF1A,"CAF1P150,CAF1B,CAF-1,CAF1,P150,MGC71229",ENSG00000167670,1910,10036.0,CAF1,HGNC
316,CHAF1B,"CAF1P60,CAF-1,CAF1,CAF1A,MPP7,MPHOSPH7",ENSG00000159259,1911,8208.0,CAF1,HGNC
317,CNOT8,"CAF1,hCAF1,CALIF",ENSG00000155508,9207,9337.0,CAF1,HGNC
318,CDK7,"CAK1,CDKN7,MO15,STK1,CAK",ENSG00000134058,1778,1022.0,CAK1,HGNC
319,MSLN,"CAK1,MPF",ENSG00000102854,7371,10232.0,CAK1,HGNC
320,GOPC,"dJ94G16.2,PIST,FIG,GOPC1,CAL",ENSG00000047932,17643,57120.0,CAL,HGNC
321,FBLIM1,"FBLP-1,CAL,migfilin",ENSG00000162458,24686,54751.0,CAL,HGNC
322,SNAP91,"KIAA0656,AP180,CALM",ENSG00000065609,14986,9892.0,CALM,HGNC
323,PICALM,"CALM,CLTH",ENSG00000073921,15514,8301.0,CALM,HGNC
324,CAMK2A,"KIAA0968,CaMKIINalpha,CaMKIIα",ENSG00000070808,1460,815.0,CAMKIINALPHA,HGNC
325,CAMK2N1,CaMKIINalpha,ENSG00000162545,24190,55450.0,CAMKIINALPHA,HGNC
326,FAM111B,CANP,ENSG00000189057,24200,374393.0,CANP,HGNC
327,CAPNS1,"CANP,CANPS,30K,CDPS",ENSG00000126247,1481,826.0,CANP,HGNC
328,CAPN1,"muCANP,muCL,CANP,CANPL1",ENSG00000014216,1476,823.0,CANP,HGNC
329,BRD4,"HUNKI,MCAP,CAP,HUNK1,FSHRG4",ENSG00000141867,13575,23476.0,CAP,HGNC
330,LNPEP,"CAP,PLAP,P-LAP,IRAP",ENSG00000113441,6656,4012.0,CAP,HGNC
331,CAP1,CAP,ENSG00000131236,20040,10487.0,CAP,HGNC
332,SORBS1,"FLJ12406,CAP,sh3p12,ponsin,KIAA1296",ENSG00000095637,14565,10580.0,CAP,HGNC
333,SERPINB6,"PTI,CAP",ENSG00000124570,8950,5269.0,CAP,HGNC
334,HACD1,CAP,ENSG00000165996,9639,9200.0,CAP,HGNC
335,TMPRSS4,"TMPRSS3,MT-SP2,CAP2",ENSG00000137648,11878,56649.0,CAP2,HGNC
336,SERPINB8,CAP2,ENSG00000166401,8952,5271.0,CAP2,HGNC
337,SERPINB9,CAP3,ENSG00000170542,8955,5272.0,CAP3,HGNC
338,ST14,"SNC19,HAI,MT-SP1,TMPRSS14,CAP3",ENSG00000149418,11344,6768.0,CAP3,HGNC
339,CAPS,"CAPS1,MGC126562",ENSG00000105519,1487,828.0,CAPS1,HGNC
340,CADPS,"CAPS,KIAA1121,CAPS1,UNC-31,CADPS1",ENSG00000163618,1426,8618.0,CAPS1,HGNC
341,SPG7,"CAR,SPG5C",ENSG00000197912,11237,6687.0,CAR,HGNC
342,NR1I3,"MB67,CAR1,CAR",ENSG00000143257,7969,9970.0,CAR,HGNC
343,CXADRP1,"CAR,CXADRP",ENSG00000214319,23770,653108.0,CAR,HGNC
344,CXADR,CAR,ENSG00000154639,2559,1525.0,CAR,HGNC
345,CA1,Car1,ENSG00000133742,1368,759.0,CAR1,HGNC
346,NR1I3,"MB67,CAR1,CAR",ENSG00000143257,7969,9970.0,CAR1,HGNC
347,CA2,"Car2,CA-II,CAII",ENSG00000104267,1373,760.0,CAR2,HGNC
348,NR1I4,CAR2,,7970,22817.0,CAR2,HGNC
349,KRT8,"CARD2,K8,CK8,CK-8,CYK8,K2C8,KO",ENSG00000170421,6446,3856.0,CARD2,HGNC
350,NOL3,"ARC,NOP30,MYP,CARD2",ENSG00000140939,7869,8996.0,CARD2,HGNC
351,LINC00670,"FLJ34690,CARDINAL",ENSG00000179136,44338,284034.0,CARDINAL,HGNC
352,CARD8,"TUCAN,KIAA0955,CARDINAL,NDPP,Dakar",ENSG00000105483,17057,22900.0,CARDINAL,HGNC
353,PEDS1,"Kua,CarF",ENSG00000240849,16735,387521.0,CARF,HGNC
354,CDKN2AIP,"FLJ20036,CARF",ENSG00000168564,24325,55602.0,CARF,HGNC
355,BCL10,"CARMEN,CIPER,mE10,c-E10,CLAP",ENSG00000142867,989,8915.0,CARMEN,HGNC
356,CARMN,CARMEN,ENSG00000249669,42872,728264.0,CARMEN,HGNC
357,MINDY3,"FLJ13397,CARP,my042,DERP5",ENSG00000148481,23578,80013.0,CARP,HGNC
358,ANKRD1,"C-193,ALRP,CARP,CVARP,MCARP",ENSG00000148677,15819,27063.0,CARP,HGNC
359,CA8,CARP,ENSG00000178538,1382,767.0,CARP,HGNC
360,RFFL,"rififylin,fring,RNF189,RNF34L,CARP2,CARP-2",ENSG00000092871,24821,117584.0,CARP2,HGNC
361,CA11,"CARP2,CARPX1",ENSG00000063180,1370,770.0,CARP2,HGNC
362,CSE1L,"CAS,XPO2,CSE1",ENSG00000124207,2431,1434.0,CAS,HGNC
363,BCAR1,"P130Cas,Crkas,CAS,CASS1",ENSG00000050820,971,9564.0,CAS,HGNC
364,CASD1,"FLJ21213,FLJ21879,C7orf12,Cas1",ENSG00000127995,16014,64921.0,CAS1,HGNC
365,CACNA1G-AS1,CAS1,ENSG00000250107,27377,253962.0,CAS1,HGNC
366,CYTIP,"B3-1,HE,CYBR,CASP,CYTHIP",ENSG00000115165,9506,9595.0,CASP,HGNC
367,CUX1,"CDP,CDP1,CUX,CUT,Clox,CDP/Cut,CDP/Cux,Cux/CDP,CASP,GOLIM6",ENSG00000257923,2557,1523.0,CASP,HGNC
368,CRTAP,"CASP,LEPREL3,P3H5",ENSG00000170275,2379,10491.0,CASP,HGNC
369,ERC2,"CAST,CAST1,KIAA0378,SPBC110,Spc110,ELKSL",ENSG00000187672,31922,26059.0,CAST,HGNC
370,POLR1G,"ASE-1,CAST,PAF49,RPA34,A34.5",ENSG00000117877,24219,10849.0,CAST,HGNC
371,CRAT,CAT1,ENSG00000095321,2342,1384.0,CAT1,HGNC
372,TRPV6,CaT1,ENSG00000165125,14006,55503.0,CAT1,HGNC
373,DGCR,CATCH22,,2844,1714.0,CATCH22,HGNC
374,TBX1,CATCH22,ENSG00000184058,11592,6899.0,CATCH22,HGNC
375,CA5A,"CAV,CAVA",ENSG00000174990,1377,763.0,CAV,HGNC
376,CAV2,CAV,ENSG00000105971,1528,858.0,CAV,HGNC
377,VTRNA2-1,"vtRNA2,hvg-5,CBL-3,hsa-mir-886,nc886,pre-miR-886",ENSG00000270123,37054,100126299.0,CBL-3,HGNC
378,CBLC,"CBL-3,CBL-SL,RNF57",ENSG00000142273,15961,23624.0,CBL-3,HGNC
379,CREBBP,"RTS,CBP,KAT3A",ENSG00000005339,2348,1387.0,CBP,HGNC
380,PAG1,"PAG,CBP",ENSG00000076641,30043,55824.0,CBP,HGNC
381,AGTPBP1,"KIAA1035,Nna1,CCP1",ENSG00000135049,17258,23287.0,CCP1,HGNC
382,CCDC115,"MGC12981,FLJ30131,ccp1",ENSG00000136710,28178,84317.0,CCP1,HGNC
383,NOD2,"BLAU,CD,PSORAS1,CLR16.3,NLRC2",ENSG00000167207,5331,64127.0,CD,HGNC
384,CTLA4,"CD152,CD,GSE,CTLA-4",ENSG00000163599,2505,1493.0,CD,HGNC
385,CELIAC2,"CD,GSE",,19378,,CD,HGNC
386,KIR3DL2,"cl-5,nkat4,nkat4a,nkat4b,CD158K",ENSG00000240403,6339,3812.0,CD158K,HGNC
387,KIR2DL2,"cl-43,nkat6,CD158B1,CD158k",,6330,3803.0,CD158K,HGNC
388,FCGR3A,"CD16,CD16a,FcgammaRIIIa,FcGRIIIA",ENSG00000203747,3619,2214.0,CD16,HGNC
389,FCGR3B,"CD16,CD16b,FcgammaRIIIb,FcRIIIb",ENSG00000162747,3620,2215.0,CD16,HGNC
390,IL2RA,CD25,ENSG00000134460,6008,3559.0,CD25,HGNC
391,ISG20,"HEM45,CD25",ENSG00000172183,6130,3669.0,CD25,HGNC
392,FCGR2A,"CD32,CD32A,IGFR2,CDw32,Fc-gamma-RIIa,FcgammaRIIa",ENSG00000143226,3616,2212.0,CD32,HGNC
393,FCGR2B,"CD32,CD32B,FcgammaRIIb,FcGRIIB",ENSG00000072694,3618,2213.0,CD32,HGNC
394,LILRB1,"LIR-1,ILT2,MIR-7,CD85,LIR1,CD85j,PIRB,PIR-B",ENSG00000104972,6605,10859.0,CD85,HGNC
395,LILRA5,"ILT11,LIR9,CD85,CD85f",ENSG00000187116,16309,353514.0,CD85,HGNC
396,SLC3A2,"4T2HC,4F2,NACAE,CD98,CD98HC,4F2HC",ENSG00000168003,11026,6520.0,CD98,HGNC
397,SLC7A5,"LAT1,E16,D16S469E,MPE16,CD98",ENSG00000103257,11063,8140.0,CD98,HGNC
398,CDC14C,"MGC26484,CDC14B2,CDC14Bretro,CDC14CP",ENSG00000218305,22427,168448.0,CDC14B2,HGNC
399,CDC14B,"Cdc14B1,Cdc14B2,CDC14B3,hCDC14B",ENSG00000081377,1719,8555.0,CDC14B2,HGNC
400,CDH20,"CDH7L3,Cdh7",ENSG00000101542,1760,28316.0,CDH7,HGNC
401,CDH19,CDH7,ENSG00000071991,1758,28513.0,CDH7,HGNC
402,CDK11B,"CDK11-p110,CDK11-p58,CDK11-p46",ENSG00000248333,1729,984.0,CDK11-P110,HGNC
403,CDK11A,"PITSLRE,CDK11-p110,CDK11-p58,CDK11-p46,p58GTA",ENSG00000008128,1730,728642.0,CDK11-P110,HGNC
404,CDK11A,"PITSLRE,CDK11-p110,CDK11-p58,CDK11-p46,p58GTA",ENSG00000008128,1730,728642.0,CDK11-P46,HGNC
405,CDK11B,"CDK11-p110,CDK11-p58,CDK11-p46",ENSG00000248333,1729,984.0,CDK11-P46,HGNC
406,CDK11B,"CDK11-p110,CDK11-p58,CDK11-p46",ENSG00000248333,1729,984.0,CDK11-P58,HGNC
407,CDK11A,"PITSLRE,CDK11-p110,CDK11-p58,CDK11-p46,p58GTA",ENSG00000008128,1730,728642.0,CDK11-P58,HGNC
408,CDKN2B,"P15,MTS2,INK4B,TP15,CDK4I,p15INK4b",ENSG00000147883,1788,1030.0,CDK4I,HGNC
409,CDKN2A,"CDK4I,p16,INK4a,MTS1,CMM2,ARF,p19,p14,INK4,p16INK4a,p19Arf,p14ARF,P16-INK4A,CAI2",ENSG00000147889,1787,1029.0,CDK4I,HGNC
410,BCAP31,"DXS1357E,BAP31,6C6-Ag,CDM",ENSG00000185825,16695,10134.0,CDM,HGNC
411,CALD1,"CDM,H-CAD,L-CAD,h-CD",ENSG00000122786,1441,800.0,CDM,HGNC
412,RUNX1T1,"CDR,ETO,MTG8,ZMYND2",ENSG00000079102,1535,862.0,CDR,HGNC
413,AKR1C4,"DD4,HAKRA,C11,3-alpha-HSD,CDR,MGC22581",ENSG00000198610,387,1109.0,CDR,HGNC
414,CEACAM7,CEA,ENSG00000007306,1819,1087.0,CEA,HGNC
415,PSG2,"PSGGB,PSG1,CEA",ENSG00000242221,9519,5670.0,CEA,HGNC
416,ELMO2,"CED12,ELMO-2,CED-12,KIAA1834,FLJ11656",ENSG00000062598,17233,63916.0,CED-12,HGNC
417,ELMO3,"FLJ13824,CED12,ELMO-3,CED-12",ENSG00000102890,17289,79767.0,CED-12,HGNC
418,ELMO1,"KIAA0281,CED12,ELMO-1,CED-12",ENSG00000155849,16286,9844.0,CED-12,HGNC
419,ELMO3,"FLJ13824,CED12,ELMO-3,CED-12",ENSG00000102890,17289,79767.0,CED12,HGNC
420,ELMO1,"KIAA0281,CED12,ELMO-1,CED-12",ENSG00000155849,16286,9844.0,CED12,HGNC
421,ELMO2,"CED12,ELMO-2,CED-12,KIAA1834,FLJ11656",ENSG00000062598,17233,63916.0,CED12,HGNC
422,HLA-DQB1,"IDDM1,CELIAC1",ENSG00000179344,4944,3119.0,CELIAC1,HGNC
423,HLA-DQA1,CELIAC1,ENSG00000196735,4942,3117.0,CELIAC1,HGNC
424,CXXC1,"HsT2645,PCCX1,hCGBP,PHF18,CGBP,SPP1,CFP1,ZCGPC1",ENSG00000154832,24343,30827.0,CFP1,HGNC
425,CCNY,"CFP1,CBCP1",ENSG00000108100,23354,219771.0,CFP1,HGNC
426,KTN1,"KIAA0004,CG1,KNT",ENSG00000126777,6467,3895.0,CG1,HGNC
427,NUP42,"NLP_1,CG1,hCG1,H_RG271G13.9",ENSG00000136243,17010,11097.0,CG1,HGNC
428,MAMLD1,"CG1,F18",ENSG00000013619,2568,10046.0,CG1,HGNC
429,GOLT1A,"FLJ42654,CGI-141,YMR292W,GOT1,MGC62027",ENSG00000174567,24766,127845.0,CGI-141,HGNC
430,GOLT1B,"CGI-141,YMR292W,GOT1",ENSG00000111711,20175,51026.0,CGI-141,HGNC
431,CALCA,"CGRP,CGRP-alpha",ENSG00000110680,1437,796.0,CGRP,HGNC
432,S100A12,"p6,MRP6,CGRP,CAAF1,CAGC,ENRAGE",ENSG00000163221,10489,6283.0,CGRP,HGNC
433,CHAMP1,"CAMP,CHAMP",ENSG00000198824,20311,283489.0,CHAMP,HGNC
434,MOV10L1,"DJ402G11.8,DKFZp434B0717,CHAMP",ENSG00000073146,7201,54456.0,CHAMP,HGNC
435,GET1,CHD5,ENSG00000182093,12790,7485.0,CHD5,HGNC
436,CHD6,"KIAA1335,FLJ22369,dJ620E11.1,CHD5,RIGB",ENSG00000124177,19057,84181.0,CHD5,HGNC
437,CDK13,"CHED,CDC2L,KIAA1791",ENSG00000065883,1733,8621.0,CHED,HGNC
438,OVOL2,"bA504H3.3,HOVO2,CHED",ENSG00000125850,15804,58495.0,CHED,HGNC
439,DBF4,"ASK,chif,ZDBF1,DBF4A",ENSG00000006634,17364,10926.0,CHIF,HGNC
440,FXYD4,CHIF,ENSG00000150201,4028,53828.0,CHIF,HGNC
441,CHP1,"Sid470p,CHP,SLC9A1BP,p22,p24",ENSG00000187446,17433,11261.0,CHP,HGNC
442,RHOV,"Chp,WRCH2",ENSG00000104140,18313,171177.0,CHP,HGNC
443,ASF1A,"DKFZP547E2110,CIA",ENSG00000111875,20995,25842.0,CIA,HGNC
444,NCOA5,"bA465L10.6,CIA",ENSG00000124160,15909,57727.0,CIA,HGNC
445,CIB1,"SIP2-28,CIB,KIP",ENSG00000185043,16920,10519.0,CIB,HGNC
446,ABHD14B,"MGC15429,CIB",ENSG00000114779,28235,84836.0,CIB,HGNC
447,TSPYL2,"SE20-4,HRIHFB2216,CTCL,DENTT,CDA1,CINAP,TSPX",ENSG00000184205,24358,64061.0,CINAP,HGNC
448,AK6,CINAP,ENSG00000085231,49151,102157402.0,CINAP,HGNC
449,SLC12A9,CIP1,ENSG00000146828,17435,56996.0,CIP1,HGNC
450,CDKN1A,"P21,CIP1,WAF1,SDI1,CAP20,p21CIP1,p21Cip1/Waf1,p21",ENSG00000124762,1784,1026.0,CIP1,HGNC
451,VIM2P,"lncRNA-CIR,RP11-162L10.1,VIM2,CIR",ENSG00000220548,43891,100130535.0,CIR,HGNC
452,CIR1,CIR,ENSG00000138433,24217,9541.0,CIR,HGNC
453,KCNJ5,"Kir3.4,CIR,KATP1,GIRK4,LQT13",ENSG00000120457,6266,3762.0,CIR,HGNC
454,CCL14,"HCC-1,HCC-3,NCC-2,SCYL2,CKb1,MCIF",ENSG00000276409,10612,6358.0,CKB1,HGNC
455,CSNK2B,"Ckb1,Ckb2",ENSG00000204435,2460,1460.0,CKB1,HGNC
456,CCR1,"CKR-1,MIP1aR,CD191",ENSG00000163823,1602,1230.0,CKR-1,HGNC
457,CXCR1,"CKR-1,CDw128a,CD181",ENSG00000163464,6026,3577.0,CKR-1,HGNC
458,COLEC11,"MGC3279,CL-K1,CL-11",ENSG00000118004,17213,78989.0,CL-11,HGNC
459,KIR3DL1,"cl-2,NKB1,cl-11,nkat3,NKB1B,AMB11,CD158e1/2,CD158E1,CD158e2",ENSG00000167633,6338,3811.0,CL-11,HGNC
460,KIR2DL3,"cl-6,nkat2,nkat2a,nkat2b,p58,CD158B2",ENSG00000243772,6331,3804.0,CL-6,HGNC
461,INSIG1,"CL-6,MGC1405",ENSG00000186480,6083,3638.0,CL-6,HGNC
462,CCDC80,"URB,SSG1,DRO1,CL2,TCONS_00006930",ENSG00000091986,30649,151887.0,CL2,HGNC
463,ERVW-5,CL2,,39044,100862695.0,CL2,HGNC
464,AP3M2,"CLA20,AP47B",ENSG00000070718,570,10947.0,CLA20,HGNC
465,AP4S1,"CLA20,AP47B,SPG52",ENSG00000100478,575,11154.0,CLA20,HGNC
466,SPEF1,"DKFZP434I114,SPEF1A,CLAMP",ENSG00000101222,15874,25876.0,CLAMP,HGNC
467,PDZK1,"PDZD1,NHERF3,CAP70,CLAMP,NaPi-Cap1",ENSG00000174827,8821,5174.0,CLAMP,HGNC
468,NLRC4,"CLAN1,ipaf,CLANA,CLANB,CLANC,CLAND,CLR2.1,CLAN",ENSG00000091106,16412,58484.0,CLAN,HGNC
469,LINC02577,"AC002384.1,SLINKY,CLAN",ENSG00000228742,53749,111216280.0,CLAN,HGNC
470,CLCN2,"CLC2,EJM6,ClC-2",ENSG00000114859,2020,1181.0,CLC2,HGNC
471,LGALS14,"PPL13,CLC2",ENSG00000006659,30054,56891.0,CLC2,HGNC
472,CRLF1,"CLF-1,CLF,CISS,CISS1",ENSG00000006016,2364,9244.0,CLF,HGNC
473,CRNKL1,"CRN,CLF,SYF3,Clf1",ENSG00000101343,15762,51340.0,CLF,HGNC
474,CLIP1,"CYLN1,CLIP170,CLIP,CLIP-170",ENSG00000130779,10461,6249.0,CLIP,HGNC
475,CD74,CLIP,ENSG00000019582,1697,972.0,CLIP,HGNC
476,CLIP2,"CLIP-115,KIAA0291,WSCR4,CLIP,WSCR3",ENSG00000106665,2586,7461.0,CLIP,HGNC
477,POMC,"MSH,POC,CLIP,ACTH,NPP,LPH",ENSG00000115138,9201,5443.0,CLIP,HGNC
478,IL12B,"CLMF,IL-12B,NKSF,CLMF2",ENSG00000113302,5970,3593.0,CLMF,HGNC
479,IL12A,"CLMF,IL-12A,p35,NFSK",ENSG00000168811,5969,3592.0,CLMF,HGNC
480,COTL1,CLP,ENSG00000103187,18304,23406.0,CLP,HGNC
481,CALML3,CLP,ENSG00000178363,1452,810.0,CLP,HGNC
482,CSRP3,"CLP,MLP,CMD1M",ENSG00000129170,2472,8048.0,CLP,HGNC
483,CLU,"SGP-2,SP-40,TRPM-2,KUB1,CLU1,CLU2",ENSG00000120885,2095,1191.0,CLU1,HGNC
484,CLUH,CLU1,ENSG00000132361,29094,23277.0,CLU1,HGNC
485,ZFP36L1,"RNF162B,Berg36,ERF1,TIS11B,cMG1",ENSG00000185650,1107,677.0,CMG1,HGNC
486,IFT74,"CMG1,CMG-1,FLJ22621",ENSG00000096872,21424,80173.0,CMG1,HGNC
487,SCN5A,"Nav1.5,LQT3,HB1,HBBD,PFHB1,IVF,HB2,HH1,SSS1,CDCD2,CMPD2,ICCD",ENSG00000183873,10593,6331.0,CMPD2,HGNC
488,TNNT2,CMPD2,ENSG00000118194,11949,7139.0,CMPD2,HGNC
489,CNDP1,"MGC10825,CN1,CPGL2,HsT2308",ENSG00000150656,20675,84735.0,CN1,HGNC
490,NT5C1A,"CN-I,CN-IA,CN1A,CN1,MGC119199,MGC119201",ENSG00000116981,17819,84618.0,CN1,HGNC
491,CNIH2,"MGC50896,Cnil,CNIH-2",ENSG00000174871,28744,254263.0,CNIL,HGNC
492,CNIH1,"TGAM77,CNIL",ENSG00000100528,19431,10175.0,CNIL,HGNC
493,PCDHA@,CNR1,,8662,56117.0,CNR1,HGNC
494,PCDHA4,"CNR1,CRNR1,PCDH-ALPHA4,CNRN1",ENSG00000204967,8670,56144.0,CNR1,HGNC
495,C4A,"CPAMD2,C4S,CO4,C4,C4A3,C4A2,C4A4,C4A6,C4B,RG",ENSG00000244731,1323,720.0,CO4,HGNC
496,C4B,"CPAMD3,C4F,CO4,C4B1,C4B3,CH",ENSG00000224389,1324,721.0,CO4,HGNC
497,OPN1LW,COD5,ENSG00000102076,9936,5956.0,COD5,HGNC
498,OPN1MW,"OPN1MW1,COD5",ENSG00000268221,4206,2652.0,COD5,HGNC
499,COL6A4P2,COL6A4,ENSG00000228252,38501,646300.0,COL6A4,HGNC
500,COL6A4P1,"VWA6,DIVA,COL6A4,COL6A4P",ENSG00000230524,33484,344875.0,COL6A4,HGNC
501,NUPR1,"COM1,p8",ENSG00000176046,29990,26471.0,COM1,HGNC
502,RBBP8,"CtIP,RIM,COM1",ENSG00000101773,9891,5932.0,COM1,HGNC
503,LRTOMT,"COMT2,CFAP111,LRTOMT1,LRTOMT2",ENSG00000284922,25033,220074.0,COMT2,HGNC
504,TOMT,COMT2,ENSG00000284844,55527,120356740.0,COMT2,HGNC
505,COQ8A,"COQ8,SCAR9",ENSG00000163050,16812,56997.0,COQ8,HGNC
506,COQ8B,"FLJ12229,COQ8",ENSG00000123815,19041,79934.0,COQ8,HGNC
507,PTGS1,"COX1,PGHS-1,PTGHS",ENSG00000095303,9604,5742.0,COX1,HGNC
508,MT-CO1,"COX1,COI",ENSG00000198804,7419,4512.0,COX1,HGNC
509,PTGS2,COX2,ENSG00000073756,9605,5743.0,COX2,HGNC
510,MT-CO2,"COX2,CO2",ENSG00000198712,7421,4513.0,COX2,HGNC
511,CFDP1,"BCNT,p97,CP27,SWC5,Yeti,CENP-29",ENSG00000153774,1873,10428.0,CP27,HGNC
512,CYP27A1,"CTX,CP27",ENSG00000135929,2605,1593.0,CP27,HGNC
513,PPP1R14D,"CPI17-like,FLJ20251,GBPI-1,MGC119014,MGC119016",ENSG00000166143,14953,54866.0,CPI17-LIKE,HGNC
514,PPP1R14C,"CPI17-like,NY-BR-81,KEPI",ENSG00000198729,14952,81706.0,CPI17-LIKE,HGNC
