HGNC_ID,primary_gene_symbol,collision,source,NCBI_ID,ENSG_ID,alias_symbol
HGNC:11098,SMARCA2,BAF190,HGNC,GENE ID:6595,ENSG00000080503,"BAF190,BRM,SNF2,SNF2LA,SWI2,Sth1p,hBRM,hSNF2a"
HGNC:10061,RNF2,BAP1,HGNC,GENE ID:6045,ENSG00000121481,"BAP-1,BAP1,DING,HIPI3,RING1B,RING2"
HGNC:946,MAGI1,BAP1,HGNC,GENE ID:9223,ENSG00000151276,"AIP3,BAP1,MAGI-1,TNRC19,WWP3"
HGNC:17613,BFAR,BAR,HGNC,GENE ID:51283,ENSG00000103429,"BAR,RNF47"
HGNC:286,ADRB2,BAR,HGNC,GENE ID:154,ENSG00000169252,"ADRBR,ARB2,B2AR,BAR"
HGNC:17146,ARL2BP,BART,HGNC,GENE ID:23568,ENSG00000102931,"BART,BART1"
HGNC:16512,BSND,BART,HGNC,GENE ID:7809,ENSG00000162399,BART
HGNC:15505,MBOAT7,BB1,HGNC,GENE ID:79143,ENSG00000125505,"BB1,LPIAT1,LPLAT,LPLAT11,hMBOA-7"
HGNC:7843,NMBR,BB1,HGNC,GENE ID:4829,ENSG00000135577,"BB1,BB1R,BRS1"
HGNC:5344,ICAM1,BB2,HGNC,GENE ID:3383,ENSG00000090339,"BB2,CD54"
HGNC:4609,GRPR,BB2,HGNC,GENE ID:2925,ENSG00000126010,"BB2,BB2R,BRS2"
HGNC:24142,TM2D1,BBP,HGNC,GENE ID:83941,ENSG00000162604,BBP
HGNC:12950,SF1,BBP,HGNC,GENE ID:7536,ENSG00000168066,"BBP,ZCCHC25,ZFM1"
HGNC:17024,PHF11,BCAP,HGNC,GENE ID:51131,ENSG00000136147,"BCAP,IGER,NY-REN-34"
HGNC:30034,PIK3AP1,BCAP,HGNC,GENE ID:118788,ENSG00000155629,"BCAP,FLJ35564"
HGNC:11117,SMN1,BCD541,HGNC,GENE ID:6606,ENSG00000172062,"BCD541,GEMIN1,SMA1,SMA2,SMA3,SMNT,TDRD16A"
HGNC:11118,SMN2,BCD541,HGNC,GENE ID:6607,ENSG00000205571,"BCD541,GEMIN1,SMNC,TDRD16B"
HGNC:14350,ARID3B,BDP,HGNC,GENE ID:10620,ENSG00000179361,"BDP,DRIL2"
HGNC:25415,PPM1K,BDP,HGNC,GENE ID:152926,ENSG00000163644,"BDP,DKFZp761G058,PP2Ckappa,PP2Cm,hPTMP"
HGNC:2047,CLDN5,BEC1,HGNC,GENE ID:7122,ENSG00000184113,"BEC1,CPETRL1"
HGNC:6252,KCNH3,BEC1,HGNC,GENE ID:23416,ENSG00000135519,"BEC1,Kv12.2,elk2"
HGNC:56772,DUSP13A,BEDP,HGNC,GENE ID:128854680,,"BEDP,MDSP"
HGNC:604,APOBEC1,BEDP,HGNC,GENE ID:339,ENSG00000111701,"APOBEC-1,BEDP,CDAR1,HEPR"
HGNC:572,AP4B1,BETA-4,HGNC,GENE ID:10717,ENSG00000134262,BETA-4
HGNC:7762,NEUROD1,BETA2,HGNC,GENE ID:4760,ENSG00000162992,"BETA2,BHF-1,MODY6,NeuroD,bHLHa3"
HGNC:1958,CHRNA4,BFNC,HGNC,GENE ID:1137,ENSG00000101204,BFNC
HGNC:6296,KCNQ2,BFNC,HGNC,GENE ID:3785,ENSG00000075043,"BFNC,ENB1,HNSPC,KCNA11,Kv7.2"
HGNC:12703,BEST1,BMD,HGNC,GENE ID:7439,ENSG00000167995,"BEST,BMD,RP50"
HGNC:2928,DMD,BMD,HGNC,GENE ID:1756,ENSG00000198947,"BMD,DXS142,DXS164,DXS206,DXS230,DXS239,DXS268,DXS269,DXS270,DXS272"
HGNC:20986,SMYD1,BOP,HGNC,GENE ID:150572,ENSG00000115593,"BOP,KMT3D,ZMYND22"
HGNC:26112,RTL10,BOP,HGNC,GENE ID:79680,ENSG00000215012,"BOP,FLJ21125"
HGNC:1012,OPN1SW,BOP,HGNC,GENE ID:611,ENSG00000128617,"BOP,CBT"
HGNC:1100,BRCA1,BRCC1,HGNC,GENE ID:672,ENSG00000012048,"BRCC1,FANCS,PPP1R53,RNF53"
HGNC:29885,ICE2,BRCC1,HGNC,GENE ID:79664,ENSG00000128915,"BRCC1,FLJ11896"
HGNC:33495,BLID,BRCC2,HGNC,GENE ID:414899,ENSG00000259571,BRCC2
HGNC:1101,BRCA2,BRCC2,HGNC,GENE ID:675,ENSG00000139618,"BRCC2,FAD,FAD1,XRCC11"
HGNC:1934,CHIC1,BRX,HGNC,GENE ID:53344,ENSG00000204116,BRX
HGNC:371,AKAP13,BRX,HGNC,GENE ID:11214,ENSG00000170776,"AKAP-Lbc,ARHGEF13,BRX,HA-3,Ht31,PROTO-LB,c-lbc"
HGNC:4657,GTF2H3,BTF2,HGNC,GENE ID:2967,ENSG00000111358,"BTF2,P34,TFIIH"
HGNC:3435,ERCC3,BTF2,HGNC,GENE ID:2071,ENSG00000163161,"BTF2,RAD25,Ssl2,XPB"
HGNC:4655,GTF2H1,BTF2,HGNC,GENE ID:2965,ENSG00000110768,"BTF2,P62,TFIIH"
HGNC:1137,BTN2A2,BTF2,HGNC,GENE ID:10385,ENSG00000124508,"BT2.2,BTF2,BTN2.2"
HGNC:4656,GTF2H2,BTF2,HGNC,GENE ID:2966,ENSG00000145736,"BTF2,BTF2P44,T-BTF2P44,TFIIH,p44"
HGNC:4652,GTF2F1,BTF4,HGNC,GENE ID:2962,ENSG00000125651,"BTF4,RAP74,TF2F1,TFIIF"
HGNC:4653,GTF2F2,BTF4,HGNC,GENE ID:2963,ENSG00000188342,"BTF4,RAP30,TFIIF"
HGNC:2074,CLN3,BTN1,HGNC,GENE ID:1201,ENSG00000188603,"BTN1,JNCL,SLC29B1"
HGNC:1135,BTN1A1,BTN1,HGNC,GENE ID:696,ENSG00000124557,"BT,BTN1"
HGNC:1148,BUB1,BUB1A,HGNC,GENE ID:699,ENSG00000169679,"BUB1A,hBUB1"
HGNC:20771,TUBB4B,Beta2,HGNC,GENE ID:10383,ENSG00000188229,Beta2
HGNC:1149,BUB1B,Bub1A,HGNC,GENE ID:701,ENSG00000156970,"BUBR1,Bub1A,MAD3L,SSK1"
HGNC:674,ARHGAP4,C1,HGNC,GENE ID:393,ENSG00000089820,"C1,KIAA0131,RhoGAP4,SrGAP4,p115"
HGNC:12275,TRGC1,C1,HGNC,GENE ID:6966,ENSG00000211689,C1
HGNC:8868,PFDN4,C1,HGNC,GENE ID:5203,ENSG00000101132,"C-1,C1,PFD4"
HGNC:387,AKR1C4,C11,HGNC,GENE ID:1109,ENSG00000198610,"3-alpha-HSD,C11,CDR,DD4,HAKRA,MGC22581"
HGNC:14121,POLR3K,C11,HGNC,GENE ID:51728,ENSG00000161980,"C11,RPC11"
HGNC:24435,CYTL1,C17,HGNC,GENE ID:54360,ENSG00000170891,"C17,C4orf4"
HGNC:17888,CRCP,C17,HGNC,GENE ID:27297,ENSG00000241258,"C17,CGRP-RCP,POLR3I,RCP,RCP9"
HGNC:34071,OTOL1,C1QTNF15,HGNC,GENE ID:131149,ENSG00000182447,"C1QTNF15,C1QTNF16"
HGNC:26727,ERFE,C1QTNF15,HGNC,GENE ID:151176,ENSG00000178752,"C1QTNF15,CTRP15,FLJ37034"
HGNC:7067,CIITA,C2TA,HGNC,GENE ID:4261,ENSG00000179583,"C2TA,NLRA"
HGNC:2993,DONSON,C2TA,HGNC,GENE ID:29980,ENSG00000159147,"B17,C2TA,DKFZP434M035"
HGNC:18673,CDK5RAP3,C53,HGNC,GENE ID:80279,ENSG00000108465,"C53,FLJ13660,HSF-27,IC53,LZAP,MST016,OK/SW-cl.114"
HGNC:1080,POLR3D,C53,HGNC,GENE ID:661,ENSG00000168495,"C53,RPC4,TSBN51"
HGNC:1338,C5AR1,C5A,HGNC,GENE ID:728,ENSG00000197405,"C5A,C5AR,CD88"
HGNC:1331,C5,C5a,HGNC,GENE ID:727,ENSG00000106804,"C5a,C5b,CPAMD4"
HGNC:1970,CHST2,C6ST,HGNC,GENE ID:9435,ENSG00000175040,C6ST
HGNC:1971,CHST3,C6ST,HGNC,GENE ID:9469,ENSG00000122863,"C6ST,C6ST1"
HGNC:1969,CHST1,C6ST,HGNC,GENE ID:8534,ENSG00000175264,"C6ST,KSGal6ST"
HGNC:15582,MUC16,CA125,HGNC,GENE ID:94025,ENSG00000181143,"CA-125,CA125,FLJ14303"
HGNC:6746,NBR1,CA125,HGNC,GENE ID:4077,ENSG00000188554,"1A1-3B,CA125,KIAA0049"
HGNC:33904,ACOD1,CAD,HGNC,GENE ID:730249,ENSG00000102794,CAD
HGNC:2773,DFFB,CAD,HGNC,GENE ID:1677,ENSG00000169598,"CAD,CPAN,DFF-40,DFF40"
HGNC:1910,CHAF1A,CAF-1,HGNC,GENE ID:10036,ENSG00000167670,"CAF-1,CAF1,CAF1B,CAF1P150,MGC71229,P150"
HGNC:1911,CHAF1B,CAF-1,HGNC,GENE ID:8208,ENSG00000159259,"CAF-1,CAF1,CAF1A,CAF1P60,MPHOSPH7,MPP7"
HGNC:9207,CNOT8,CAF1,HGNC,GENE ID:9337,ENSG00000155508,"CAF1,CALIF,hCAF1"
HGNC:1910,CHAF1A,CAF1,HGNC,GENE ID:10036,ENSG00000167670,"CAF-1,CAF1,CAF1B,CAF1P150,MGC71229,P150"
HGNC:1911,CHAF1B,CAF1,HGNC,GENE ID:8208,ENSG00000159259,"CAF-1,CAF1,CAF1A,CAF1P60,MPHOSPH7,MPP7"
HGNC:1778,CDK7,CAK1,HGNC,GENE ID:1022,ENSG00000134058,"CAK,CAK1,CDKN7,MO15,STK1"
HGNC:7371,MSLN,CAK1,HGNC,GENE ID:10232,ENSG00000102854,"CAK1,MPF"
HGNC:17643,GOPC,CAL,HGNC,GENE ID:57120,ENSG00000047932,"CAL,FIG,GOPC1,PIST,dJ94G16.2"
HGNC:24686,FBLIM1,CAL,HGNC,GENE ID:54751,ENSG00000162458,"CAL,FBLP-1,migfilin"
HGNC:15514,PICALM,CALM,HGNC,GENE ID:8301,ENSG00000073921,"CALM,CLTH"
HGNC:14986,SNAP91,CALM,HGNC,GENE ID:9892,ENSG00000065609,"AP180,CALM,KIAA0656"
HGNC:24200,FAM111B,CANP,HGNC,GENE ID:374393,ENSG00000189057,CANP
HGNC:1476,CAPN1,CANP,HGNC,GENE ID:823,ENSG00000014216,"CANP,CANPL1,muCANP,muCL"
HGNC:1481,CAPNS1,CANP,HGNC,GENE ID:826,ENSG00000126247,"30K,CANP,CANPS,CDPS"
HGNC:9639,HACD1,CAP,HGNC,GENE ID:9200,ENSG00000165996,CAP
HGNC:6656,LNPEP,CAP,HGNC,GENE ID:4012,ENSG00000113441,"CAP,IRAP,P-LAP,PLAP"
HGNC:20040,CAP1,CAP,HGNC,GENE ID:10487,ENSG00000131236,CAP
HGNC:14565,SORBS1,CAP,HGNC,GENE ID:10580,ENSG00000095637,"CAP,FLJ12406,KIAA1296,ponsin,sh3p12"
HGNC:8950,SERPINB6,CAP,HGNC,GENE ID:5269,ENSG00000124570,"CAP,PTI"
HGNC:13575,BRD4,CAP,HGNC,GENE ID:23476,ENSG00000141867,"CAP,FSHRG4,HUNK1,HUNKI,MCAP"
HGNC:11878,TMPRSS4,CAP2,HGNC,GENE ID:56649,ENSG00000137648,"CAP2,MT-SP2,TMPRSS3"
HGNC:8952,SERPINB8,CAP2,HGNC,GENE ID:5271,ENSG00000166401,CAP2
HGNC:8955,SERPINB9,CAP3,HGNC,GENE ID:5272,ENSG00000170542,CAP3
HGNC:11344,ST14,CAP3,HGNC,GENE ID:6768,ENSG00000149418,"CAP3,HAI,MT-SP1,SNC19,TMPRSS14"
HGNC:1487,CAPS,CAPS1,HGNC,GENE ID:828,ENSG00000105519,"CAPS1,MGC126562"
HGNC:1426,CADPS,CAPS1,HGNC,GENE ID:8618,ENSG00000163618,"CADPS1,CAPS,CAPS1,KIAA1121,UNC-31"
HGNC:11237,SPG7,CAR,HGNC,GENE ID:6687,ENSG00000197912,"CAR,SPG5C"
HGNC:7969,NR1I3,CAR,HGNC,GENE ID:9970,ENSG00000143257,"CAR,CAR1,MB67"
HGNC:23770,CXADRP1,CAR,HGNC,GENE ID:653108,ENSG00000214319,"CAR,CXADRP"
HGNC:2559,CXADR,CAR,HGNC,GENE ID:1525,ENSG00000154639,CAR
HGNC:7969,NR1I3,CAR1,HGNC,GENE ID:9970,ENSG00000143257,"CAR,CAR1,MB67"
HGNC:7970,NR1I4,CAR2,HGNC,GENE ID:22817,,CAR2
HGNC:6446,KRT8,CARD2,HGNC,GENE ID:3856,ENSG00000170421,"CARD2,CK-8,CK8,CYK8,K2C8,K8,KO"
HGNC:7869,NOL3,CARD2,HGNC,GENE ID:8996,ENSG00000140939,"ARC,CARD2,MYP,NOP30"
HGNC:17057,CARD8,CARDINAL,HGNC,GENE ID:22900,ENSG00000105483,"CARDINAL,Dakar,KIAA0955,NDPP,TUCAN"
HGNC:44338,LINC00670,CARDINAL,HGNC,GENE ID:284034,ENSG00000179136,"CARDINAL,FLJ34690"
HGNC:42872,CARMN,CARMEN,HGNC,GENE ID:728264,ENSG00000249669,CARMEN
HGNC:989,BCL10,CARMEN,HGNC,GENE ID:8915,ENSG00000142867,"CARMEN,CIPER,CLAP,c-E10,mE10"
HGNC:15819,ANKRD1,CARP,HGNC,GENE ID:27063,ENSG00000148677,"ALRP,C-193,CARP,CVARP,MCARP"
HGNC:1382,CA8,CARP,HGNC,GENE ID:767,ENSG00000178538,"CA-RP,CA-VIII,CARP"
HGNC:23578,MINDY3,CARP,HGNC,GENE ID:80013,ENSG00000148481,"CARP,DERP5,FLJ13397,my042"
HGNC:1370,CA11,CARP2,HGNC,GENE ID:770,ENSG00000063180,"CARP2,CARPX1"
HGNC:24821,RFFL,CARP2,HGNC,GENE ID:117584,ENSG00000092871,"CARP-2,CARP2,RNF189,RNF34L,fring,rififylin"
HGNC:2431,CSE1L,CAS,HGNC,GENE ID:1434,ENSG00000124207,"CAS,CSE1,XPO2"
HGNC:971,BCAR1,CAS,HGNC,GENE ID:9564,ENSG00000050820,"CAS,CASS1,Crkas,P130Cas"
HGNC:27377,CACNA1G-AS1,CAS1,HGNC,GENE ID:253962,ENSG00000250107,CAS1
HGNC:9506,CYTIP,CASP,HGNC,GENE ID:9595,ENSG00000115165,"B3-1,CASP,CYBR,CYTHIP,HE"
HGNC:2379,CRTAP,CASP,HGNC,GENE ID:10491,ENSG00000170275,"CASP,LEPREL3,P3H5"
HGNC:2557,CUX1,CASP,HGNC,GENE ID:1523,ENSG00000257923,"CASP,CDP,CDP/Cut,CDP/Cux,CDP1,CUT,CUX,Clox,Cux/CDP,GOLIM6"
HGNC:31922,ERC2,CAST,HGNC,GENE ID:26059,ENSG00000187672,"CAST,CAST1,ELKSL,KIAA0378,SPBC110,Spc110"
HGNC:24219,POLR1G,CAST,HGNC,GENE ID:10849,ENSG00000117877,"A34.5,ASE-1,CAST,PAF49,RPA34"
HGNC:2342,CRAT,CAT1,HGNC,GENE ID:1384,ENSG00000095321,CAT1
HGNC:2844,DGCR,CATCH22,HGNC,,,CATCH22
HGNC:11592,TBX1,CATCH22,HGNC,GENE ID:6899,ENSG00000184058,CATCH22
HGNC:1528,CAV2,CAV,HGNC,GENE ID:858,ENSG00000105971,CAV
HGNC:1377,CA5A,CAV,HGNC,GENE ID:763,ENSG00000174990,"CA5,CAV,CAVA"
HGNC:15961,CBLC,CBL-3,HGNC,GENE ID:23624,ENSG00000142273,"CBL-3,CBL-SL,RNF57"
HGNC:37054,VTRNA2-1,CBL-3,HGNC,GENE ID:100126299,ENSG00000270123,"CBL-3,hsa-mir-886,hvg-5,nc886,pre-miR-886,vtRNA2"
HGNC:30043,PAG1,CBP,HGNC,GENE ID:55824,ENSG00000076641,"CBP,PAG"
HGNC:2348,CREBBP,CBP,HGNC,GENE ID:1387,ENSG00000005339,"CBP,KAT3A,RTS"
HGNC:17258,AGTPBP1,CCP1,HGNC,GENE ID:23287,ENSG00000135049,"CCP1,KIAA1035,Nna1"
HGNC:2505,CTLA4,CD,HGNC,GENE ID:1493,ENSG00000163599,"CD,CD152,CTLA-4,GSE"
HGNC:5331,NOD2,CD,HGNC,GENE ID:64127,ENSG00000167207,"BLAU,CD,CLR16.3,NLRC2,PSORAS1"
HGNC:6339,KIR3DL2,CD158K,HGNC,GENE ID:3812,ENSG00000240403,"CD158K,cl-5,nkat4,nkat4a,nkat4b"
HGNC:6330,KIR2DL2,CD158k,HGNC,GENE ID:3803,,"CD158B1,CD158k,cl-43,nkat6"
HGNC:3619,FCGR3A,CD16,HGNC,GENE ID:2214,ENSG00000203747,"CD16,CD16a,FcGRIIIA,FcgammaRIIIa"
HGNC:3620,FCGR3B,CD16,HGNC,GENE ID:2215,ENSG00000162747,"CD16,CD16b,FcRIIIb,FcgammaRIIIb"
HGNC:6008,IL2RA,CD25,HGNC,GENE ID:3559,ENSG00000134460,CD25
HGNC:6130,ISG20,CD25,HGNC,GENE ID:3669,ENSG00000172183,"CD25,HEM45"
HGNC:3616,FCGR2A,CD32,HGNC,GENE ID:2212,ENSG00000143226,"CD32,CD32A,CDw32,Fc-gamma-RIIa,FcgammaRIIa,IGFR2"
HGNC:3618,FCGR2B,CD32,HGNC,GENE ID:2213,ENSG00000072694,"CD32,CD32B,FcGRIIB,FcgammaRIIb"
HGNC:16309,LILRA5,CD85,HGNC,GENE ID:353514,ENSG00000187116,"CD85,CD85f,ILT11,LIR9"
HGNC:6605,LILRB1,CD85,HGNC,GENE ID:10859,ENSG00000104972,"CD85,CD85j,ILT2,LIR-1,LIR1,MIR-7,PIR-B,PIRB"
HGNC:11026,SLC3A2,CD98,HGNC,GENE ID:6520,ENSG00000168003,"4F2,4F2HC,4T2HC,CD98,CD98HC,NACAE"
HGNC:11063,SLC7A5,CD98,HGNC,GENE ID:8140,ENSG00000103257,"CD98,D16S469E,E16,LAT1,MPE16"
HGNC:22427,CDC14C,CDC14B2,HGNC,GENE ID:168448,ENSG00000218305,"CDC14B2,CDC14Bretro,CDC14CP,MGC26484"
HGNC:1758,CDH19,CDH7,HGNC,GENE ID:28513,ENSG00000071991,CDH7
HGNC:1730,CDK11A,CDK11-p110,HGNC,GENE ID:728642,ENSG00000008128,"CDK11-p110,CDK11-p46,CDK11-p58,PITSLRE,p58GTA"
HGNC:1729,CDK11B,CDK11-p110,HGNC,GENE ID:984,ENSG00000248333,"CDK11-p110,CDK11-p46,CDK11-p58"
HGNC:1729,CDK11B,CDK11-p46,HGNC,GENE ID:984,ENSG00000248333,"CDK11-p110,CDK11-p46,CDK11-p58"
HGNC:1730,CDK11A,CDK11-p46,HGNC,GENE ID:728642,ENSG00000008128,"CDK11-p110,CDK11-p46,CDK11-p58,PITSLRE,p58GTA"
HGNC:1729,CDK11B,CDK11-p58,HGNC,GENE ID:984,ENSG00000248333,"CDK11-p110,CDK11-p46,CDK11-p58"
HGNC:1730,CDK11A,CDK11-p58,HGNC,GENE ID:728642,ENSG00000008128,"CDK11-p110,CDK11-p46,CDK11-p58,PITSLRE,p58GTA"
HGNC:1788,CDKN2B,CDK4I,HGNC,GENE ID:1030,ENSG00000147883,"CDK4I,INK4B,MTS2,P15,TP15,p15INK4b"
HGNC:1787,CDKN2A,CDK4I,HGNC,GENE ID:1029,ENSG00000147889,"ARF,CAI2,CDK4I,CMM2,INK4,INK4a,MTS1,P16-INK4A,p14,p14ARF,p16,p16INK4a,p19,p19Arf"
HGNC:1441,CALD1,CDM,HGNC,GENE ID:800,ENSG00000122786,"CDM,H-CAD,L-CAD,h-CD"
HGNC:16695,BCAP31,CDM,HGNC,GENE ID:10134,ENSG00000185825,"6C6-Ag,BAP31,CDM,DXS1357E"
HGNC:1535,RUNX1T1,CDR,HGNC,GENE ID:862,ENSG00000079102,"CDR,ETO,MTG8,ZMYND2"
HGNC:387,AKR1C4,CDR,HGNC,GENE ID:1109,ENSG00000198610,"3-alpha-HSD,C11,CDR,DD4,HAKRA,MGC22581"
HGNC:1819,CEACAM7,CEA,HGNC,GENE ID:1087,ENSG00000007306,CEA
HGNC:9519,PSG2,CEA,HGNC,GENE ID:5670,ENSG00000242221,"CEA,PSG1,PSGGB"
HGNC:16286,ELMO1,CED-12,HGNC,GENE ID:9844,ENSG00000155849,"CED-12,CED12,ELMO-1,KIAA0281"
HGNC:17233,ELMO2,CED-12,HGNC,GENE ID:63916,ENSG00000062598,"CED-12,CED12,ELMO-2,FLJ11656,KIAA1834"
HGNC:17289,ELMO3,CED-12,HGNC,GENE ID:79767,ENSG00000102890,"CED-12,CED12,ELMO-3,FLJ13824"
HGNC:16286,ELMO1,CED12,HGNC,GENE ID:9844,ENSG00000155849,"CED-12,CED12,ELMO-1,KIAA0281"
HGNC:17233,ELMO2,CED12,HGNC,GENE ID:63916,ENSG00000062598,"CED-12,CED12,ELMO-2,FLJ11656,KIAA1834"
HGNC:17289,ELMO3,CED12,HGNC,GENE ID:79767,ENSG00000102890,"CED-12,CED12,ELMO-3,FLJ13824"
HGNC:4944,HLA-DQB1,CELIAC1,HGNC,GENE ID:3119,ENSG00000179344,"CELIAC1,IDDM1"
HGNC:4942,HLA-DQA1,CELIAC1,HGNC,GENE ID:3117,ENSG00000196735,CELIAC1
HGNC:24343,CXXC1,CFP1,HGNC,GENE ID:30827,ENSG00000154832,"CFP1,CGBP,HsT2645,PCCX1,PHF18,SPP1,ZCGPC1,hCGBP"
HGNC:23354,CCNY,CFP1,HGNC,GENE ID:219771,ENSG00000108100,"CBCP1,CFP1"
HGNC:2568,MAMLD1,CG1,HGNC,GENE ID:10046,ENSG00000013619,"CG1,F18"
HGNC:6467,KTN1,CG1,HGNC,GENE ID:3895,ENSG00000126777,"CG1,KIAA0004,KNT"
HGNC:17010,NUP42,CG1,HGNC,GENE ID:11097,ENSG00000136243,"CG1,H_RG271G13.9,NLP_1,hCG1"
HGNC:24766,GOLT1A,CGI-141,HGNC,GENE ID:127845,ENSG00000174567,"CGI-141,FLJ42654,GOT1,MGC62027,YMR292W"
HGNC:20175,GOLT1B,CGI-141,HGNC,GENE ID:51026,ENSG00000111711,"CGI-141,GOT1,YMR292W"
HGNC:10489,S100A12,CGRP,HGNC,GENE ID:6283,ENSG00000163221,"CAAF1,CAGC,CGRP,ENRAGE,MRP6,p6"
HGNC:1437,CALCA,CGRP,HGNC,GENE ID:796,ENSG00000110680,"CGRP,CGRP-alpha"
HGNC:7201,MOV10L1,CHAMP,HGNC,GENE ID:54456,ENSG00000073146,"CHAMP,DJ402G11.8,DKFZp434B0717"
HGNC:20311,CHAMP1,CHAMP,HGNC,GENE ID:283489,ENSG00000198824,"CAMP,CHAMP"
HGNC:19057,CHD6,CHD5,HGNC,GENE ID:84181,ENSG00000124177,"CHD5,FLJ22369,KIAA1335,RIGB,dJ620E11.1"
HGNC:12790,GET1,CHD5,HGNC,GENE ID:7485,ENSG00000182093,CHD5
HGNC:1733,CDK13,CHED,HGNC,GENE ID:8621,ENSG00000065883,"CDC2L,CHED,KIAA1791"
HGNC:15804,OVOL2,CHED,HGNC,GENE ID:58495,ENSG00000125850,"CHED,HOVO2,bA504H3.3"
HGNC:4028,FXYD4,CHIF,HGNC,GENE ID:53828,ENSG00000150201,CHIF
HGNC:17433,CHP1,CHP,HGNC,GENE ID:11261,ENSG00000187446,"CHP,SLC9A1BP,Sid470p,p22,p24"
HGNC:20995,ASF1A,CIA,HGNC,GENE ID:25842,ENSG00000111875,"CIA,DKFZP547E2110"
HGNC:15909,NCOA5,CIA,HGNC,GENE ID:57727,ENSG00000124160,"CIA,bA465L10.6"
HGNC:28235,ABHD14B,CIB,HGNC,GENE ID:84836,ENSG00000114779,"CIB,MGC15429"
HGNC:16920,CIB1,CIB,HGNC,GENE ID:10519,ENSG00000185043,"CIB,KIP,SIP2-28"
HGNC:49151,AK6,CINAP,HGNC,GENE ID:102157402,ENSG00000085231,CINAP
HGNC:24358,TSPYL2,CINAP,HGNC,GENE ID:64061,ENSG00000184205,"CDA1,CINAP,CTCL,DENTT,HRIHFB2216,SE20-4,TSPX"
HGNC:17435,SLC12A9,CIP1,HGNC,GENE ID:56996,ENSG00000146828,CIP1
HGNC:1784,CDKN1A,CIP1,HGNC,GENE ID:1026,ENSG00000124762,"CAP20,CIP1,P21,SDI1,WAF1,p21,p21CIP1,p21Cip1/Waf1"
HGNC:6266,KCNJ5,CIR,HGNC,GENE ID:3762,ENSG00000120457,"CIR,GIRK4,KATP1,Kir3.4,LQT13"
HGNC:43891,VIM2P,CIR,HGNC,GENE ID:100130535,ENSG00000286215,"CIR,RP11-162L10.1,VIM2,lncRNA-CIR"
HGNC:24217,CIRSR,CIR,HGNC,GENE ID:9541,ENSG00000138433,CIR
HGNC:1602,CCR1,CKR-1,HGNC,GENE ID:1230,ENSG00000163823,"CD191,CKR-1,MIP1aR"
HGNC:6026,CXCR1,CKR-1,HGNC,GENE ID:3577,ENSG00000163464,"CD181,CDw128a,CKR-1"
HGNC:10612,CCL14,CKb1,HGNC,GENE ID:6358,ENSG00000276409,"CKb1,HCC-1,HCC-3,MCIF,NCC-2,SCYL2"
HGNC:17213,COLEC11,CL-11,HGNC,GENE ID:78989,ENSG00000118004,"CL-11,CL-K1,MGC3279"
HGNC:6083,INSIG1,CL-6,HGNC,GENE ID:3638,ENSG00000186480,"CL-6,MGC1405"
HGNC:30649,CCDC80,CL2,HGNC,GENE ID:151887,ENSG00000091986,"CL2,DRO1,SSG1,TCONS_00006930,URB"
HGNC:39044,ERVW-5,CL2,HGNC,GENE ID:100862695,,CL2
HGNC:570,AP3M2,CLA20,HGNC,GENE ID:10947,ENSG00000070718,"AP47B,CLA20"
HGNC:575,AP4S1,CLA20,HGNC,GENE ID:11154,ENSG00000100478,"AP47B,CLA20,SPG52"
HGNC:15874,SPEF1,CLAMP,HGNC,GENE ID:25876,ENSG00000101222,"CLAMP,DKFZP434I114,SPEF1A"
HGNC:8821,PDZK1,CLAMP,HGNC,GENE ID:5174,ENSG00000174827,"CAP70,CLAMP,NHERF3,NaPi-Cap1,PDZD1"
HGNC:16412,NLRC4,CLAN,HGNC,GENE ID:58484,ENSG00000091106,"CLAN,CLAN1,CLANA,CLANB,CLANC,CLAND,CLR2.1,ipaf"
HGNC:53749,LINC02577,CLAN,HGNC,GENE ID:111216280,ENSG00000228742,"AC002384.1,CLAN,SLINKY"
HGNC:2020,CLCN2,CLC2,HGNC,GENE ID:1181,ENSG00000114859,"CLC2,ClC-2,EJM6"
HGNC:30054,LGALS14,CLC2,HGNC,GENE ID:56891,ENSG00000006659,"CLC2,PPL13"
HGNC:2364,CRLF1,CLF,HGNC,GENE ID:9244,ENSG00000006016,"CISS,CISS1,CLF,CLF-1"
HGNC:15762,CRNKL1,CLF,HGNC,GENE ID:51340,ENSG00000101343,"CLF,CRN,Clf1,SYF3"
HGNC:1697,CD74,CLIP,HGNC,GENE ID:972,ENSG00000019582,CLIP
HGNC:10461,CLIP1,CLIP,HGNC,GENE ID:6249,ENSG00000130779,"CLIP,CLIP-170,CLIP170,CYLN1"
HGNC:9201,POMC,CLIP,HGNC,GENE ID:5443,ENSG00000115138,"ACTH,CLIP,LPH,MSH,NPP,POC"
HGNC:2586,CLIP2,CLIP,HGNC,GENE ID:7461,ENSG00000106665,"CLIP,CLIP-115,KIAA0291,WSCR3,WSCR4"
HGNC:5969,IL12A,CLMF,HGNC,GENE ID:3592,ENSG00000168811,"CLMF,IL-12A,NFSK,p35"
HGNC:5970,IL12B,CLMF,HGNC,GENE ID:3593,ENSG00000113302,"CLMF,CLMF2,IL-12B,NKSF"
HGNC:2472,CSRP3,CLP,HGNC,GENE ID:8048,ENSG00000129170,"CLP,CMD1M,MLP"
