,ENSG_ID,gene_symbol,HGNC_ID,NCBI_ID,aliases,collision_symbol,source
2362,ENSG00000100591,AHSA1,1189,10598,"AHA1, C14ORF3, HAHA1, P38",AHA1,ENSG
5953,ENSG00000127423,AUNIP,28363,79000,"AIBP, C1ORF135, MGC2603",AIBP,ENSG
11073,ENSG00000163382,NAXE,18453,128240,"AIBP, APOA1BP, MGC119143, MGC119144, MGC119145, YJEFN1",AIBP,ENSG
5387,ENSG00000123165,ACTRT1,24027,139741,"AIP1, ARIP1, ARP-T1, KIAA0705",AIP1,ENSG
12863,ENSG00000170248,PDCD6IP,8766,10015,"AIP1, ALIX, HP95",AIP1,ENSG
12944,ENSG00000170540,ARL6IP1,697,23204,"AIP1, ARL6IP, ARMER, KIAA0069, SPG61",AIP1,ENSG
1151,ENSG00000071127,WDR1,12754,9948,AIP1,AIP1,ENSG
6531,ENSG00000131778,CHD1L,1916,9557,ALC1,ALC1,ENSG
17893,ENSG00000198336,MYL4,7585,4635,"ALC1, AMLC, GT1, PRO1957",ALC1,ENSG
8370,ENSG00000143149,ALDH9A1,412,223,"ALDH4, ALDH7, ALDH9, E3",ALDH4,ENSG
10428,ENSG00000159423,ALDH4A1,406,8659,"ALDH4, P5CDH",ALDH4,ENSG
49265,ENSG00000259974,LINC00261,16189,140828,"ALIEN, BA216C10.1, C20ORF56, DEANR1, FALCOR, HCCDR1, LCAL62, NCRNA00261, ONCO-LNCRNA-17, TCONS_00027846",ALIEN,ENSG
11875,ENSG00000166200,COPS2,30747,9318,"ALIEN, CSN2, TRIP15",ALIEN,ENSG
13064,ENSG00000171094,ALK,427,238,"ALK1, CD246",ALK1,ENSG
5488,ENSG00000124107,SLPI,11092,6590,"ALK1, ALP, BLPI, HUSI, HUSI-I, WAP4, WFDC4",ALK1,ENSG
24432,ENSG00000213927,CCL27,10626,10850,"ALP, CTACK, CTAK, ESKINE, ILC, PESKY, SCYA27, SKINKINE",ALP,ENSG
3439,ENSG00000107518,ATRNL1,29063,26033,"ALP, FLJ45344, KIAA0534",ALP,ENSG
10770,ENSG00000162174,ASRGL1,16448,80150,"ALP, ALP1, FLJ22316",ALP,ENSG
9846,ENSG00000154553,PDLIM3,20767,27295,ALP,ALP,ENSG
12204,ENSG00000167548,KMT2D,7133,8085,"ALR, CAGL114, MLL2, MLL4, TNRC21",ALR,ENSG
5970,ENSG00000127554,GFER,4236,2671,"ALR, ERV1, HERV1, HPO1, HPO2, HSS",ALR,ENSG
4740,ENSG00000117448,AKR1A1,380,10327,"ALR, DD3",ALR,ENSG
2123,ENSG00000099769,IGFALS,5468,3483,ALS,ALS,ENSG
8252,ENSG00000142168,SOD1,11179,6647,"ALS, ALS1, IPOA",ALS,ENSG
17369,ENSG00000196684,HSH2D,24920,84941,"ALX, FLJ14886, HSH2",ALX,ENSG
13055,ENSG00000171049,FPR2,3827,2358,"ALX, ALXR, FMLP-R-II, FMLPX, FPR2A, FPRH2, FPRL1, HM63, LXA4R",ALX,ENSG
13211,ENSG00000171681,ATF7IP,20092,55729,"AM, ATF7IP1, FLJ10688, MCAF, MCAF1, P621",AM,ENSG
9212,ENSG00000148926,ADM,259,133,AM,AM,ENSG
6333,ENSG00000130598,TNNI2,11946,7136,"AMCD2B, DA2B, FSSV, FSTNI",AMCD2B,ENSG
6332,ENSG00000130595,TNNT3,11950,7140,"AMCD2B, DA2B, DKFZP779M2348, FSSV",AMCD2B,ENSG
16683,ENSG00000187733,AMY1C,476,278,AMY1,AMY1,ENSG
37880,ENSG00000237763,AMY1A,474,276,AMY1,AMY1,ENSG
13875,ENSG00000174876,AMY1B,475,277,AMY1,AMY1,ENSG
40371,ENSG00000243480,AMY2A,477,279,AMY2,AMY2,ENSG
38919,ENSG00000240038,AMY2B,478,280,AMY2,AMY2,ENSG
7923,ENSG00000139734,DIAPH3,15480,81624,"AN, AUNA1, DRF3, FLJ34705, NSDAN",AN,ENSG
182,ENSG00000007372,PAX6,8620,5080,"AN, AN1, AN2, D11S812E, WAGR",AN,ENSG
1955,ENSG00000091879,ANGPT2,485,285,ANG2,ANG2,ENSG
9328,ENSG00000149823,VPS51,1172,738,"ANG2, ANG3, C11ORF2, C11ORF3, FFR",ANG2,ENSG
479,ENSG00000029534,ANK1,492,286,"ANK, SPH1",ANK,ENSG
9790,ENSG00000154122,ANKH,15492,56172,"ANK, CCAL2, CMDJ, CPPDD, HANK, SLC62A1",ANK,ENSG
14452,ENSG00000177606,JUN,6204,3725,"AP-1, C-JUN",AP-1,ENSG
12890,ENSG00000170345,FOS,3796,2353,"AP-1, C-FOS",AP-1,ENSG
5735,ENSG00000125740,FOSB,3797,2354,"AP-1, DKFZP686C0818, G0S3, GOS3, GOSB, MGC42291",AP-1,ENSG
6317,ENSG00000130522,JUND,6206,3727,AP-1,AP-1,ENSG
17097,ENSG00000189283,FHIT,3701,2272,"AP3AASE, FRA3B",AP3AASE,ENSG
13,ENSG00000001561,ENPP4,3359,22875,"AP3AASE, KIAA0879, NPP4",AP3AASE,ENSG
2336,ENSG00000100478,AP4S1,575,11154,"AP47B, CLA20, SPG52",AP47B,ENSG
1128,ENSG00000070718,AP3M2,570,10947,"AP47B, CLA20",AP47B,ENSG
1666,ENSG00000085491,SLC25A24,20662,29957,"APC1, DKFZP586G0123, SCAMC-1, SCAMC1",APC1,ENSG
9687,ENSG00000153107,ANAPC1,19988,64682,"APC1, MCPR, TSG24",APC1,ENSG
5717,ENSG00000125648,SLC25A23,19375,79085,"APC2, FLJ30339, MGC2615",APC2,ENSG
14155,ENSG00000176248,ANAPC2,19989,29882,"APC2, KIAA1406",APC2,ENSG
718,ENSG00000053900,ANAPC4,19990,29945,APC4,APC4,ENSG
15146,ENSG00000181240,SLC25A41,28533,284427,"APC4, FLJ40442, MGC34725",APC4,ENSG
12364,ENSG00000168077,SCARA3,19000,51435,"APC7, CSR, CSR1, MSLR1, MSRL1",APC7,ENSG
17309,ENSG00000196510,ANAPC7,17380,51434,APC7,APC7,ENSG
2406,ENSG00000100823,APEX1,587,328,"APE, APE-1, APEN, APEX, APX, HAP1, REF-1, REF1",APE,ENSG
4444,ENSG00000115355,CCDC88A,25523,55704,"APE, FLJ10392, GIV, GRDN, HKRP1, KIAA1212",APE,ENSG
13119,ENSG00000171307,ZDHHC16,20714,84287,APH2,APH2,ENSG
10897,ENSG00000162736,NCSTN,17091,23385,"APH2, KIAA0253",APH2,ENSG
10737,ENSG00000161955,TNFSF13,11928,8741,"APRIL, CD256",APRIL,ENSG
7421,ENSG00000136938,ANP32B,16677,10541,"APRIL, PHAPI2, SSP29",APRIL,ENSG
15747,ENSG00000183864,TOB2,11980,10766,"APRO5, BK223H9, TOB4, TOBL, TROB2",APRO5,ENSG
8126,ENSG00000141232,TOB1,11979,10140,"APRO5, TOB, TROB, TROB1",APRO5,ENSG
10649,ENSG00000160999,SH2B2,17381,10603,APS,APS,ENSG
8290,ENSG00000142515,KLK3,6364,354,"APS, PSA",APS,ENSG
731,ENSG00000054598,FOXC1,3800,2296,"ARA, FKHL7, FREAC3, IGDA, IHG1, IRID1",ARA,ENSG
1932,ENSG00000091262,ABCC6,57,368,"ARA, EST349056, MLP1, MRP6, PXE, URG7",ARA,ENSG
2629,ENSG00000102030,NAA10,18704,8260,"ARD1, ARD1A, DXS707, TE2",ARD1,ENSG
4233,ENSG00000113595,TRIM23,660,373,"ARD1, ARFD1, RNF46",ARD1,ENSG
12219,ENSG00000167601,AXL,905,558,"ARK, JTK11, TYRO7, UFO",ARK,ENSG
10174,ENSG00000157450,RNF111,17384,54778,"ARK, ARKADIA, DKFZP761D081, FLJ38008",ARK,ENSG
11322,ENSG00000164093,PITX2,9005,5308,"ARP1, BRX1, IGDS, IHG2, IRID2, OTLX2, RGS, RIEG, RIEG1, RS",ARP1,ENSG
7659,ENSG00000138107,ACTR1A,167,10121,"ARP1, ARP1A",ARP1,ENSG
16150,ENSG00000185551,NR2F2,7976,7026,"ARP1, COUP-TFII, COUPTF2, COUPTFB, NF-E3, SVP40, TFCOUP2",ARP1,ENSG
3337,ENSG00000106526,ACTR3C,37282,653857,ARP11,ARP11,ENSG
6809,ENSG00000133627,ACTR3B,17256,57180,"ARP11, ARP3BETA",ARP11,ENSG
7391,ENSG00000136859,ANGPTL2,490,23452,"ARP2, HARP",ARP2,ENSG
7645,ENSG00000138071,ACTR2,169,10097,ARP2,ARP2,ENSG
4391,ENSG00000115091,ACTR3,170,10096,ARP3,ARP3,ENSG
6055,ENSG00000128383,APOBEC3A,17343,200315,"ARP3, PHRBN",ARP3,ENSG
6057,ENSG00000128394,APOBEC3F,17356,200316,"ARP8, BK150C2.4.MRNA, KA6",ARP8,ENSG
4262,ENSG00000113812,ACTR8,14672,93973,"ARP8, INO80N",ARP8,ENSG
9719,ENSG00000153363,LINC00467,28227,,"ASAP, C1ORF97, MGC14801",ASAP,ENSG
11334,ENSG00000164114,MAP9,26118,79884,"ASAP, FLJ21159",ASAP,ENSG
2863,ENSG00000103671,TRIP4,12310,9325,"ASC-1, HST17391, ZC2HC5",ASC-1,ENSG
6396,ENSG00000130876,SLC7A10,11058,56301,ASC-1,ASC-1,ENSG
840,ENSG00000062096,ARSF,721,416,ASF,ASF,ENSG
7315,ENSG00000136450,SRSF1,10780,6426,"ASF, MGC5228, SF2, SF2P33, SFRS1, SRP30A",ASF,ENSG
7864,ENSG00000139352,ASCL1,738,429,"ASH1, BHLHA46, HASH1",ASH1,ENSG
4609,ENSG00000116539,ASH1L,19088,55870,"ASH1, ASH1L1, HUASH1, KMT2H",ASH1,ENSG
6209,ENSG00000129691,ASH2L,744,9070,"ASH2, ASH2L1, ASH2L2, BRE2",ASH2,ENSG
15707,ENSG00000183734,ASCL2,739,430,"ASH2, BHLHA45, HASH2",ASH2,ENSG
11901,ENSG00000166311,SMPD1,11120,6609,ASM,ASM,ENSG
6334,ENSG00000130600,H19,4713,283120,"ASM, ASM1, D11S813E, LINC00008, MIR675HG, NCRNA00008",ASM,ENSG
9747,ENSG00000153802,TMPRSS11D,24059,9407,"ASP, HAT",ASP,ENSG
971,ENSG00000066279,ASPM,19048,259266,"ASP, CALMBP1, FLJ10517, FLJ10549, MCPH5",ASP,ENSG
8764,ENSG00000145491,ROPN1L,24060,83853,"ASP, FLJ25776, RSPH11",ASP,ENSG
5004,ENSG00000119899,SLC17A5,10933,26503,"AST, ISSD, NSD, SD, SIALIN, SIASD, SLD",AST,ENSG
5030,ENSG00000120053,GOT1,4432,2805,"AST, AST1, SGOT",AST,ENSG
16238,ENSG00000185883,ATP6V0C,855,527,"ATP6C, ATP6L, ATPL, VATL, VMA3",ATP6C,ENSG
9910,ENSG00000155097,ATP6V1C1,856,528,"ATP6C, ATP6D, VATC, VMA5",ATP6C,ENSG
22132,ENSG00000206445,ATP6V1G2,862,534,"ATP6G, ATP6G2, EM:AC004181.3, NG38, VMA10",ATP6G,ENSG
7405,ENSG00000136888,ATP6V1G1,864,9550,"ATP6G, ATP6G1, ATP6GL, ATP6J, DKFZP547P234, VMA10",ATP6G,ENSG
10129,ENSG00000157106,SMG1,30045,23049,"ATX, KIAA0421, LIP",ATX,ENSG
17652,ENSG00000197587,DMBX1,19026,127343,"ATX, MBX, OTX3, PAXB",ATX,ENSG
7428,ENSG00000136960,ENPP2,3357,5168,"ATX, PD-IALPHA, PDNP2",ATX,ENSG
3016,ENSG00000104904,OAZ1,8095,4946,"AZ1, AZI, MGC138338, OAZ",AZ1,ENSG
8195,ENSG00000141577,CEP131,29511,22994,"AZ1, AZI1, KIAA1118",AZ1,ENSG
10087,ENSG00000156738,MS4A1,7315,931,"B1, BP35, CD20, FMC7",B1,ENSG
5305,ENSG00000122507,BBS9,30000,27241,"B1, PTHB1",B1,ENSG
3647,ENSG00000109079,TNFAIP1,11894,7126,"B12, B61, BTBD34, EDP1, MGC2317",B12,ENSG
4899,ENSG00000119013,NDUFB3,7698,4709,B12,B12,ENSG
11646,ENSG00000165264,NDUFB6,7701,4712,"B17, CI",B17,ENSG
10375,ENSG00000159147,DONSON,2993,29980,"B17, C21ORF60, C2TA, DKFZP434M035",B17,ENSG
2126,ENSG00000099795,NDUFB7,7702,4713,"B18, CI-B18, MGC2480",B18,ENSG
12083,ENSG00000166979,EVA1C,13239,59271,"B18, B19, C21ORF63, C21ORF64, FAM176C, PRED34",B18,ENSG
6860,ENSG00000134042,MRO,24121,83876,"B29, C18ORF3, FLJ30140",B29,ENSG
178,ENSG00000007312,CD79B,1699,974,"B29, IG-BETA, IGB, IGBETA",B29,ENSG
21977,ENSG00000205929,C21orf62,1305,56245,"B37, C21ORF120, CU062, PRED81",B37,ENSG
3951,ENSG00000111676,ATN1,3033,1822,"B37, D12S755E, DRPLA",B37,ENSG
13843,ENSG00000174684,B4GAT1,15685,11041,"B3GN-T1, B3GNT1, B3GNT6, BETA3GNTI, IGAT, IGNT",B3GN-T1,ENSG
12889,ENSG00000170340,B3GNT2,15629,10678,"B3GN-T1, B3GN-T2, B3GNT-2, B3GNT1, BETA3GNT",B3GN-T1,ENSG
3460,ENSG00000107738,VSIR,30085,64115,"B7-H5, B7H5, C10ORF54, DIES1, GI24, PD-1H, SISP1, VISTA",B7-H5,ENSG
4320,ENSG00000114455,HHLA2,4905,11148,"B7-H5, B7-H7, B7H7, B7Y",B7-H5,ENSG
13021,ENSG00000170906,NDUFA3,7686,4696,B9,B9,ENSG
3584,ENSG00000108641,B9D1,24123,27077,"B9, EPPB9, MKS9, MKSR-1",B9,ENSG
21332,ENSG00000203942,C10orf62,23294,414157,BA548K23.1,BA548K23.1,ENSG
40293,ENSG00000243289,AGAP13P,23499,,"BA548K23.1, CTGLF9P",BA548K23.1,ENSG
5980,ENSG00000127616,SMARCA4,11100,6597,"BAF190, BRG1, FLJ39786, HSNF2B, SNF2, SNF2-BETA, SNF2L4, SNF2LB, SWI2",BAF190,ENSG
1501,ENSG00000080503,SMARCA2,11098,6595,"BAF190, BRM, HBRM, HSNF2A, SNF2, SNF2L2, SNF2LA, STH1P, SWI2",BAF190,ENSG
2745,ENSG00000102931,ARL2BP,17146,23568,"BART, BART1, RP66",BART,ENSG
10802,ENSG00000162399,BSND,16512,7809,"BART, DFNB73",BART,ENSG
409,ENSG00000021488,SLC7A9,11067,11136,"BAT1, CSNU3",BAT1,ENSG
17962,ENSG00000198563,DDX39B,13917,7919,"BAT1, D6S81E, UAP56",BAT1,ENSG
5698,ENSG00000125505,MBOAT7,15505,79143,"BB1, HMBOA-7, LENG4, LPIAT1, LPLAT, LPLAT11",BB1,ENSG
7147,ENSG00000135577,NMBR,7843,4829,"BB1, BB1R, BRS1",BB1,ENSG
5818,ENSG00000126010,GRPR,4609,2925,"BB2, BB2R, BRS2",BB2,ENSG
1880,ENSG00000090339,ICAM1,5344,3383,"BB2, CD54",BB2,ENSG
10852,ENSG00000162604,TM2D1,24142,83941,BBP,BBP,ENSG
12360,ENSG00000168066,SF1,12950,7536,"BBP, ZCCHC25, ZFM1, ZNF162",BBP,ENSG
9953,ENSG00000155629,PIK3AP1,30034,118788,"BCAP, FLJ35564",BCAP,ENSG
7260,ENSG00000136147,PHF11,17024,51131,"BCAP, IGER, NY-REN-34",BCAP,ENSG
4709,ENSG00000117174,ZNHIT6,26089,54680,"BCD1, C1ORF181, FLJ20729, NY-BR-75",BCD1,ENSG
1001,ENSG00000067082,KLF6,2235,1316,"BCD1, COPEB, CPBP, GBF, PAC1, ST12, ZF9",BCD1,ENSG
21872,ENSG00000205571,SMN2,11118,6606,"BCD541, GEMIN1, SMNC, TDRD16B",BCD541,ENSG
13311,ENSG00000172062,SMN1,11117,6606,"BCD541, GEMIN1, SMA, SMA1, SMA2, SMA3, SMA@, SMNT, TDRD16A",BCD541,ENSG
14794,ENSG00000179361,ARID3B,14350,10620,"BDP, DRIL2",BDP,ENSG
11168,ENSG00000163644,PPM1K,25415,152926,"BDP, DKFZP761G058, HPTMP, PP2CKAPPA, PP2CM",BDP,ENSG
48393,ENSG00000258947,TUBB3,20772,10381,"BETA-4, CFEOM3, CFEOM3A, FEOM3",BETA-4,ENSG
6906,ENSG00000134262,AP4B1,572,10717,"BETA-4, SPG47",BETA-4,ENSG
10966,ENSG00000162992,NEUROD1,7762,4760,"BETA2, BHF-1, BHLHA3, MODY6, NEUROD",BETA2,ENSG
16821,ENSG00000188229,TUBB4B,20771,10383,"BETA2, TUBB2C",BETA2,ENSG
1289,ENSG00000075043,KCNQ2,6296,3785,"BFNC, EBN, EBN1, ENB1, HNSPC, KCNA11, KV7.2",BFNC,ENSG
2485,ENSG00000101204,CHRNA4,1958,1137,"BFNC, EBN, EBN1",BFNC,ENSG
24847,ENSG00000215012,RTL10,26112,79680,"BOP, C22ORF29, FLJ21125",BOP,ENSG
4486,ENSG00000115593,SMYD1,20986,150572,"BOP, KMT3D, ZMYND22",BOP,ENSG
2913,ENSG00000104313,EYA1,3519,2138,BOR,BOR,ENSG
6978,ENSG00000134690,CDCA8,14629,55143,"BOR, DASRAB, FLJ12042, MESRGP",BOR,ENSG
6120,ENSG00000128915,ICE2,29885,79664,"BRCC1, FLJ11896, NARG2",BRCC1,ENSG
310,ENSG00000012048,BRCA1,1100,672,"BRCC1, FANCS, PPP1R53, RNF53",BRCC1,ENSG
48965,ENSG00000259571,BLID,33495,414899,BRCC2,BRCC2,ENSG
7896,ENSG00000139618,BRCA2,1101,675,"BRCC2, FACD, FAD, FAD1, FANCD, FANCD1, XRCC11",BRCC2,ENSG
8882,ENSG00000146247,PHIP,15673,55023,"BRWD2, DCAF14, FLJ20705, NDRP, WDR11",BRWD2,ENSG
5026,ENSG00000120008,WDR11,13831,55717,"BRWD2, DR11, FLJ10506, HH14, KIAA1351, SRI1, WDR15",BRWD2,ENSG
3910,ENSG00000111358,GTF2H3,4657,2967,"BTF2, P34, TFIIH",BTF2,ENSG
11017,ENSG00000163161,ERCC3,3435,2071,"BTF2, RAD25, SSL2, XPB",BTF2,ENSG
8794,ENSG00000145736,GTF2H2,4656,2966,"BTF2, BTF2P44, P44, T-BTF2P44, TFIIH",BTF2,ENSG
3828,ENSG00000110768,GTF2H1,4655,2965,"BTF2, P62, TFIIH",BTF2,ENSG
16849,ENSG00000188342,GTF2F2,4653,2963,"BTF4, RAP30, TFIIF",BTF4,ENSG
5719,ENSG00000125651,GTF2F1,4652,2962,"BTF4, RAP74, TF2F1, TFIIF",BTF4,ENSG
10111,ENSG00000156970,BUB1B,1149,701,"BUB1A, BUBR1, MAD3L, SSK1",BUB1A,ENSG
12737,ENSG00000169679,BUB1,1148,699,"BUB1A, BUB1L, HBUB1",BUB1A,ENSG
13583,ENSG00000173264,GPR137,24300,56834,"C11ORF4, GPR137A, TM7SF1L1",C11ORF4,ENSG
9324,ENSG00000149792,MRPL49,1176,740,"C11ORF4, L49MT, ML49, NOF, NOF1",C11ORF4,ENSG
10773,ENSG00000162194,LBHD1,28351,79081,"C11ORF48, MGC2477",C11ORF48,ENSG
62218,ENSG00000278615,C11orf98,51238,102288414,C11ORF48,C11ORF48,ENSG
5372,ENSG00000123094,RASSF8,13232,11228,"C12ORF2, HOJ-1",C12ORF2,ENSG
3850,ENSG00000110925,CSRNP2,16006,81566,"C12ORF2, C12ORF22, FAM130A1, PPP1R72, TAIP-12",C12ORF2,ENSG
13016,ENSG00000170891,CYTL1,24435,54360,"C17, C4ORF4",C17,ENSG
39439,ENSG00000241258,CRCP,17888,27297,"C17, CGRP-RCP, POLR3I, RCP, RCP9",C17,ENSG
13275,ENSG00000171931,FBXW10,1211,10517,"C17ORF1, C17ORF1A, FBW10, HREP, SM2SH2",C17ORF1,ENSG
15985,ENSG00000184922,FMNL1,1212,752,"C17ORF1, C17ORF1B, FMNL",C17ORF1,ENSG
46221,ENSG00000255112,CHMP1B,24287,57132,"C18ORF2, CHMP1.5, VPS46B",C18ORF2,ENSG
6585,ENSG00000132204,LINC00470,1225,,C18ORF2,C18ORF2,ENSG
15377,ENSG00000182447,OTOL1,34071,131149,"C1QTNF15, C1QTNF16",C1QTNF15,ENSG
14666,ENSG00000178752,ERFE,26727,151176,"C1QTNF15, CTRP15, FAM132B, FLJ37034",C1QTNF15,ENSG
5461,ENSG00000123838,C4BPA,1325,722,C4BP,C4BP,ENSG
5462,ENSG00000123843,C4BPB,1328,725,C4BP,C4BP,ENSG
17589,ENSG00000197405,C5AR1,1338,728,"C5A, C5AR, C5R1, CD88",C5A,ENSG
3383,ENSG00000106804,C5,1331,727,"C5A, C5B, CPAMD4",C5A,ENSG
5352,ENSG00000122863,CHST3,1971,9469,"C6ST, C6ST1",C6ST,ENSG
13961,ENSG00000175264,CHST1,1969,8534,"C6ST, KSGAL6ST",C6ST,ENSG
13915,ENSG00000175040,CHST2,1970,9435,C6ST,C6ST,ENSG
2719,ENSG00000102794,ACOD1,33904,730249,"CAD, IRG1",CAD,ENSG
12098,ENSG00000167080,B4GALNT2,24136,124872,"CAD, GALGT2, SDA",CAD,ENSG
12719,ENSG00000169598,DFFB,2773,1677,"CAD, CPAN, DFF-40, DFF40",CAD,ENSG
10404,ENSG00000159259,CHAF1B,1911,8208,"CAF-1, CAF1, CAF1A, CAF1P60, MPHOSPH7, MPP7",CAF-1,ENSG
12246,ENSG00000167670,CHAF1A,1910,10036,"CAF-1, CAF1, CAF1B, CAF1P150, MGC71229, P150",CAF-1,ENSG
18052,ENSG00000198791,CNOT7,14101,29883,CAF1,CAF1,ENSG
9944,ENSG00000155508,CNOT8,9207,9337,"CAF1, CALIF, HCAF1, POP2",CAF1,ENSG
