,collision,ENSG_ID,gene_symbol,source
887,PD1,"ENSG00000188389, ENSG00000158480, ENSG00000145335","PDCD1, SPATA2, SNCA",HGNC
888,PDI,"ENSG00000185615, ENSG00000142623, ENSG00000185624","PDIA2, PADI1, P4HB",HGNC
889,PDIP1,"ENSG00000130589, ENSG00000174943","HELZ2, KCTD13",HGNC
890,PDIR,"ENSG00000065485, ENSG00000185615","PDIA5, PDIA2",HGNC
891,PEN,"ENSG00000080608, ENSG00000102109","PUM3, PCSK1N",HGNC
892,PEPP1,"ENSG00000105559, ENSG00000101883","PLEKHA4, RHOXF1",HGNC
893,PEPP2,"ENSG00000052126, ENSG00000131721","PLEKHA5, RHOXF2",HGNC
894,PERRS,"ENSG00000108370, ENSG00000186326","RGS9, RGS9BP",HGNC
895,PFM,"ENSG00000120149, ENSG00000052850","MSX2, ALX4",HGNC
896,PGAM-B,"ENSG00000171314, ENSG00000226784","PGAM1, PGAM4",HGNC
897,PGDS,"ENSG00000107317, ENSG00000163106","PTGDS, HPGDS",HGNC
898,PGR1,"ENSG00000179010, ENSG00000158292","MRFAP1, GPR153",HGNC
899,PH2A/F,"ENSG00000196787, ENSG00000234816","H2AC11, H2AC5P",HGNC
900,PHKD,"ENSG00000198668, ENSG00000143933, ENSG00000160014","CALM1, CALM2, CALM3",HGNC
901,PHR1,"ENSG00000005810, ENSG00000021300","MYCBP2, PLEKHB1",HGNC
902,PIG1,"ENSG00000108256, ENSG00000205076","NUFIP2, LGALS7",HGNC
903,PIG3,"ENSG00000182154, ENSG00000115129","MRPL41, TP53I3",HGNC
904,PIG6,"ENSG00000008294, ENSG00000100033","SPAG9, PRODH",HGNC
905,PIP1,"ENSG00000111845, ENSG00000102977","PAK1IP1, ACD",HGNC
906,PIR-B,"ENSG00000204577, ENSG00000104972","LILRB3, LILRB1",HGNC
907,PIRB,"ENSG00000104972, ENSG00000204577","LILRB1, LILRB3",HGNC
908,PIT-1,"ENSG00000064835, ENSG00000144136","POU1F1, SLC20A1",HGNC
909,PL,"ENSG00000136488, ENSG00000175535","CSH1, PNLIP",HGNC
910,PLAP,"ENSG00000137055, ENSG00000113441, ENSG00000163283","PLAA, LNPEP, ALPP",HGNC
911,PLIP,"ENSG00000172977, ENSG00000110536","KAT5, PTPMT1",HGNC
912,PLP,"ENSG00000126432, ENSG00000087494","PRDX5, PTHLH",HGNC
913,PM5,"ENSG00000185164, ENSG00000103512","NOMO2, NOMO1",HGNC
914,PMI,"ENSG00000178307, ENSG00000140650","TMEM11, PMM2",HGNC
915,PMR1,"ENSG00000017260, ENSG00000147485","ATP2C1, PXDNL",HGNC
916,PN-I,"ENSG00000122643, ENSG00000125458","NT5C3A, NT5C",HGNC
917,PN1,"ENSG00000135919, ENSG00000169432","SERPINE2, SCN9A",HGNC
918,PNK,"ENSG00000039650, ENSG00000160209","PNKP, PDXK",HGNC
919,PNR,"ENSG00000135569, ENSG00000278570","TAAR5, NR2E3",HGNC
920,PNUTL3,"ENSG00000180096, ENSG00000168385","SEPTIN1, SEPTIN2",HGNC
921,POB1,"ENSG00000108395, ENSG00000169891","TRIM37, REPS2",HGNC
922,POD1,"ENSG00000118526, ENSG00000262246","TCF21, CORO7",HGNC
923,POF,"ENSG00000124429, ENSG00000147202","POF1B, DIAPH2",HGNC
924,POP1,"ENSG00000112276, ENSG00000169900","BVES, PYDC1",HGNC
925,POP2,"ENSG00000253548, ENSG00000121577","PYDC2, POPDC2",HGNC
926,POP3,"ENSG00000167965, ENSG00000289721, ENSG00000132429","MLST8, PYDC5, POPDC3",HGNC
927,POST,"ENSG00000176273, ENSG00000100418","SLC35G1, DESI1",HGNC
928,POTE2BETA,"ENSG00000222038, ENSG00000196834","POTEJ, POTEI",HGNC
929,PP1,"ENSG00000180817, ENSG00000204174","PPA1, NPY4R",HGNC
930,PP17,"ENSG00000117632, ENSG00000105355","STMN1, PLIN3",HGNC
931,PP1C,"ENSG00000186298, ENSG00000213639","PPP1CC, PPP1CB",HGNC
932,PP2CALPHA,"ENSG00000113575, ENSG00000100614","PPP2CA, PPM1A",HGNC
933,PP5,"ENSG00000105825, ENSG00000011485","TFPI2, PPP5C",HGNC
934,PPIASE,"ENSG00000166794, ENSG00000088832, ENSG00000173486, ENSG00000096060, ENSG00000077800, ENSG00000119782","PPIB, FKBP1A, FKBP2, FKBP5, FKBP6, FKBP1B",HGNC
935,PR,"ENSG00000134551, ENSG00000171227, ENSG00000082175","PRH2, TMEM37, PGR",HGNC
936,PRC17,"ENSG00000274808, ENSG00000274611","TBC1D3B, TBC1D3",HGNC
937,PRG2,"ENSG00000129951, ENSG00000130508","PLPPR3, PXDN",HGNC
938,PRIP,"ENSG00000115896, ENSG00000198646","PLCL1, NCOA6",HGNC
939,PRK1,"ENSG00000123143, ENSG00000143125","PKN1, PROK1",HGNC
940,PRL1,"ENSG00000171199, ENSG00000171566, ENSG00000112245","OPRPN, PLRG1, PTP4A1",HGNC
941,PRL3,"ENSG00000171201, ENSG00000184489","SMR3B, PTP4A3",HGNC
942,PROX,"ENSG00000162997, ENSG00000110435","PRORSD1P, PDHX",HGNC
943,PRP,"ENSG00000171867, ENSG00000167815","PRNP, PRDX2",HGNC
944,PRP2,"ENSG00000204560, ENSG00000157111","DHX16, TMEM171",HGNC
945,PRP4,"ENSG00000136875, ENSG00000112739","PRPF4, PRP4K",HGNC
946,PRR,"ENSG00000182220, ENSG00000110400","ATP6AP2, NECTIN1",HGNC
947,PRR2,"ENSG00000130202, ENSG00000146278","NECTIN2, PNRC1",HGNC
948,PRX2,"ENSG00000167157, ENSG00000167815","PRRX2, PRDX2",HGNC
949,PS2,"ENSG00000160182, ENSG00000143801","TFF1, PSEN2",HGNC
950,PSA,"ENSG00000142515, ENSG00000141279, ENSG00000135069","KLK3, NPEPPS, PSAT1",HGNC
951,PSEUDO-ICE,"ENSG00000255501, ENSG00000204397","CARD18, CARD16",HGNC
952,PSF,"ENSG00000163453, ENSG00000116560","IGFBP7, SFPQ",HGNC
953,PSF1,"ENSG00000101003, ENSG00000168394","GINS1, TAP1",HGNC
954,PSF2,"ENSG00000204267, ENSG00000131153","TAP2, GINS2",HGNC
955,PSK-1,"ENSG00000174938, ENSG00000149930","SEZ6L2, TAOK2",HGNC
956,PSP,"ENSG00000263639, ENSG00000115386, ENSG00000125650, ENSG00000131050, ENSG00000132541","MSMB, REG1A, PSPN, BPIFA2, RIDA",HGNC
957,PTA1,"ENSG00000125755, ENSG00000150637","SYMPK, CD226",HGNC
958,PTC,"ENSG00000108091, ENSG00000165731","CCDC6, RET",HGNC
959,PTEN2,"ENSG00000274391, ENSG00000237984","TPTE, PTENP1",HGNC
960,PTEX,"ENSG00000277008, ENSG00000274962","TEX28P2, TEX28P1",HGNC
961,PTH1,"ENSG00000187024, ENSG00000152266","PTRH1, PTH",HGNC
962,PTH2,"ENSG00000237984, ENSG00000141378","PTENP1, PTRH2",HGNC
963,PTP,"ENSG00000075415, ENSG00000115386, ENSG00000060656","SLC25A3, REG1A, PTPRU",HGNC
964,PTX1,"ENSG00000087502, ENSG00000069011, ENSG00000132693","ERGIC2, PITX1, CRP",HGNC
965,QP-C,"ENSG00000164405, ENSG00000156467","UQCRQ, UQCRB",HGNC
966,RAD1,"ENSG00000175595, ENSG00000169413","ERCC4, RNASE6",HGNC
967,RAD26L,"ENSG00000182150, ENSG00000186871","ERCC6L2, ERCC6L",HGNC
968,RAGE,"nan, ENSG00000204305","LINC00914, AGER",HGNC
969,RAI,"ENSG00000023191, ENSG00000104881","RNH1, PPP1R13L",HGNC
970,RAM,"ENSG00000229140, ENSG00000169612, ENSG00000069974","CCDC26, RAMAC, RAB27A",HGNC
971,RAMP,"ENSG00000149090, ENSG00000143476, ENSG00000121741","PAMR1, DTL, ZMYM2",HGNC
972,RAR,"ENSG00000141542, ENSG00000131759","RAB40B, RARA",HGNC
973,RBP,"ENSG00000105705, ENSG00000102032","SUGP1, RENBP",HGNC
974,RC3,"ENSG00000154146, ENSG00000104093","NRGN, DMXL2",HGNC
975,RCD1,"ENSG00000114982, ENSG00000144580","KANSL3, CNOT9",HGNC
976,RCK,"ENSG00000110367, ENSG00000176601","DDX6, MAP3K19",HGNC
977,RCP,"ENSG00000241258, ENSG00000156675","CRCP, RAB11FIP1",HGNC
978,RD,"ENSG00000204356, ENSG00000107537, ENSG00000112357, nan","NELFE, PHYH, PEX7, DYX1",HGNC
979,RDC1,"ENSG00000114812, ENSG00000144476","VIPR1, ACKR3",HGNC
980,RED,"ENSG00000143479, ENSG00000113141","DYRK3, IK",HGNC
981,REF1,"ENSG00000100823, ENSG00000105825","APEX1, TFPI2",HGNC
982,RF1,"ENSG00000120662, ENSG00000120705","MTRF1, ETF1",HGNC
983,RHA,"nan, ENSG00000135829","HCL2, DHX9",HGNC
984,RHOGAP2,"ENSG00000128805, ENSG00000128656","ARHGAP22, CHN1",HGNC
985,RIF,"ENSG00000170633, ENSG00000139725","RNF34, RHOF",HGNC
986,RIF1,"ENSG00000120210, ENSG00000121931","INSL6, LRIF1",HGNC
987,RIG,"ENSG00000115268, ENSG00000176490, ENSG00000050165","RPS15, DIRAS1, DKK3",HGNC
988,RIG1,"ENSG00000133321, ENSG00000107201","PLAAT4, RIGI",HGNC
989,RIM,"ENSG00000079841, ENSG00000101773","RIMS1, RBBP8",HGNC
990,RING2,"ENSG00000121481, ENSG00000204228","RNF2, HSD17B8",HGNC
991,RING5,"ENSG00000112473, ENSG00000204308","SLC39A7, RNF5",HGNC
992,RINZF,"ENSG00000205189, ENSG00000130584","ZBTB10, ZBTB46",HGNC
993,RIP,"ENSG00000137275, ENSG00000129197, ENSG00000173744, ENSG00000273032, ENSG00000017797","RIPK1, RPAIN, AGFG1, DGCR5, RALBP1",HGNC
994,RIP-1,"ENSG00000111615, ENSG00000137275","KRR1, RIPK1",HGNC
995,RIP1,"ENSG00000137275, ENSG00000169021, ENSG00000017797","RIPK1, UQCRFS1, RALBP1",HGNC
996,RIP2,"ENSG00000214944, ENSG00000104312","ARHGEF28, RIPK2",HGNC
997,RIP5,"ENSG00000133059, ENSG00000101084","DSTYK, RAB5IF",HGNC
998,RIS1,"ENSG00000169021, ENSG00000249992","UQCRFS1, TMEM158",HGNC
999,RITA,"ENSG00000130844, ENSG00000139405","ZNF331, RITA1",HGNC
1000,RMD1,"ENSG00000176623, ENSG00000155906","RMDN1, RMND1",HGNC
1001,RN,"ENSG00000160201, ENSG00000160094","U2AF1, ZNF362",HGNC
1002,ROC1,"ENSG00000100387, ENSG00000143622","RBX1, RIT1",HGNC
1003,RP1,"ENSG00000204344, ENSG00000166974, ENSG00000235246","STK19, MAPRE2, TMEM184B-AS1",HGNC
1004,RP2,"ENSG00000213965, ENSG00000250535","NUDT19, STK19B",HGNC
1005,RP42,"ENSG00000122550, ENSG00000043093","KLHL7, DCUN1D1",HGNC
1006,RP58,"ENSG00000163795, ENSG00000179456","ZNF513, ZBTB18",HGNC
1007,RP8,"ENSG00000071994, ENSG00000210184","PDCD2, MT-TS2",HGNC
1008,RPD3,"ENSG00000147099, ENSG00000171720, ENSG00000196591","HDAC8, HDAC3, HDAC2",HGNC
1009,RPML32,"nan, ENSG00000180992","MRPL, MRPL14",HGNC
1010,RPP2,"ENSG00000172336, ENSG00000177600","POP7, RPLP2",HGNC
1011,RPT5,"ENSG00000165916, ENSG00000100519","PSMC3, PSMC6",HGNC
1012,RRP17,"ENSG00000273899, ENSG00000270885","NOL12, RASL10B",HGNC
1013,RS,"ENSG00000204787, ENSG00000164093","REG1CP, PITX2",HGNC
1014,RSC6P,"ENSG00000108604, ENSG00000066117, ENSG00000082014","SMARCD2, SMARCD1, SMARCD3",HGNC
1015,RSC8,"ENSG00000173473, ENSG00000139613","SMARCC1, SMARCC2",HGNC
1016,RTP,"ENSG00000104419, ENSG00000171160","NDRG1, MORN4",HGNC
1017,RTS,"ENSG00000132199, ENSG00000005339","ENOSF1, CREBBP",HGNC
1018,RU2,"ENSG00000110756, ENSG00000146049, ENSG00000146038","HPS5, KAAG1, DCDC2",HGNC
1019,S10,"ENSG00000163636, ENSG00000124614","PSMD6, RPS10",HGNC
1020,S12,"ENSG00000112306, ENSG00000103035, ENSG00000135312","RPS12, PSMD7, HTR1B",HGNC
1021,S14,"ENSG00000099341, ENSG00000164587, ENSG00000151365","PSMD8, RPS14, THRSP",HGNC
1022,S2,"ENSG00000175166, ENSG00000140988","PSMD2, RPS2",HGNC
1023,S3,"ENSG00000108344, ENSG00000149273","PSMD3, RPS3",HGNC
1024,S4,"ENSG00000129824, ENSG00000100764","RPS4Y1, PSMC1",HGNC
1025,S6,"ENSG00000013275, ENSG00000137154","PSMC4, RPS6",HGNC
1026,S7,"ENSG00000161057, ENSG00000171863","PSMC2, RPS7",HGNC
1027,S8,"ENSG00000142937, ENSG00000087191","RPS8, PSMC5",HGNC
1028,S9,"ENSG00000170889, ENSG00000108671","RPS9, PSMD11",HGNC
1029,SA,"ENSG00000168028, ENSG00000005187","RPSA, ACSM3",HGNC
1030,SAC3,"ENSG00000112367, ENSG00000160294","FIG4, MCM3AP",HGNC
1031,SAN,"ENSG00000121579, ENSG00000225210","NAA50, DUXAP9",HGNC
1032,SAP,"ENSG00000183918, ENSG00000132703","SH2D1A, APCS",HGNC
1033,SAP1,"ENSG00000171711, ENSG00000158711","DEFB4A, ELK4",HGNC
1034,SAP190,"ENSG00000100239, ENSG00000105063, ENSG00000110075","PPP6R2, PPP6R1, PPP6R3",HGNC
1035,SAPL,"ENSG00000137804, ENSG00000110075","NUSAP1, PPP6R3",HGNC
1036,SAR1,"ENSG00000079332, ENSG00000140575","SAR1A, IQGAP1",HGNC
1037,SARA,"ENSG00000079332, ENSG00000157077","SAR1A, ZFYVE9",HGNC
1038,SAST,"ENSG00000105613, ENSG00000152463","MAST1, OLAH",HGNC
1039,SAT3,"nan, ENSG00000110080","SIAT5, ST3GAL4",HGNC
1040,SBBI31,"ENSG00000064652, ENSG00000109762","SNX24, SNX25",HGNC
1041,SCKL4,"ENSG00000160299, ENSG00000151849","PCNT, CENPJ",HGNC
1042,SCL,"ENSG00000132330, ENSG00000135480, ENSG00000162367","SCLY, KRT7, TAL1",HGNC
1043,SCP1,"ENSG00000198765, ENSG00000144579","SYCP1, CTDSP1",HGNC
1044,SCP2,"ENSG00000175215, ENSG00000196074","CTDSP2, SYCP2",HGNC
1045,SDH,"ENSG00000135094, ENSG00000123453","SDS, SARDH",HGNC
1046,SDP1,"ENSG00000130340, ENSG00000171222","SNX9, SCAND1",HGNC
1047,SDR1,"ENSG00000162496, ENSG00000156642","DHRS3, NPTN",HGNC
1048,SEMA,"ENSG00000012171, ENSG00000092421","SEMA3B, SEMA6A",HGNC
1049,SEP,"ENSG00000164050, ENSG00000250722, ENSG00000142606","PLXNB1, SELENOP, MMEL1",HGNC
1050,SEP2,"ENSG00000164402, ENSG00000125354","SEPTIN8, SEPTIN6",HGNC
1051,SERS,"ENSG00000031698, ENSG00000104835","SARS1, SARS2",HGNC
1052,SES1,"ENSG00000198324, ENSG00000198848","PHETA1, CES1",HGNC
1053,SES2,"ENSG00000130766, ENSG00000177096","SESN2, PHETA2",HGNC
1054,SF,"ENSG00000049130, ENSG00000019991","KITLG, HGF",HGNC
1055,SGII,"ENSG00000124157, ENSG00000171951","SEMG2, SCG2",HGNC
1056,SGT1,"ENSG00000165416, ENSG00000104969","SUGT1, SGTA",HGNC
1057,SGT2,"ENSG00000110841, ENSG00000197860","PPFIBP1, SGTB",HGNC
1058,SIII,"ENSG00000103363, ENSG00000154582, ENSG00000011007","ELOB, ELOC, ELOA",HGNC
1059,SIN,"ENSG00000100842, ENSG00000058600","EFS, POLR3E",HGNC
1060,SIP,"ENSG00000164938, ENSG00000116161, ENSG00000197256, ENSG00000163467, ENSG00000239306","TP53INP1, CACYBP, KANK2, TSACC, RBM14",HGNC
1061,SIP-1,"ENSG00000065054, ENSG00000169554","NHERF2, ZEB2",HGNC
1062,SIP1,"ENSG00000139218, ENSG00000169554","SCAF11, ZEB2",HGNC
1063,SIT,"ENSG00000137078, ENSG00000054392","SIT1, HHAT",HGNC
1064,SKD2,"ENSG00000073969, ENSG00000132612","NSF, VPS4A",HGNC
1065,SKIP,"ENSG00000132376, ENSG00000153820, ENSG00000100603","INPP5K, SPHKAP, SNW1",HGNC
1066,SL1,"ENSG00000143498, ENSG00000115750, ENSG00000103168","TAF1A, TAF1B, TAF1C",HGNC
1067,SLAP,"ENSG00000163681, ENSG00000155926, ENSG00000198780","SLMAP, SLA, FAM169A",HGNC
1068,SLP1,"ENSG00000142765, ENSG00000094975","SYTL1, SUCO",HGNC
1069,SMA3,"ENSG00000172062, ENSG00000253816","SMN1, GUSBP14",HGNC
1070,SMA3-L,"ENSG00000241549, ENSG00000239650","GUSBP2, GUSBP4",HGNC
1071,SMAP,"ENSG00000112983, ENSG00000075945, ENSG00000009724, ENSG00000110696","BRD8, KIFAP3, MASP2, C11ORF58",HGNC
1072,SMAP-1,"ENSG00000140553, ENSG00000112305","UNC45A, SMAP1",HGNC
1073,SMCC,"ENSG00000149591, ENSG00000130176","TAGLN, CNN1",HGNC
1074,SMILE,"ENSG00000137504, ENSG00000139324","CREBZF, TMTC3",HGNC
1075,SMK1,"ENSG00000100796, ENSG00000224960","PPP4R3A, PPP4R3C",HGNC
1076,SMN,"ENSG00000128739, ENSG00000117632","SNRPN, STMN1",HGNC
1077,SNF2,"ENSG00000080503, ENSG00000127616","SMARCA2, SMARCA4",HGNC
1078,SNF2LB,"ENSG00000127616, ENSG00000102038","SMARCA4, SMARCA1",HGNC
1079,SNO,"ENSG00000139697, ENSG00000064932, ENSG00000136603","SBNO1, SBNO2, SKIL",HGNC
1080,SNRNP65,"ENSG00000168883, ENSG00000185946","USP39, RNPC3",HGNC
1081,SOLO,"ENSG00000187231, ENSG00000165801","SESTD1, ARHGEF40",HGNC
1082,SP17,"ENSG00000064199, ENSG00000138483","SPA17, CCDC54",HGNC
1083,SPB1,"ENSG00000068438, ENSG00000108592","FTSJ1, FTSJ3",HGNC
1084,SPC1,"ENSG00000114902, ENSG00000140564","SPCS1, FURIN",HGNC
1085,SPC3,"ENSG00000175426, ENSG00000129128","PCSK1, SPCS3",HGNC
1086,SPC7,"ENSG00000137812, ENSG00000160613","KNL1, PCSK7",HGNC
1087,SPK,"ENSG00000168078, ENSG00000125755","PBK, SYMPK",HGNC
1088,SPN,"ENSG00000177030, ENSG00000108819","DEAF1, PPP1R9B",HGNC
1089,SPO,"ENSG00000163630, ENSG00000167419","SYNPR, LPO",HGNC
1090,SPP2,"ENSG00000163082, ENSG00000068394","SGPP2, GPKOW",HGNC
1091,SPRING,"ENSG00000100505, ENSG00000111412","TRIM9, SPRING1",HGNC
1092,SPS,"ENSG00000086475, ENSG00000102172","SEPHS1, SMS",HGNC
1093,SPS1,"ENSG00000116649, ENSG00000086475","SRM, SEPHS1",HGNC
1094,SPS2,"nan, ENSG00000179918","SRML2, SEPHS2",HGNC
1095,SPX1,"ENSG00000134548, ENSG00000160190","SPX, SLC37A1",HGNC
1096,SRP40,"ENSG00000166197, ENSG00000100650","NOLC1, SRSF5",HGNC
1097,SRPSMCR,"ENSG00000227689, ENSG00000237911","SRP68P2, SRP68P3",HGNC
1098,SS,"ENSG00000185960, ENSG00000250361","SHOX, GYPB",HGNC
1099,SSC1,"ENSG00000103569, ENSG00000066322","AQP9, ELOVL1",HGNC
1100,SSS1,"ENSG00000132432, ENSG00000183873","SEC61G, SCN5A",HGNC
1101,ST2L,"ENSG00000099203, ENSG00000115602","TMED1, IL1RL1",HGNC
1102,STA,"nan, ENSG00000102119","GCY, EMD",HGNC
1103,STK1,"ENSG00000134058, ENSG00000122025","CDK7, FLT3",HGNC
1104,STK7,"ENSG00000087586, ENSG00000065243","AURKA, PKN2",HGNC
1105,STRAP,"ENSG00000136319, ENSG00000151304","TTC5, SRFBP1",HGNC
1106,STV1,"ENSG00000105929, ENSG00000033627, ENSG00000185344","ATP6V0A4, ATP6V0A1, ATP6V0A2",HGNC
1107,STX,"ENSG00000140557, ENSG00000167470","ST8SIA2, MIDN",HGNC
1108,STZ,"ENSG00000110080, nan","ST3GAL4, SIAT5",HGNC
1109,SUH,"ENSG00000124232, ENSG00000168214","RBPJL, RBPJ",HGNC
1110,SUR2,"ENSG00000112282, ENSG00000069431","MED23, ABCC9",HGNC
1111,SWAP,"ENSG00000061936, ENSG00000198399","SFSWAP, ITSN2",HGNC
1112,SWI2,"ENSG00000080503, ENSG00000127616","SMARCA2, SMARCA4",HGNC
1113,SYD1,"ENSG00000008294, ENSG00000105137","SPAG9, SYDE1",HGNC
1114,SYN,"ENSG00000010810, ENSG00000182253","FYN, SYNM",HGNC
1115,T1,"ENSG00000115602, ENSG00000167632, ENSG00000151729, ENSG00000110448","IL1RL1, TRAPPC9, SLC25A4, CD5",HGNC
1116,TAFII105,"ENSG00000256040, ENSG00000141384","PAPPA-AS1, TAF4B",HGNC
1117,TAMO,"ENSG00000158480, ENSG00000158792","SPATA2, SPATA2L",HGNC
1118,TAO1,"ENSG00000160551, ENSG00000149930","TAOK1, TAOK2",HGNC
1119,TAP,"ENSG00000100003, ENSG00000136068, ENSG00000138768, ENSG00000162231","SEC14L2, FLNB, USO1, NXF1",HGNC
1120,TASP,"ENSG00000170801, ENSG00000132434","HTRA3, LANCL2",HGNC
1121,TAT1,"ENSG00000112394, ENSG00000112053","SLC16A10, SLC26A8",HGNC
1122,TBP1,"ENSG00000165916, ENSG00000112592","PSMC3, TBP",HGNC
1123,TC1,"ENSG00000176907, ENSG00000134827","TCIM, TCN1",HGNC
1124,TCRAV17S1,"ENSG00000211797, ENSG00000211803","TRAV17, TRAV23DV6",HGNC
1125,TCRAV19S1,"ENSG00000211799, ENSG00000211820","TRAV19, TRAV41",HGNC
1126,TCRAV25S1,"ENSG00000211806, ENSG00000211814","TRAV25, TRAV35",HGNC
1127,TCRAV31S1,"ENSG00000249048, ENSG00000211819","TRAV31, TRAV40",HGNC
1128,TCRAV4S1,"ENSG00000211778, ENSG00000211812","TRAV4, TRAV26-2",HGNC
1129,TCRBV12S2,"ENSG00000211739, ENSG00000211717","TRBV12-2, TRBV10-1",HGNC
1130,TCRBV12S3,"ENSG00000274752, ENSG00000229769","TRBV12-3, TRBV10-2",HGNC
1131,TCRBV13S1,"ENSG00000211721, ENSG00000276405","TRBV6-5, TRBV13",HGNC
1132,TCRBV14S1,"ENSG00000211752, ENSG00000275743","TRBV27, TRBV14",HGNC
1133,TCRBV15S1,"ENSG00000211750, ENSG00000276819","TRBV24-1, TRBV15",HGNC
1134,TCRBV21S1,"ENSG00000211720, ENSG00000251578","TRBV11-1, TRBV21-1",HGNC
1135,TCRBV2S1,"ENSG00000226660, ENSG00000211747","TRBV2, TRBV20-1",HGNC
1136,TCRBV3S1,"ENSG00000211753, ENSG00000237702","TRBV28, TRBV3-1",HGNC
1137,TEL2,"ENSG00000010030, ENSG00000100726","ETV7, TELO2",HGNC
1138,TER,"ENSG00000099797, ENSG00000270141","TECR, TERC",HGNC
1139,TERA,"ENSG00000165280, ENSG00000139146","VCP, SINHCAF",HGNC
1140,TFIIA,"ENSG00000165417, ENSG00000140307","GTF2A1, GTF2A2",HGNC
1141,TFIIF,"ENSG00000251254, ENSG00000188342, ENSG00000125651","GTF2F2P1, GTF2F2, GTF2F1",HGNC
1142,TFIIH,"ENSG00000213780, ENSG00000272047, ENSG00000111358, ENSG00000145736, ENSG00000110768","GTF2H4, GTF2H5, GTF2H3, GTF2H2, GTF2H1",HGNC
1143,TFIIIB90,"ENSG00000185024, ENSG00000145734","BRF1, BDP1",HGNC
1144,TFIIS,"ENSG00000187735, ENSG00000171703","TCEA1, TCEA2",HGNC
1145,TGT,"ENSG00000101557, ENSG00000213339","USP14, QTRT1",HGNC
1146,TIG1,"ENSG00000118849, ENSG00000013588","RARRES1, GPRC5A",HGNC
1147,TIH1,"ENSG00000175792, ENSG00000174307","RUVBL1, PHLDA3",HGNC
1148,TIM,"ENSG00000111602, ENSG00000050327","TIMELESS, ARHGEF5",HGNC
1149,TIM1,"ENSG00000050327, ENSG00000111602, ENSG00000113249","ARHGEF5, TIMELESS, HAVCR1",HGNC
1150,TIP,"ENSG00000123600, ENSG00000129636","METTL8, ITFG1",HGNC
1151,TIP39,"ENSG00000142538, ENSG00000100109","PTH2, TFIP11",HGNC
1152,TLP,"ENSG00000028839, ENSG00000146215","TBPL1, CRIP3",HGNC
1153,TMS-1,"ENSG00000132824, ENSG00000103490","SERINC3, PYCARD",HGNC
1154,TN,"ENSG00000041982, ENSG00000163815","TNC, CLEC3B",HGNC
1155,TNT,"ENSG00000105048, ENSG00000234186","TNNT1, C16ORF82",HGNC
1156,TOB55,"ENSG00000154640, ENSG00000100347","BTG3, SAMM50",HGNC
1157,TP,"ENSG00000120802, ENSG00000160349","TMPO, LCN1",HGNC
1158,TP2,"ENSG00000164362, ENSG00000178279","TERT, TNP2",HGNC
1159,TPC,"ENSG00000108091, ENSG00000125454","CCDC6, SLC25A19",HGNC
1160,TPT,"ENSG00000148459, ENSG00000164690","PDSS1, SHH",HGNC
1161,TR,"ENSG00000270141, ENSG00000181104, ENSG00000144339, ENSG00000184470","TERC, F2R, TMEFF2, TXNRD2",HGNC
1162,TR1,"ENSG00000164761, ENSG00000173662","TNFRSF11B, TAS1R1",HGNC
1163,TR2,"ENSG00000157873, ENSG00000197763, ENSG00000179002","TNFRSF14, TXNRD3, TAS1R2",HGNC
1164,TR3,"ENSG00000215788, ENSG00000123358, ENSG00000184470","TNFRSF25, NR4A1, TXNRD2",HGNC
1165,TRAD,"ENSG00000185379, ENSG00000160145","RAD51D, KALRN",HGNC
1166,TRAM,"ENSG00000243414, ENSG00000067167","TICAM2, TRAM1",HGNC
1167,TRAMP,"ENSG00000214717, ENSG00000067167, ENSG00000215788","ZBED1, TRAM1, TNFRSF25",HGNC
1168,TRAP,"ENSG00000142186, ENSG00000102245, ENSG00000102575","SCYL1, CD40LG, ACP5",HGNC
1169,TRB1,"ENSG00000173334, ENSG00000212127","TRIB1, TAS2R14",HGNC
1170,TRB2,"ENSG00000121318, ENSG00000071575","TAS2R10, TRIB2",HGNC
1171,TRB3,"ENSG00000101255, ENSG00000212128","TRIB3, TAS2R13",HGNC
1172,TRBP,"ENSG00000198646, nan, ENSG00000139546","NCOA6, TARBP2P1, TARBP2",HGNC
1173,TRF,"ENSG00000113525, ENSG00000147601","IL5, TERF1",HGNC
1174,TRF2,"ENSG00000028839, ENSG00000132604","TBPL1, TERF2",HGNC
1175,TRIF,"ENSG00000127666, ENSG00000185880","TICAM1, TRIM69",HGNC
1176,TRIP,"ENSG00000124831, ENSG00000183763, ENSG00000100100","LRRFIP1, TRAIP, PIK3IP1",HGNC
1177,TRK,"ENSG00000198400, ENSG00000143549","NTRK1, TPM3",HGNC
1178,TRNP,"ENSG00000253368, ENSG00000210196","TRNP1, MT-TP",HGNC
1179,TRY3,"ENSG00000277083, ENSG00000010438","PRSS3P3, PRSS3",HGNC
1180,TS,"ENSG00000151067, ENSG00000059377","CACNA1C, TBXAS1",HGNC
1181,TSBP,"ENSG00000204296, ENSG00000198730","TSBP1, CTR9",HGNC
1182,TSC,"ENSG00000070915, ENSG00000088992","SLC12A3, TESC",HGNC
1183,TSG,"ENSG00000165105, ENSG00000128791","RASEF, TWSG1",HGNC
1184,TSH1,"ENSG00000185875, ENSG00000179981","THNSL1, TSHZ1",HGNC
1185,TSH2,"ENSG00000144115, ENSG00000182463","THNSL2, TSHZ2",HGNC
1186,TTG1,"ENSG00000157181, ENSG00000166407","ODR4, LMO1",HGNC
1187,TTP,"ENSG00000128016, ENSG00000160323","ZFP36, ADAMTS13",HGNC
